"massspectroscopy_ID","UID","Analysis","atom","delta","percentage","amplitude"
"NiWUE_FLT_100","NiWUE_AS_10r_1957-1960_grain","14538","N",3.1494,2.03450984599314,2206
"NiWUE_FLT_101","NiWUE_AS_1a_1977-1980_grain","14539","N",-0.4616,1.75939662412752,1907
"NiWUE_FLT_102","NiWUE_AS_8p_1977-1980_grain","14540","N",-1.1116,1.63611505655038,1758
"NiWUE_FLT_103","NiWUE_AS_9k_1977-1980_grain","14541","N",-1.1796,1.84091040541058,1987
"NiWUE_FLT_104","NiWUE_AS_10r_1977-1980_grain","14542","N",-1.2556,2.13830621075165,2238
"NiWUE_FLT_105","NiWUE_AS_1a_1981-1984_grain","14543","N",-0.7516,1.37695294605102,1449
"NiWUE_FLT_106","NiWUE_AS_8p_1981-1984_grain","14545","N",-1.7506,1.39117931333861,1533
"NiWUE_FLT_107","NiWUE_AS_9k_1981-1984_grain","14546","N",-1.6826,1.56569429980169,1707
"NiWUE_FLT_108","NiWUE_AS_10r_1981-1984_grain","14547","N",-1.4776,1.83918737148172,2017
"NiWUE_FLT_109","NiWUE_AS_1a_1989-1992_grain","14548","N",-1.3216,1.50396150031896,1615
"NiWUE_FLT_110","NiWUE_AS_8p_1989-1992_grain","14549","N",-1.6256,1.56479122206646,1609
"NiWUE_FLT_111","NiWUE_AS_9k_1989-1992_grain","14550","N",-1.4646,1.68436866665486,1735
"NiWUE_FLT_112","NiWUE_AS_10r_1989-1992_grain","14551","N",-1.2376,1.99419989968291,2178
"NiWUE_FLT_141","NiWUE_PRO_TEM+N_2002_grain","14506","N",2.7426,1.73570298516763,1883
"NiWUE_FLT_142","NiWUE_PRO_TEM_2002_grain","14507","N",2.5786,1.29228105949209,1395
"NiWUE_FLT_143","NiWUE_PRO_FUM_2002_grain","14508","N",3.3296,1.31177145301555,1453
"NiWUE_FLT_144","NiWUE_PRO_TEM+N_2006_grain","14509","N",7.9126,1.86194764317526,2000
"NiWUE_FLT_145","NiWUE_PRO_TEM_2006_grain","14510","N",1.8016,1.2010848429179,1238
"NiWUE_FLT_146","NiWUE_PRO_FUM_2006_grain","14512","N",3.0436,1.28725017017328,1379
"NiWUE_FLT_147","NiWUE_PRO_TEM+N_2010_grain","14513","N",3.3766,1.98994451114199,2145
