"massspectroscopy_ID","UID","Analysis","atom","delta","percentage","amplitude"
"NiWUE_FLT_381","NiWUE_Rothamsted_8_1844_straw","15640","C",-24.0382857142857,42.9153954031871,5262
"NiWUE_FLT_382","NiWUE_Rothamsted_3_1845_grain","15641","C",-22.9582857142857,42.5939260920088,5338
"NiWUE_FLT_383","NiWUE_Rothamsted_6_1845_grain","15642","C",-23.0452857142857,42.8957517139021,5285
"NiWUE_FLT_384","NiWUE_Rothamsted_8_1845_grain","15643","C",-22.8052857142857,42.9522759655989,5343
"NiWUE_FLT_385","NiWUE_Rothamsted_3_1847_straw","15644","C",-25.2582857142857,44.0963460690069,5414
"NiWUE_FLT_386","NiWUE_Rothamsted_3_1850_grain","15645","C",-23.9102857142857,42.4977187428644,5280
"NiWUE_FLT_387","NiWUE_Rothamsted_6_1850_grain","15648","C",-23.8252857142857,43.0027895281061,5303
"NiWUE_FLT_388","NiWUE_Rothamsted_8_1850_grain","15649","C",-23.7842857142857,42.7745778410987,5216
"NiWUE_FLT_389","NiWUE_Rothamsted_3_1850_straw","15650","C",-25.6852857142857,42.9329601239843,5162
"NiWUE_FLT_390","NiWUE_Rothamsted_6_1852_straw","15651","C",-26.4162857142857,43.9292679894331,5324
"NiWUE_FLT_392","NiWUE_Rothamsted_3_1855_grain","15652","C",-23.3262857142857,43.5796059363258,5334
"NiWUE_FLT_393","NiWUE_Rothamsted_3_1855_straw","15653","C",-25.3472857142857,43.5358554918731,5144
"NiWUE_FLT_394","NiWUE_Rothamsted_6_1855_grain","15654","C",-23.6722857142857,43.238144531767,5302
"NiWUE_FLT_395","NiWUE_Rothamsted_8_1855_grain","15660","C",-23.6402857142857,43.6578998778253,5242
"NiWUE_FLT_396","NiWUE_Rothamsted_3_1860_grain","15661","C",-22.9922857142857,43.741810556135,5311
"NiWUE_FLT_397","NiWUE_Rothamsted_3_1860_straw","15662","C",-25.7952857142857,43.1579576158954,5290
"NiWUE_FLT_398","NiWUE_Rothamsted_6_1860_grain","15663","C",-23.2222857142857,43.4924469353825,5353
"NiWUE_FLT_399","NiWUE_Rothamsted_8_1860_grain","15664","C",-23.3002857142857,43.2695367092539,5251
"NiWUE_FLT_400","NiWUE_Rothamsted_6_1862_straw","15665","C",-25.9972857142857,44.4214115812563,5227
"NiWUE_FLT_401","NiWUE_Rothamsted_8_1862_straw","15666","C",-25.9422857142857,45.0971790309191,5305
"NiWUE_FLT_402","NiWUE_Rothamsted_3_1864_straw","15669","C",-25.4998,44.022571317727,5329
"NiWUE_FLT_403","NiWUE_Rothamsted_6_1865_grain","15670","C",-23.6118,42.7550348324705,5318
"NiWUE_FLT_404","NiWUE_Rothamsted_6_1865_straw","15672","C",-26.1908,44.7482823327551,5281
"NiWUE_FLT_405","NiWUE_Rothamsted_8_1865_grain","15673","C",-23.6008,42.708824886708,5152
"NiWUE_FLT_406","NiWUE_Rothamsted_3_1866_grain","15674","C",-23.1208,42.5132556083597,5264
"NiWUE_FLT_407","NiWUE_Rothamsted_3_1870_grain","15675","C",-23.4598,43.3926491697338,5328
"NiWUE_FLT_408","NiWUE_Rothamsted_6_1870_grain","15676","C",-23.2518,43.176751054635,5128
"NiWUE_FLT_409","NiWUE_Rothamsted_8_1870_grain","15677","C",-22.9088,43.4895057362247,5278
"NiWUE_FLT_410","NiWUE_Rothamsted_3_1872_straw","15678","C",-25.3628,44.3986355948981,5160
"NiWUE_FLT_411","NiWUE_Rothamsted_6_1872_straw","15684","C",-25.8888,44.6423906589111,5177
"NiWUE_FLT_412","NiWUE_Rothamsted_8_1872_straw","15685","C",-25.7038,44.8599617442107,5331
"NiWUE_FLT_413","NiWUE_Rothamsted_3_1874_straw","15686","C",-25.1328,44.4055198872697,5455
"NiWUE_FLT_414","NiWUE_Rothamsted_3_1875_grain","15687","C",-22.9238,43.1163048299299,5345
"NiWUE_FLT_415","NiWUE_Rothamsted_6_1875_grain","15688","C",-23.0458,42.9324911308208,5331
"NiWUE_FLT_416","NiWUE_Rothamsted_8_1875_grain","15689","C",-23.2848,43.3782436379457,5120
"NiWUE_FLT_417","NiWUE_Rothamsted_6_1879_straw","15691","C",-26.3628,43.8624625045431,5274
"NiWUE_FLT_418","NiWUE_Rothamsted_3_1880_grain","15692","C",-22.8668,43.4494594877578,5219
"NiWUE_FLT_419","NiWUE_Rothamsted_6_1880_grain","15693","C",-23.5418,43.3369713384704,5023
"NiWUE_FLT_420","NiWUE_Rothamsted_8_1880_grain","15694","C",-23.4058,43.3228096210235,5206
"NiWUE_FLT_421","NiWUE_Rothamsted_3_1885_grain","15695","C",-23.7778,42.9334285092555,5168
"NiWUE_FLT_422","NiWUE_Rothamsted_6_1885_grain","15696","C",-23.7958,43.1519662642438,5225
"NiWUE_FLT_423","NiWUE_Rothamsted_8_1885_grain","15697","C",-23.7588,43.207007744736,5326
"NiWUE_FLT_424","NiWUE_Rothamsted_3_1890_grain","15698","C",-23.8768,43.3308046766342,5290
"NiWUE_FLT_425","NiWUE_Rothamsted_6_1890_grain","15701","C",-24.2128,43.7723818619361,5268
"NiWUE_FLT_426","NiWUE_Rothamsted_8_1890_grain","15702","C",-24.2028,43.751694805014,5376
"NiWUE_FLT_427","NiWUE_Rothamsted_3_1892_straw","15704","C",-25.2458,44.9337915075431,5260
"NiWUE_FLT_428","NiWUE_Rothamsted_6_1892_straw","15705","C",-24.9208,44.5640797724585,5390
"NiWUE_FLT_429","NiWUE_Rothamsted_8_1892_straw","15706","C",-24.1468,44.4143469854778,5259
"NiWUE_FLT_430","NiWUE_Rothamsted_3_1895_grain","15707","C",-22.8958,43.24261337285,5301
"NiWUE_FLT_431","NiWUE_Rothamsted_3_1895_straw","15708","C",-24.5018,44.0209203644231,5261
"NiWUE_FLT_432","NiWUE_Rothamsted_6_1895_grain","15709","C",-22.8748,43.2569921642436,5099
"NiWUE_FLT_433","NiWUE_Rothamsted_6_1895_straw","15710","C",-24.8428,44.655837097512,5297
