"massspectroscopy_ID","UID","Analysis","atom","delta","percentage","amplitude"
"NiWUE_FLT_646","NiWUE_Rothamsted_081_1980_grain","15928","C",-25.2815714285714,42.8908403929797,5270
"NiWUE_FLT_647","NiWUE_Rothamsted_081_1980_straw","15929","C",-26.4875714285714,44.8399576887586,5247
"NiWUE_FLT_648","NiWUE_Rothamsted_091_1980_grain","15930","C",-25.2385714285714,43.8398716025188,5277
"NiWUE_FLT_649","NiWUE_Rothamsted_091_1980_straw","15931","C",-26.2055714285714,45.2993253227348,5511
"NiWUE_FLT_650","NiWUE_Rothamsted_031_1981_grain","15932","C",-25.8175714285714,44.3381476088985,5325
"NiWUE_FLT_651","NiWUE_Rothamsted_031_1981_straw","15933","C",-27.8165714285714,43.6152532086297,5113
"NiWUE_FLT_652","NiWUE_Rothamsted_061_1981_grain","15936","C",-25.8125714285714,43.8177633428109,5278
"NiWUE_FLT_653","NiWUE_Rothamsted_061_1981_straw","15937","C",-27.9145714285714,44.4139239035389,5239
"NiWUE_FLT_654","NiWUE_Rothamsted_071_1981_grain","15938","C",-26.0085714285714,42.4409001619246,5128
"NiWUE_FLT_655","NiWUE_Rothamsted_071_1981_straw","15939","C",-27.7095714285714,44.9351311807471,5469
"NiWUE_FLT_656","NiWUE_Rothamsted_081_1981_grain","15940","C",-25.7225714285714,43.2384569156054,5151
"NiWUE_FLT_657","NiWUE_Rothamsted_081_1981_straw","15941","C",-27.4825714285714,45.2487891675037,5410
"NiWUE_FLT_658","NiWUE_Rothamsted_091_1981_grain","15942","C",-25.9855714285714,43.6198063137804,5328
"NiWUE_FLT_659","NiWUE_Rothamsted_091_1981_straw","15948","C",-27.4715714285714,45.3221474851962,5488
"NiWUE_FLT_660","NiWUE_Rothamsted_031_1982_grain","15949","C",-25.2575714285714,43.4430000520344,5272
"NiWUE_FLT_661","NiWUE_Rothamsted_031_1982_straw","15950","C",-27.3635714285714,44.0499154201043,5311
"NiWUE_FLT_662","NiWUE_Rothamsted_061_1982_grain","15951","C",-25.4525714285714,43.0019532247707,5223
"NiWUE_FLT_663","NiWUE_Rothamsted_061_1982_straw","15952","C",-26.6085714285714,44.7510136100779,5336
"NiWUE_FLT_664","NiWUE_Rothamsted_071_1982_grain","15953","C",-25.4965714285714,43.3986791353488,5212
"NiWUE_FLT_665","NiWUE_Rothamsted_071_1982_straw","15954","C",-26.4795714285714,45.2840152887314,5464
"NiWUE_FLT_666","NiWUE_Rothamsted_081_1982_grain","16021","C",-25.4998,44.0317270043398,5472
"NiWUE_FLT_667","NiWUE_Rothamsted_081_1982_straw","16022","C",-26.4758,45.1690427445066,5468
"NiWUE_FLT_668","NiWUE_Rothamsted_091_1982_grain","16024","C",-25.6698,43.1914920314012,5237
"NiWUE_FLT_669","NiWUE_Rothamsted_091_1982_straw","16025","C",-26.4228,45.4800583257612,5557
"NiWUE_FLT_670","NiWUE_Rothamsted_031_1983_grain","16026","C",-25.2848,42.8224283881506,5183
"NiWUE_FLT_671","NiWUE_Rothamsted_031_1983_straw","16027","C",-27.5618,44.0722181378249,5365
"NiWUE_FLT_672","NiWUE_Rothamsted_061_1983_grain","16028","C",-25.7478,43.1162332234132,5264
"NiWUE_FLT_673","NiWUE_Rothamsted_061_1983_straw","16029","C",-27.6548,44.1370387341257,5408
"NiWUE_FLT_674","NiWUE_Rothamsted_071_1983_grain","16030","C",-25.6878,43.2695323469122,5355
"NiWUE_FLT_675","NiWUE_Rothamsted_071_1983_straw","16036","C",-27.7588,45.2402295572733,5462
"NiWUE_FLT_676","NiWUE_Rothamsted_081_1983_grain","16037","C",-25.3198,43.0375045266716,5097
"NiWUE_FLT_677","NiWUE_Rothamsted_081_1983_straw","16038","C",-27.6018,45.3097007150271,5457
"NiWUE_FLT_678","NiWUE_Rothamsted_091_1983_grain","16039","C",-25.1418,42.900419918744,5299
"NiWUE_FLT_679","NiWUE_Rothamsted_091_1983_straw","16040","C",-27.2608,44.9553581846125,5305
"NiWUE_FLT_680","NiWUE_Rothamsted_031_1984_grain","16041","C",-25.4138,42.9972802044697,5133
"NiWUE_FLT_681","NiWUE_Rothamsted_031_1984_straw","16043","C",-27.8448,43.0017654954557,5279
"NiWUE_FLT_682","NiWUE_Rothamsted_061_1984_grain","16044","C",-25.1578,43.464978375209,5382
"NiWUE_FLT_683","NiWUE_Rothamsted_061_1984_straw","16045","C",-27.0298,43.6298342800499,5368
"NiWUE_FLT_684","NiWUE_Rothamsted_071_1984_grain","16046","C",-24.9938,42.9512509730977,5176
"NiWUE_FLT_685","NiWUE_Rothamsted_071_1984_straw","16047","C",-27.1388,44.6590634878083,5466
"NiWUE_FLT_686","NiWUE_Rothamsted_081_1984_grain","16048","C",-25.1658,43.384775624009,5138
"NiWUE_FLT_687","NiWUE_Rothamsted_081_1984_straw","16049","C",-27.1738,44.7818190586506,5268
"NiWUE_FLT_688","NiWUE_Rothamsted_091_1984_grain","16050","C",-24.9078,42.2047101536127,5184
"NiWUE_FLT_689","NiWUE_Rothamsted_091_1984_straw","16053","C",-27.4192,44.6794604751991,5259
"NiWUE_FLT_690","NiWUE_Rothamsted_031_1985_grain","16054","C",-24.9162,43.125489643096,5154
"NiWUE_FLT_691","NiWUE_Rothamsted_031_1985_straw","16056","C",-27.0882,42.6681379013447,5053
"NiWUE_FLT_692","NiWUE_Rothamsted_061_1985_grain","16057","C",-25.8152,43.4118138342734,5116
"NiWUE_FLT_693","NiWUE_Rothamsted_061_1985_straw","16058","C",-27.3092,42.5667353838444,5152
"NiWUE_FLT_694","NiWUE_Rothamsted_071_1985_grain","16059","C",-26.2182,43.272532206011,5103
"NiWUE_FLT_695","NiWUE_Rothamsted_071_1985_straw","16060","C",-27.0832,44.6204199738882,5342
"NiWUE_FLT_696","NiWUE_Rothamsted_081_1985_grain","16061","C",-26.2812,43.6905129051165,5136
"NiWUE_FLT_697","NiWUE_Rothamsted_081_1985_straw","16062","C",-27.0042,44.9051636280368,5233
"NiWUE_FLT_698","NiWUE_Rothamsted_091_1985_grain","16068","C",-25.7842,43.4034300723474,4991
"NiWUE_FLT_699","NiWUE_Rothamsted_091_1985_straw","16069","C",-26.8622,44.2707440836371,5183
"NiWUE_FLT_700","NiWUE_Rothamsted_031_1986_grain","16070","C",-25.4602,43.1073768219869,5239
"NiWUE_FLT_701","NiWUE_Rothamsted_031_1986_straw","16071","C",-26.4942,43.4039070659079,5045
"NiWUE_FLT_702","NiWUE_Rothamsted_061_1986_grain","16072","C",-24.8582,43.7353420719313,5185
