"massspectroscopy_ID","UID","Analysis_C","atom_C","delta_C","percentage_C","amplitude_C","Analysis_N","atom_N","delta_N","percentage_N","amplitude_N","C_N_ratio"
"NiWUE_FLT_1108","NiWUE_DOK_N0_1_1996_grain","16695","C",-25.7255714285714,42.4494792060175,5362,"16695","N",3.14328571428571,2.35694828572267,2570,18.0103566392005
"NiWUE_FLT_1109","NiWUE_DOK_M2_1_1996_grain","16696","C",-26.0045714285714,43.1881276252834,5655,"16696","N",-1.05471428571429,2.30674918165197,2638,18.722506967296
"NiWUE_FLT_1110","NiWUE_DOK_K2_1_1996_grain","16697","C",-26.2105714285714,43.0917256100384,5383,"16697","N",1.09228571428571,2.26329196021684,2437,19.0394020601345
"NiWUE_FLT_1111","NiWUE_DOK_N0_1_1996_straw","16698","C",-27.9405714285714,44.3654851519346,5631,"16698","N",-1.75471428571429,0.744397295985381,823,59.5992024570786
"NiWUE_FLT_1112","NiWUE_DOK_M2_1_1996_straw","16699","C",-28.0815714285714,44.7595052003706,5748,"16699","N",-3.05471428571429,0.629665478718548,707,71.0845785788703
"NiWUE_FLT_1113","NiWUE_DOK_K2_1_1996_straw","16700","C",-27.7735714285714,43.0149778650272,5377,"16700","N",-0.734714285714286,0.711326231419261,765,60.4715192060363
"NiWUE_FLT_1114","NiWUE_DOK_N0_1_1997_grain","16704","C",-25.4845714285714,41.2605879053319,5200,"16704","N",3.56028571428571,2.30861309541055,2492,17.8724568388513
"NiWUE_FLT_1115","NiWUE_DOK_M2_1_1997_grain","16705","C",-26.1985714285714,41.200626788079,5405,"16705","N",-1.19871428571429,2.10902450608153,2390,19.5353949986233
"NiWUE_FLT_1116","NiWUE_DOK_K2_1_1997_grain","16706","C",-25.9325714285714,41.3467345904072,5455,"16706","N",2.15828571428571,1.91562806941887,2192,21.5839051695198
"NiWUE_FLT_1117","NiWUE_DOK_N0_1_1997_straw","16707","C",-26.6655714285714,44.6303322058821,5696,"16707","N",1.69028571428571,0.584964199472221,652,76.2958352770127
"NiWUE_FLT_1118","NiWUE_DOK_M2_1_1997_straw","16708","C",-27.7195714285714,43.6320029445674,5728,"16708","N",-1.85271428571429,0.742643013303854,857,58.7523240142774
"NiWUE_FLT_1119","NiWUE_DOK_K2_1_1997_straw","16709","C",-27.4325714285714,43.5273551658883,5418,"16709","N",-0.130714285714286,0.521853921458121,561,83.409079391926
"NiWUE_FLT_1120","NiWUE_DOK_N0_1_1998_grain","16710","C",-26.0115714285714,41.6027402353927,5477,"16710","N",2.88828571428571,2.07476344458613,2371,20.0517993238942
"NiWUE_FLT_1121","NiWUE_DOK_M2_1_1998_grain","16716","C",-26.2645714285714,41.7418637560312,5568,"16716","N",-0.179714285714286,2.42121996924695,2802,17.2400130042764
"NiWUE_FLT_1122","NiWUE_DOK_K2_1_1998_grain","16717","C",-26.3925714285714,41.8489497297282,5299,"16717","N",1.13428571428571,2.81940512386264,3073,14.8431842502983
"NiWUE_FLT_1123","NiWUE_DOK_N0_1_1998_straw","16718","C",-27.3785714285714,43.1443001565017,5563,"16718","N",1.42828571428571,0.502429273224252,560,85.8713901752396
"NiWUE_FLT_1124","NiWUE_DOK_M2_1_1998_straw","16719","C",-27.7385714285714,42.7141706590327,5401,"16719","N",-1.72071428571429,0.729537388860425,788,58.5496662833888
"NiWUE_FLT_1125","NiWUE_DOK_K2_1_1998_straw","16720","C",-27.7915714285714,42.744209262488,5340,"16720","N",-0.762714285714286,0.543686372385723,584,78.619239755678
"NiWUE_FLT_1126","NiWUE_DOK_N0_1_1999_grain","16721","C",-25.3325714285714,41.4145804065574,5418,"16721","N",7.58828571428571,2.01488508908694,2254,20.5543138072081
"NiWUE_FLT_1127","NiWUE_DOK_M2_1_1999_grain","16722","C",-25.8385714285714,41.5710888510997,5234,"16722","N",0.119285714285714,2.51244472038391,2706,16.5460710493752
"NiWUE_FLT_1128","NiWUE_DOK_K2_1_1999_grain","16725","C",-25.5966,42.1679466009736,5540,"16725","N",2.0956,2.48613060505178,2847,16.9612756929539
"NiWUE_FLT_1129","NiWUE_DOK_N0_1_1999_straw","16726","C",-28.2646,42.6991423036959,5315,"16726","N",4.7616,0.860388283726106,931,49.6277588983169
"NiWUE_FLT_1130","NiWUE_DOK_M2_1_1999_straw","16728","C",-28.5136,44.3854928973199,5764,"16728","N",-0.9074,0.922242181395208,1046,48.1278061150614
"NiWUE_FLT_1131","NiWUE_DOK_K2_1_1999_straw","16729","C",-28.3576,43.2626114069199,5385,"16729","N",0.7466,0.840477964374806,907,51.4738199461315
"NiWUE_FLT_1132","NiWUE_DOK_N0_1_2000_grain","16730","C",-25.9996,41.1877492159244,5384,"16730","N",7.5486,2.05599109822044,2334,20.0330386895032
"NiWUE_FLT_1133","NiWUE_DOK_M2_1_2000_grain","16731","C",-26.5796,41.5604483788974,5333,"16731","N",0.3026,2.53763456704232,2808,16.3776332962461
"NiWUE_FLT_1134","NiWUE_DOK_K2_1_2000_grain","16732","C",-26.9206,41.6071169797504,5312,"16732","N",2.9906,2.76688293307089,3046,15.037541517368
"NiWUE_FLT_1136","NiWUE_DOK_M2_1_2000_straw","16734","C",-28.1286,43.8126843371126,5451,"16734","N",-1.9334,0.567715953743142,613,77.1736007209959
