"massspectroscopy_ID","UID","Analysis_C","atom_C","delta_C","percentage_C","amplitude_C","Analysis_N","atom_N","delta_N","percentage_N","amplitude_N","C_N_ratio"
"NiWUE_FLT_1028","NiWUE_Rothamsted_091_2018_grain","16579","C",-25.5162,44.2146386420296,5478,"16579","N",4.0836,2.38613227433534,2613,18.5298355491821
"NiWUE_FLT_1030","NiWUE_Rothamsted_031_2019_grain","16581","C",-26.2542,43.7597138116412,5622,"16581","N",1.7316,1.27005781743981,1443,34.4548989902306
"NiWUE_FLT_1032","NiWUE_Rothamsted_061_2019_grain","16583","C",-25.9612,43.7590484839687,5632,"16583","N",3.5156,1.56262982411417,1779,28.0034642937748
"NiWUE_FLT_1034","NiWUE_Rothamsted_071_2019_grain","16585","C",-25.8142,43.7524965426853,5562,"16585","N",2.2826,1.8807573874433,2121,23.263232586401
"NiWUE_FLT_1036","NiWUE_Rothamsted_081_2019_grain","16588","C",-26.1842,43.179565827413,5588,"16588","N",3.7986,1.92304605387684,2213,22.4537346572451
"NiWUE_FLT_1038","NiWUE_Rothamsted_091_2019_grain","16590","C",-26.8512,43.3176322057822,5255,"16590","N",2.4716,2.18834560754298,2341,19.7946942459505
"NiWUE_FLT_1039","NiWUE_Rothamsted_091_2019_straw","16591","C",-27.7462,37.0882308020619,5622,"16591","N",-0.1584,0.413468774608125,555,89.7001976442191
"NiWUE_FLT_1040","NiWUE_Rothamsted_031_2020_grain","16592","C",-26.6262,43.6681234938237,5493,"16592","N",1.8656,1.81893417698638,2030,24.007533667971
"NiWUE_FLT_1041","NiWUE_Rothamsted_031_2020_straw","16593","C",-27.4152,43.9546856286812,5590,"16593","N",-0.3004,0.446019743382715,504,98.5487442670561
"NiWUE_FLT_976","NiWUE_Rothamsted_081_2013_grain","16503","C",-26.1141428571429,43.1632139507942,5573,"16503","N",3.99957142857143,1.68130729134676,1929,25.6724122787927
"NiWUE_FLT_978","NiWUE_Rothamsted_091_2013_grain","16505","C",-25.6061428571429,43.3989173174091,5615,"16505","N",5.24457142857143,2.02014832801841,2324,21.4830350402932
"NiWUE_FLT_979","NiWUE_Rothamsted_091_2013_straw","16506","C",-26.9471428571429,45.9802006032957,5822,"16506","N",1.63357142857143,0.52595779166928,597,87.4218451206212
"NiWUE_FLT_980","NiWUE_Rothamsted_031_2014_grain","16507","C",-24.6351428571429,44.0063292906841,5615,"16507","N",2.81757142857143,1.38913254014739,1580,31.6789996770321
"NiWUE_FLT_982","NiWUE_Rothamsted_061_2014_grain","16511","C",-24.5741428571429,43.7134316289559,5739,"16511","N",3.68257142857143,1.20685398815708,1416,36.2209778961815
"NiWUE_FLT_984","NiWUE_Rothamsted_071_2014_grain","16513","C",-24.5261428571429,43.6832724491783,5559,"16513","N",3.18157142857143,1.4095476954792,1594,30.9909856823449
"NiWUE_FLT_986","NiWUE_Rothamsted_081_2014_grain","16515","C",-24.9701428571429,43.4301918231285,5667,"16515","N",3.44557142857143,1.61111288460215,1876,26.9566411132346
"NiWUE_FLT_988","NiWUE_Rothamsted_091_2014_grain","16517","C",-25.2221428571429,43.6512013976494,5538,"16517","N",3.59857142857143,1.90109966189184,2145,22.9610273846511
"NiWUE_FLT_990","NiWUE_Rothamsted_031_2015_grain","16524","C",-26.3571428571429,44.0609333238429,5775,"16524","N",3.44057142857143,1.94374875057658,2286,22.668018853143
"NiWUE_FLT_992","NiWUE_Rothamsted_061_2015_grain","16526","C",-27.5331428571429,43.9727955997545,5586,"16526","N",5.57157142857143,1.66640476802862,1880,26.3878239209402
"NiWUE_FLT_993","NiWUE_Rothamsted_061_2015_straw","16527","C",-27.6241428571429,43.5686753371939,5557,"16527","N",3.19157142857143,0.443798512881439,501,98.1721976811429
"NiWUE_FLT_994","NiWUE_Rothamsted_071_2015_grain","16528","C",-27.4151428571429,43.902370924958,5647,"16528","N",5.87757142857143,1.84868244384625,2114,23.7479244048088
"NiWUE_FLT_996","NiWUE_Rothamsted_081_2015_grain","16532","C",-27.475,43.3508318200493,5560,"16532","N",5.4012,1.82367964620778,2057,23.7710783855018
"NiWUE_FLT_998","NiWUE_Rothamsted_091_2015_grain","16535","C",-27.517,43.9293571038109,5637,"16535","N",5.4962,2.19943722526189,2484,19.9729988195413
"NiWUE_FLT_999","NiWUE_Rothamsted_091_2015_straw","16536","C",-27.686,44.7827086771454,5754,"16536","N",0.9712,0.556344867150275,631,80.4945121656871
