"massspectroscopy_ID","UID","Analysis_C","atom_C","delta_C","percentage_C","amplitude_C","Analysis_N","atom_N","delta_N","percentage_N","amplitude_N","C_N_ratio"
"NiWUE_FLT_448","NiWUE_Rothamsted_3_1908_grain","15520","C",-23.9918571428571,42.4529471279267,5126,"15520","N",2.854,1.83361853904885,2057,23.1525512116323
"NiWUE_FLT_449","NiWUE_Rothamsted_6_1910_grain","15521","C",-24.4988571428571,42.8229168889532,5032,"15521","N",5.441,1.66788037811488,1816,25.6750528700108
"NiWUE_FLT_452","NiWUE_Rothamsted_8_1911_grain","15524","C",-23.9638571428571,42.9844408968238,5281,"15524","N",6.872,2.19469832189805,2533,19.5855806093884
"NiWUE_FLT_454","NiWUE_Rothamsted_3_1914_straw","15528","C",-25.6578571428571,43.1262853465005,5344,"15528","N",1.679,0.50049511917088,581,86.1672445836105
"NiWUE_FLT_455","NiWUE_Rothamsted_3_1915_grain","15529","C",-23.8038571428571,43.0432252011955,5190,"15529","N",3.466,1.8180971262993,2048,23.674876649087
"NiWUE_FLT_457","NiWUE_Rothamsted_8_1915_grain","15531","C",-24.1428571428571,42.4413747104436,5147,"15531","N",6.146,2.25036499658031,2541,18.8597737588961
"NiWUE_FLT_458","NiWUE_Rothamsted_8_1915_straw","15532","C",-24.7598571428571,44.5708046928186,5470,"15532","N",3.063,0.519205872235781,598,85.8441845060223
"NiWUE_FLT_459","NiWUE_Rothamsted_6_1916_grain","15533","C",-23.9838571428571,42.4523364805202,5095,"15533","N",3.531,1.79962566235311,2008,23.5895371846451
"NiWUE_FLT_460","NiWUE_Rothamsted_3_1920_grain","15534","C",-24.1688571428571,42.6469159037976,5156,"15534","N",1.813,1.68124209820467,1898,25.3663145535903
"NiWUE_FLT_462","NiWUE_Rothamsted_6_1920_grain","15541","C",-24.4798571428571,42.5116938863511,5293,"15541","N",3.499,1.70252272555965,1980,24.9698246303154
"NiWUE_FLT_464","NiWUE_Rothamsted_8_1920_grain","15543","C",-24.1258571428571,42.5802617636034,5209,"15543","N",9.623,1.83641886445216,2095,23.1865739281142
"NiWUE_FLT_465","NiWUE_Rothamsted_8_1920_straw","15544","C",-25.4278571428571,44.8090383847763,5503,"15544","N",7.526,0.453546095853711,524,98.7970986729191
"NiWUE_FLT_466","NiWUE_Rothamsted_3_1925_grain","15545","C",-23.9998571428571,42.497210399991,5286,"15545","N",2.344,1.78147002069611,2057,23.8551364357987
"NiWUE_FLT_468","NiWUE_Rothamsted_6_1925_grain","15549","C",-23.9058,42.2438550005628,5280,"15549","N",3.8464,1.68864459947039,1969,25.0164273843126
"NiWUE_FLT_470","NiWUE_Rothamsted_8_1925_grain","15552","C",-23.5318,42.3045376218266,5189,"15552","N",7.5344,2.1141990752621,2404,20.0097228859975
"NiWUE_FLT_471","NiWUE_Rothamsted_8_1925_straw","15553","C",-24.8968,44.7455243160112,5219,"15553","N",5.4794,0.471519702423943,506,94.8964042986703
"NiWUE_FLT_472","NiWUE_Rothamsted_3-1_1930_grain","15554","C",-24.2558,42.4742083653318,5225,"15554","N",4.1584,1.85327365493063,2110,22.9184763147791
"NiWUE_FLT_474","NiWUE_Rothamsted_6-1_1930_grain","15556","C",-24.1198,42.8386770866957,5067,"15556","N",6.8544,1.94256200811549,2119,22.0526690564973
"NiWUE_FLT_476","NiWUE_Rothamsted_8-1_1930_grain","15558","C",-24.3108,42.5953969197974,5066,"15558","N",6.3274,2.33960456419323,2566,18.206237742781
"NiWUE_FLT_477","NiWUE_Rothamsted_8-1_1930_straw","15564","C",-26.9498,44.9420027932661,5358,"15564","N",4.8694,0.51283566307732,565,87.6343164661899
"NiWUE_FLT_478","NiWUE_Rothamsted_3-1_1935_grain","15565","C",-24.2818,41.8059831569679,5019,"15565","N",1.8394,1.64675572418695,1811,25.3868758692845
"NiWUE_FLT_480","NiWUE_Rothamsted_6-1_1935_grain","15567","C",-24.1288,41.8821794449269,4993,"15567","N",3.7204,1.80712688870331,1979,23.1761143651508
"NiWUE_FLT_481","NiWUE_Rothamsted_6-1_1935_straw","15568","C",-26.5608,43.1865637716208,5312,"15568","N",1.0034,0.530480260460325,604,81.4103124857947
"NiWUE_FLT_482","NiWUE_Rothamsted_8-1_1935_grain","15569","C",-24.1368,41.9600396017718,5245,"15569","N",3.9384,2.30916359051251,2676,18.1710987364299
"NiWUE_FLT_483","NiWUE_Rothamsted_8-1_1935_straw","15571","C",-26.5438,43.667084255403,5124,"15571","N",2.4654,0.540535064662518,580,80.7849242540193
"NiWUE_FLT_484","NiWUE_Rothamsted_3-1_1940_grain","15572","C",-23.7398,41.9373335440864,5095,"15572","N",4.5194,1.75588736364478,1971,23.8838403945428
"NiWUE_FLT_486","NiWUE_Rothamsted_6-1_1940_grain","15574","C",-23.9638,41.7062580175829,5046,"15574","N",2.1074,1.78122672095351,1982,23.4143455894582
"NiWUE_FLT_488","NiWUE_Rothamsted_8-1_1940_grain","15576","C",-23.8818,41.9535665766404,5128,"15576","N",0.8744,1.88200880888988,2128,22.2919076565784
"NiWUE_FLT_490","NiWUE_Rothamsted_3-1_1945_grain","15578","C",-24.1808,41.7127484833384,5226,"15578","N",1.7674,1.63683502318492,1902,25.4837829668225
"NiWUE_FLT_491","NiWUE_Rothamsted_3-1_1945_straw","15581","C",-25.3424,43.5088173489115,5196,"15581","N",0.7128,0.487700034540392,542,89.2122498820697
"NiWUE_FLT_492","NiWUE_Rothamsted_6-1_1945_grain","15582","C",-24.3564,41.851882840898,5084,"15582","N",1.9578,1.51531395997959,1709,27.6192815127643
