"massspectroscopy_ID","UID","Analysis_C","atom_C","delta_C","percentage_C","amplitude_C","Analysis_N","atom_N","delta_N","percentage_N","amplitude_N","C_N_ratio"
"NiWUE_FLT_910","NiWUE_Rothamsted_031_2007_grain","16383","C",-25.126,43.5518171140716,5267,"16383","N",3.17257142857143,1.81014696938941,2076,24.0598237880996
"NiWUE_FLT_911","NiWUE_Rothamsted_031_2007_straw","16384","C",-27.365,43.5198084663617,5104,"16384","N",2.79957142857143,0.478573506401455,526,90.9365183910843
"NiWUE_FLT_912","NiWUE_Rothamsted_061_2007_grain","16385","C",-25.633,43.3932941794468,5362,"16385","N",7.15357142857143,1.70008382429851,2003,25.5242086062149
"NiWUE_FLT_913","NiWUE_Rothamsted_061_2007_straw","16386","C",-27.154,44.1747929262486,5172,"16386","N",4.49157142857143,0.47506348148615,525,92.987136767608
"NiWUE_FLT_914","NiWUE_Rothamsted_071_2007_grain","16387","C",-25.691,43.41843425568,5267,"16387","N",9.66657142857143,1.80617067830259,2080,24.0389431504247
"NiWUE_FLT_915","NiWUE_Rothamsted_071_2007_straw","16388","C",-27.13,44.9482391530495,5302,"16388","N",6.49057142857143,0.541688655293065,606,82.9779961493408
"NiWUE_FLT_916","NiWUE_Rothamsted_081_2007_grain","16391","C",-25.6,43.0713012296782,5243,"16391","N",10.8375714285714,1.96353596771617,2271,21.9355804720885
"NiWUE_FLT_917","NiWUE_Rothamsted_081_2007_straw","16392","C",-26.931,44.7135339698449,5204,"16392","N",7.46657142857143,0.694959016946723,767,64.3398141178054
"NiWUE_FLT_918","NiWUE_Rothamsted_091_2007_grain","16393","C",-25.914,43.7846502235402,5199,"16393","N",8.50857142857143,2.40582029284052,2705,18.1994683284695
"NiWUE_FLT_919","NiWUE_Rothamsted_091_2007_straw","16394","C",-27.171,45.2865999048109,5455,"16394","N",6.14557142857143,0.703585935106713,812,64.3654138679481
"NiWUE_FLT_920","NiWUE_Rothamsted_031_2008_grain","16395","C",-25.122,43.8641499542156,5251,"16395","N",7.52257142857143,1.85946986642603,2121,23.589599781213
"NiWUE_FLT_921","NiWUE_Rothamsted_031_2008_straw","16396","C",-26.189,44.5243106712684,5323,"16396","N",1.81957142857143,0.460687541650469,521,96.6475249401247
"NiWUE_FLT_922","NiWUE_Rothamsted_061_2008_grain","16397","C",-25.195,43.4061894873864,5129,"16397","N",6.47657142857143,1.39453524970968,1556,31.1259177539061
"NiWUE_FLT_924","NiWUE_Rothamsted_071_2008_grain","16404","C",-25.552,43.9276366940816,5180,"16404","N",7.42157142857143,1.61331833206645,1800,27.2281271593909
"NiWUE_FLT_926","NiWUE_Rothamsted_081_2008_grain","16406","C",-25.63,44.0317465839862,5281,"16406","N",7.72357142857143,1.78574356101486,2037,24.6573738498951
"NiWUE_FLT_928","NiWUE_Rothamsted_091_2008_grain","16408","C",-25.681,44.0053439654982,5345,"16408","N",7.82357142857143,2.04310477089963,2370,21.5384666475629
