"massspectroscopy_ID","UID","Analysis","atom","delta","percentage","amplitude"
"NiWUE_FLT_1240","NiWUE_DOK_K2_1_2013_straw","16967","C",-29.268,44.6232818262341,5327
"NiWUE_FLT_1241","NiWUE_DOK_N0_1_2015_grain","16968","C",-27.194,42.3125225273784,5088
"NiWUE_FLT_1242","NiWUE_DOK_M2_1_2015_grain","16969","C",-28.188,42.0704544792551,4829
"NiWUE_FLT_1243","NiWUE_DOK_K2_1_2015_grain","16970","C",-28.188,42.4786419233101,5174
"NiWUE_FLT_1244","NiWUE_DOK_N0_1_2017_grain","16971","C",-27.928,41.7589368170999,4850
"NiWUE_FLT_1245","NiWUE_DOK_M2_1_2017_grain","16972","C",-28.331,41.875081156816,4873
"NiWUE_FLT_1246","NiWUE_DOK_K2_1_2017_grain","16975","C",-28.311,41.9816699898778,4923
"NiWUE_FLT_1247","NiWUE_DOK_N0_1_2017_straw","16976","C",-28.478,43.3268152362661,5102
"NiWUE_FLT_1248","NiWUE_DOK_M2_1_2017_straw","16977","C",-28.648,42.8382649924688,5017
"NiWUE_FLT_1249","NiWUE_DOK_K2_1_2017_straw","16978","C",-28.832,42.4649482657559,5069
"NiWUE_FLT_1250","NiWUE_DOK_N0_1_2018_grain","16979","C",-26.339,41.8816472068532,5001
"NiWUE_FLT_1251","NiWUE_DOK_M2_1_2018_grain","16980","C",-27.793,42.256396075797,5033
"NiWUE_FLT_1252","NiWUE_DOK_K2_1_2018_grain","16981","C",-27.644,41.9722184228138,4998
"NiWUE_FLT_1253","NiWUE_DOK_N0_1_2018_straw","16987","C",-28.539,42.0756821340646,4955
"NiWUE_FLT_1254","NiWUE_DOK_M2_1_2018_straw","16988","C",-29.002,43.118623117483,5157
"NiWUE_FLT_1255","NiWUE_DOK_K2_1_2018_straw","16989","C",-29.113,42.8970678324554,4977
"NiWUE_FLT_1256","NiWUE_DOK_N0_1_2019_grain","16990","C",-27.155,42.3544912549987,5102
"NiWUE_FLT_1257","NiWUE_DOK_M2_1_2019_grain","16991","C",-28.166,42.102999805805,5101
"NiWUE_FLT_1258","NiWUE_DOK_K2_1_2019_grain","16992","C",-27.975,42.1321256335114,5033
"NiWUE_FLT_1259","NiWUE_DOK_N0_1_2019_straw","16993","C",-27.668,43.3133514511474,5212
"NiWUE_FLT_1260","NiWUE_DOK_M2_1_2019_straw","16996","C",-28.5692,43.7459522137764,5193
"NiWUE_FLT_1261","NiWUE_DOK_K2_1_2019_straw","16997","C",-28.8752,43.2182921907876,5133
"NiWUE_FLT_1262","NiWUE_DOK_N0_1_2020_grain","16999","C",-26.9842,41.7121495843484,5114
"NiWUE_FLT_1263","NiWUE_DOK_M2_1_2020_grain","17000","C",-27.9062,41.8682657447322,4917
"NiWUE_FLT_1264","NiWUE_DOK_D1_1_2020_grain","17001","C",-27.9422,41.6928954588601,5025
"NiWUE_FLT_1265","NiWUE_DOK_D2_1_2020_grain","17002","C",-28.2982,41.7914704873898,4905
"NiWUE_FLT_1266","NiWUE_DOK_O1_1_2020_grain","17003","C",-28.1152,41.9366850132446,5136
"NiWUE_FLT_1267","NiWUE_DOK_O2_1_2020_grain","17004","C",-28.1752,41.7795468399092,4827
"NiWUE_FLT_1268","NiWUE_DOK_K1_1_2020_grain","17005","C",-27.8652,41.9504402967961,4896
"NiWUE_FLT_1269","NiWUE_DOK_K2_1_2020_grain","17011","C",-28.2252,42.0131740384194,5048
"NiWUE_FLT_1270","NiWUE_DOK_N0_2_2020_grain","17012","C",-27.3452,41.5770270315944,4895
"NiWUE_FLT_1271","NiWUE_DOK_M2_2_2020_grain","17013","C",-27.9482,41.5865377118821,5050
"NiWUE_FLT_1272","NiWUE_DOK_D1_2_2020_grain","17014","C",-28.0832,41.346790222159,5001
"NiWUE_FLT_1273","NiWUE_DOK_D2_2_2020_grain","17015","C",-28.2722,41.3822578504958,4853
"NiWUE_FLT_1274","NiWUE_DOK_O1_2_2020_grain","17016","C",-27.8362,41.6740786649379,4860
"NiWUE_FLT_1275","NiWUE_DOK_O2_2_2020_grain","17018","C",-27.7752,41.6497816483198,5081
"NiWUE_FLT_1276","NiWUE_DOK_K1_2_2020_grain","17019","C",-27.9022,41.3192797554539,5071
"NiWUE_FLT_1277","NiWUE_DOK_K2_2_2020_grain","17020","C",-28.0712,41.8064009541902,4948
"NiWUE_FLT_1278","NiWUE_DOK_N0_3_2020_grain","17021","C",-27.4042,41.9251779253293,5098
"NiWUE_FLT_1279","NiWUE_DOK_M2_3_2020_grain","17022","C",-27.9542,41.7673539069026,4944
"NiWUE_FLT_1280","NiWUE_DOK_D1_3_2020_grain","17023","C",-27.9042,41.6150353444574,4990
"NiWUE_FLT_1281","NiWUE_DOK_D2_3_2020_grain","17024","C",-28.3792,41.505262153576,4929
"NiWUE_FLT_1282","NiWUE_DOK_O1_3_2020_grain","17025","C",-28.0202,41.5488691722358,4998
"NiWUE_FLT_1283","NiWUE_DOK_O2_3_2020_grain","17028","C",-28.3624,42.0741893650452,4954
"NiWUE_FLT_1284","NiWUE_DOK_K1_3_2020_grain","17029","C",-27.6554,41.8709269272341,5136
