"massspectroscopy_ID","UID","Analysis","atom","delta","percentage","amplitude"
"NiWUE_FLT_580","NiWUE_Rothamsted_031_1974_grain","15832","C",-24.421,43.493010313887,5011
"NiWUE_FLT_581","NiWUE_Rothamsted_031_1974_straw","15833","C",-25.906,45.4038062431501,5453
"NiWUE_FLT_582","NiWUE_Rothamsted_061_1974_grain","15834","C",-24.236,43.775381557809,5177
"NiWUE_FLT_583","NiWUE_Rothamsted_061_1974_straw","15835","C",-25.434,46.0334492108437,5466
"NiWUE_FLT_584","NiWUE_Rothamsted_071_1974_grain","15836","C",-24.64,44.2613792160308,5188
"NiWUE_FLT_585","NiWUE_Rothamsted_071_1974_straw","15837","C",-25.373,45.9707354606917,5499
"NiWUE_FLT_586","NiWUE_Rothamsted_081_1974_grain","15840","C",-24.465,43.4418838305384,5264
"NiWUE_FLT_587","NiWUE_Rothamsted_081_1974_straw","15841","C",-25.135,46.2078377109895,5245
"NiWUE_FLT_588","NiWUE_Rothamsted_091_1974_grain","15842","C",-24.58,42.9476583125083,5178
"NiWUE_FLT_589","NiWUE_Rothamsted_091_1974_straw","15843","C",-25.155,46.5569599418653,5290
"NiWUE_FLT_590","NiWUE_Rothamsted_031_1975_grain","15844","C",-22.748,43.7986761797407,5311
"NiWUE_FLT_591","NiWUE_Rothamsted_031_1975_straw","15845","C",-24.872,44.6428797112339,5357
"NiWUE_FLT_592","NiWUE_Rothamsted_061_1975_grain","15846","C",-23.382,43.5458079205551,5069
"NiWUE_FLT_593","NiWUE_Rothamsted_061_1975_straw","15852","C",-24.899,45.6919515864128,5260
"NiWUE_FLT_594","NiWUE_Rothamsted_071_1975_grain","15853","C",-23.361,43.3561342916467,5197
"NiWUE_FLT_595","NiWUE_Rothamsted_071_1975_straw","15854","C",-25.06,45.7408904005037,5373
"NiWUE_FLT_596","NiWUE_Rothamsted_081_1975_grain","15855","C",-23.614,42.4927148714343,5119
"NiWUE_FLT_597","NiWUE_Rothamsted_081_1975_straw","15856","C",-24.932,45.6796960742836,5392
"NiWUE_FLT_598","NiWUE_Rothamsted_091_1975_grain","15857","C",-23.511,43.4016409978199,5305
"NiWUE_FLT_599","NiWUE_Rothamsted_091_1975_straw","15858","C",-24.89,45.6174815733153,5381
"NiWUE_FLT_600","NiWUE_Rothamsted_031_1976_grain","15861","C",-24.2538,43.7361582884151,5032
"NiWUE_FLT_601","NiWUE_Rothamsted_031_1976_straw","15862","C",-25.7398,44.2911316893669,5206
"NiWUE_FLT_602","NiWUE_Rothamsted_061_1976_grain","15864","C",-24.0358,43.96362482893,5381
"NiWUE_FLT_603","NiWUE_Rothamsted_061_1976_straw","15865","C",-25.1918,45.1054215232264,5382
"NiWUE_FLT_604","NiWUE_Rothamsted_071_1976_grain","15866","C",-23.5398,43.9097340493643,5173
"NiWUE_FLT_605","NiWUE_Rothamsted_071_1976_straw","15867","C",-24.9808,46.0095035207991,5347
"NiWUE_FLT_606","NiWUE_Rothamsted_081_1976_grain","15868","C",-23.3918,43.9620471675427,5185
"NiWUE_FLT_607","NiWUE_Rothamsted_081_1976_straw","15869","C",-24.9708,46.1565895012295,5433
"NiWUE_FLT_608","NiWUE_Rothamsted_091_1976_grain","15870","C",-23.1878,44.0373036618407,5196
"NiWUE_FLT_609","NiWUE_Rothamsted_091_1976_straw","15876","C",-24.5508,46.295338101054,5454
"NiWUE_FLT_610","NiWUE_Rothamsted_031_1977_grain","15877","C",-24.6778,43.9007644678474,5167
"NiWUE_FLT_611","NiWUE_Rothamsted_031_1977_straw","15878","C",-26.3188,44.0630614504505,5269
"NiWUE_FLT_612","NiWUE_Rothamsted_061_1977_grain","15879","C",-24.8258,43.6977051148258,5208
"NiWUE_FLT_613","NiWUE_Rothamsted_061_1977_straw","15880","C",-26.8148,45.6387922013608,5526
"NiWUE_FLT_614","NiWUE_Rothamsted_071_1977_grain","15881","C",-24.8488,43.5555847575473,5128
"NiWUE_FLT_615","NiWUE_Rothamsted_071_1977_straw","15883","C",-26.3698,45.9446748297883,5383
"NiWUE_FLT_616","NiWUE_Rothamsted_081_1977_grain","15884","C",-25.0808,43.9911339902095,5369
"NiWUE_FLT_617","NiWUE_Rothamsted_081_1977_straw","15885","C",-26.3708,46.404512068515,5550
"NiWUE_FLT_618","NiWUE_Rothamsted_091_1977_grain","15886","C",-24.7258,44.066829989104,5317
"NiWUE_FLT_619","NiWUE_Rothamsted_091_1977_straw","15887","C",-26.2758,46.2269059348425,5476
"NiWUE_FLT_620","NiWUE_Rothamsted_031_1978_grain","15888","C",-24.6028,43.0284869418748,5075
"NiWUE_FLT_621","NiWUE_Rothamsted_031_1978_straw","15889","C",-26.1898,42.9047578979969,5197
"NiWUE_FLT_622","NiWUE_Rothamsted_061_1978_grain","15890","C",-24.6248,43.381089415117,5328
"NiWUE_FLT_623","NiWUE_Rothamsted_061_1978_straw","15893","C",-25.8718,44.1133005800585,5387
"NiWUE_FLT_624","NiWUE_Rothamsted_071_1978_grain","15894","C",-24.6778,42.660930754089,5268
"NiWUE_FLT_625","NiWUE_Rothamsted_071_1978_straw","15896","C",-25.9548,44.3299542191834,5396
"NiWUE_FLT_626","NiWUE_Rothamsted_081_1978_grain","15897","C",-24.9658,42.6845353820547,5228
"NiWUE_FLT_627","NiWUE_Rothamsted_081_1978_straw","15898","C",-25.8028,44.3182566301642,5318
"NiWUE_FLT_628","NiWUE_Rothamsted_091_1978_grain","15899","C",-24.9698,42.3383007630495,5221
"NiWUE_FLT_629","NiWUE_Rothamsted_091_1978_straw","15900","C",-25.9248,44.6994201617365,5419
"NiWUE_FLT_630","NiWUE_Rothamsted_031_1979_grain","15901","C",-24.5338,43.991608800591,5288
"NiWUE_FLT_631","NiWUE_Rothamsted_031_1979_straw","15902","C",-27.2358,45.5196310843752,5437
"NiWUE_FLT_632","NiWUE_Rothamsted_061_1979_grain","15908","C",-24.7328,43.356585568908,5240
"NiWUE_FLT_633","NiWUE_Rothamsted_061_1979_straw","15909","C",-27.1668,45.7756355069241,5428
"NiWUE_FLT_634","NiWUE_Rothamsted_071_1979_grain","15910","C",-24.8518,43.978030526908,5257
"NiWUE_FLT_635","NiWUE_Rothamsted_071_1979_straw","15911","C",-27.2998,46.166411331302,5427
"NiWUE_FLT_636","NiWUE_Rothamsted_081_1979_grain","15912","C",-24.8368,43.9684112763891,5296
"NiWUE_FLT_637","NiWUE_Rothamsted_081_1979_straw","15913","C",-27.1138,46.711716070273,5329
"NiWUE_FLT_638","NiWUE_Rothamsted_091_1979_grain","15914","C",-24.7678,44.1783832216806,5364
