"massspectroscopy_ID","UID","Analysis","atom","delta","percentage","amplitude"
"NiWUE_FLT_1411","NiWUE_FAST_C-IT_CC_normN_4_2020_grain","17214","C",-26.668,41.3401109261968,4756
"NiWUE_FLT_1412","NiWUE_FAST_O-IT_CC_halfN_1_2020_straw","17215","C",-27.532,43.8866640601818,4952
"NiWUE_FLT_1413","NiWUE_FAST_O-IT_CC_normN_1_2020_straw","17216","C",-27.602,42.5614592236225,5052
"NiWUE_FLT_1414","NiWUE_FAST_C-IT_CC_halfN_1_2020_straw","17217","C",-27.728,44.3036718399735,5260
"NiWUE_FLT_1415","NiWUE_FAST_C-IT_CC_normN_1_2020_straw","17220","C",-27.478,44.1631005054186,5091
"NiWUE_FLT_1416","NiWUE_FAST_O-IT_CC_halfN_2_2020_straw","17221","C",-27.434,43.0795464791554,5060
"NiWUE_FLT_1417","NiWUE_FAST_O-IT_CC_normN_2_2020_straw","17223","C",-27.197,43.9365694997488,5085
"NiWUE_FLT_1418","NiWUE_FAST_C-IT_CC_halfN_2_2020_straw","17224","C",-27.922,44.5361641379651,5135
"NiWUE_FLT_1419","NiWUE_FAST_C-IT_CC_normN_2_2020_straw","17225","C",-27.884,43.3109072616687,5141
"NiWUE_FLT_1420","NiWUE_FAST_O-IT_CC_halfN_3_2020_straw","17226","C",-27.968,43.0803992331751,5121
"NiWUE_FLT_1421","NiWUE_FAST_O-IT_CC_normN_3_2020_straw","17227","C",-28.018,43.7062095236175,4960
"NiWUE_FLT_1422","NiWUE_FAST_C-IT_CC_halfN_3_2020_straw","17228","C",-28.077,44.4544226481923,5234
"NiWUE_FLT_1423","NiWUE_FAST_C-IT_CC_normN_3_2020_straw","17229","C",-28.248,43.3496483929912,5157
"NiWUE_FLT_1424","NiWUE_FAST_O-IT_CC_halfN_4_2020_straw","17235","C",-28.335,44.8460729280956,5317
"NiWUE_FLT_1425","NiWUE_FAST_O-IT_CC_normN_4_2020_straw","17236","C",-27.514,44.3197771815543,5202
"NiWUE_FLT_1426","NiWUE_FAST_C-IT_CC_halfN_4_2020_straw","17237","C",-28.066,44.3479773933157,5237
"NiWUE_FLT_1427","NiWUE_FAST_C-IT_CC_normN_4_2020_straw","17238","C",-27.515,43.8280712083889,5016
"NiWUE_FLT_1428","NiWUE_FAST_O-IT_CC_halfN_2_2022_grain","17239","C",-28.092,43.7980781272721,5203
"NiWUE_FLT_1429","NiWUE_FAST_O-IT_CC_normN_2_2022_grain","17240","C",-27.929,43.5735772528283,5200
"NiWUE_FLT_1430","NiWUE_FAST_C-IT_CC_halfN_2_2022_grain","17241","C",-27.296,43.912821656714,5107
"NiWUE_FLT_1431","NiWUE_FAST_C-IT_CC_normN_2_2022_grain","17243","C",-27.653,43.9909109441218,5144
"NiWUE_FLT_1432","NiWUE_FAST_O-IT_CC_halfN_2_2022_straw","17244","C",-29.155,44.2817699850005,5119
"NiWUE_FLT_1433","NiWUE_FAST_O-IT_CC_normN_2_2022_straw","17245","C",-29.186,44.1628127848231,5194
"NiWUE_FLT_1434","NiWUE_FAST_C-IT_CC_halfN_2_2022_straw","17246","C",-28.56,45.2000330417353,5307
"NiWUE_FLT_1435","NiWUE_FAST_C-IT_CC_normN_2_2022_straw","17247","C",-29.293,44.5353900110964,5274
"NiWUE_FLT_1436","NiWUE_FAST_O-IT_CC_halfN_2_2023_grain","17248","C",-26.357,43.2503693285535,4956
"NiWUE_FLT_1437","NiWUE_FAST_O-IT_CC_normN_2_2023_grain","17249","C",-26.839,43.9251704900368,5246
