"massspectroscopy_ID","UID","Analysis","atom","delta","percentage","amplitude"
"NiWUE_FLT_1067","NiWUE_Rothamsted_081_2022_straw","16634","C",-26.899,45.3620780399227,5951
"NiWUE_FLT_1068","NiWUE_Rothamsted_091_2022_grain","16635","C",-24.304,44.0131640436506,5695
"NiWUE_FLT_1069","NiWUE_Rothamsted_091_2022_straw","16636","C",-26.666,45.619441845306,5839
"NiWUE_FLT_1070","NiWUE_Rothamsted_31_2023_grain","16637","C",-24.29,43.8677733899171,5786
"NiWUE_FLT_1071","NiWUE_Rothamsted_61_2023_grain","16644","C",-25.79,43.1937912645519,5710
"NiWUE_FLT_1072","NiWUE_Rothamsted_71_2023_grain","16645","C",-25.554,43.4559086925638,5616
"NiWUE_FLT_1073","NiWUE_Rothamsted_81_2023_grain","16646","C",-25.263,43.698510205818,5685
"NiWUE_FLT_1074","NiWUE_Rothamsted_91_2023_grain","16647","C",-25.554,43.6865677193023,5508
"NiWUE_FLT_1075","NiWUE_Rothamsted_31_2023_straw","16643","C",-26.931,44.7905888443636,5876
"NiWUE_FLT_1076","NiWUE_Rothamsted_61_2023_straw","16648","C",-26.81,45.6273211625009,5686
"NiWUE_FLT_1077","NiWUE_Rothamsted_71_2023_straw","16650","C",-26.807,46.1185029596,5845
"NiWUE_FLT_1078","NiWUE_Rothamsted_81_2023_straw","16651","C",-26.954,46.3504007680003,6010
"NiWUE_FLT_1079","NiWUE_Rothamsted_91_2023_straw","16652","C",-27.146,45.7501500897711,5762
"NiWUE_FLT_1080","NiWUE_Rothamsted_31_2024_grain","16653","C",-25.64,43.9098663314423,5793
"NiWUE_FLT_1081","NiWUE_Rothamsted_61_2024_grain","16654","C",-25.29,44.0505156906309,5513
"NiWUE_FLT_1082","NiWUE_Rothamsted_71_2024_grain","16655","C",-25.814,43.5832900727732,5643
"NiWUE_FLT_1083","NiWUE_Rothamsted_81_2024_grain","16656","C",-25.485,44.2859846120574,5827
"NiWUE_FLT_1084","NiWUE_Rothamsted_91_2024_grain","16657","C",-25.362,44.1289396437961,5818
"NiWUE_FLT_1085","NiWUE_Rothamsted_31_2024_straw","16660","C",-27.4022,44.2243455715948,5678
"NiWUE_FLT_1086","NiWUE_Rothamsted_61_2024_straw","16661","C",-26.6852,44.9187925808229,5747
"NiWUE_FLT_1087","NiWUE_Rothamsted_71_2024_straw","16663","C",-27.2222,45.9600500920397,5993
"NiWUE_FLT_1088","NiWUE_Rothamsted_81_2024_straw","16664","C",-26.8162,45.8618290618631,5744
"NiWUE_FLT_1089","NiWUE_Rothamsted_91_2024_straw","16665","C",-27.1742,45.7637992387088,5855
"NiWUE_FLT_1090","NiWUE_DOK_N0_1_1992_grain","16666","C",-26.1632,42.7958200100772,5475
"NiWUE_FLT_1091","NiWUE_DOK_M2_1_1992_grain","16667","C",-27.1792,42.2846476225823,5362
"NiWUE_FLT_1092","NiWUE_DOK_K2_1_1992_grain","16668","C",-27.1862,41.9912221514851,5292
"NiWUE_FLT_1093","NiWUE_DOK_N0_1_1992_straw","16669","C",-27.2702,44.5963362191344,5723
"NiWUE_FLT_1094","NiWUE_DOK_M2_1_1992_straw","16675","C",-28.4372,44.7041416656058,5643
"NiWUE_FLT_1095","NiWUE_DOK_K2_1_1992_straw","16676","C",-28.0392,43.7029500301018,5530
"NiWUE_FLT_1096","NiWUE_DOK_N0_1_1993_grain","16677","C",-25.7432,41.67550784988,5526
"NiWUE_FLT_1097","NiWUE_DOK_M2_1_1993_grain","16678","C",-27.2982,41.707961019502,5268
"NiWUE_FLT_1098","NiWUE_DOK_K2_1_1993_grain","16679","C",-26.8822,41.7227859481858,5252
"NiWUE_FLT_1099","NiWUE_DOK_N0_1_1993_straw","16680","C",-27.5712,44.2972763612837,5524
"NiWUE_FLT_1100","NiWUE_DOK_M2_1_1993_straw","16681","C",-28.2972,44.5748764343577,5710
"NiWUE_FLT_1101","NiWUE_DOK_K2_1_1993_straw","16683","C",-28.3512,44.7228724392417,5843
"NiWUE_FLT_1102","NiWUE_DOK_N0_1_1995_grain","16684","C",-26.6312,41.2572981853328,5272
"NiWUE_FLT_1103","NiWUE_DOK_M2_1_1995_grain","16685","C",-26.9042,40.5961261863965,5219
"NiWUE_FLT_1104","NiWUE_DOK_K2_1_1995_grain","16686","C",-27.1712,41.3827854567192,5394
"NiWUE_FLT_1105","NiWUE_DOK_N0_1_1995_straw","16687","C",-28.5562,43.03621740622,5532
"NiWUE_FLT_1106","NiWUE_DOK_M2_1_1995_straw","16688","C",-28.9262,43.0223382145301,5395
"NiWUE_FLT_1107","NiWUE_DOK_K2_1_1995_straw","16689","C",-28.8872,43.8757846609646,5583
