"massspectroscopy_ID","UID","Analysis","atom","delta","percentage","amplitude"
"NiWUE_FLT_1","NiWUE_BL_Var.1_2001_grain","13301","C",-27.1974285714286,40.66120144652,4226
"NiWUE_FLT_10","NiWUE_BL_Var.6_2003_grain","13312","C",-27.3154285714286,40.2811623897776,4272
"NiWUE_FLT_11","NiWUE_BL_Var.13_2003_grain","13313","C",-27.3904285714286,40.5402979777951,3927
"NiWUE_FLT_12","NiWUE_BL_Var.18_2003_grain","13314","C",-27.1134285714286,40.4908420465068,4298
"NiWUE_FLT_13","NiWUE_BL_Var.1_2004_grain","13315","C",-27.6894285714286,40.7007742225518,4047
"NiWUE_FLT_14","NiWUE_BL_Var.6_2004_grain","13321","C",-27.2674285714286,40.0264519995272,4827
"NiWUE_FLT_15","NiWUE_BL_Var.13_2004_grain","13322","C",-27.8434285714286,40.3312910476164,4788
"NiWUE_FLT_16","NiWUE_BL_Var.18_2004_grain","13323","C",-26.8314285714286,40.1198276618449,4856
"NiWUE_FLT_17","NiWUE_BL_Var.1_2005_grain","13324","C",-27.3834285714286,40.5724045002708,4856
"NiWUE_FLT_18","NiWUE_BL_Var.6_2005_grain","13325","C",-27.1314285714286,24.0325327822539,3197
"NiWUE_FLT_19","NiWUE_BL_Var.13_2005_grain","13326","C",-27.2174285714286,40.6289807120117,4682
"NiWUE_FLT_2","NiWUE_BL_Var.6_2001_grain","13302","C",-27.3744285714286,40.4606812937195,4303
"NiWUE_FLT_20","NiWUE_BL_Var.18_2005_grain","13327","C",-26.5224285714286,40.4864844860846,4741
"NiWUE_FLT_21","NiWUE_BL_Var.1_2006_grain","13330","C",-26.4502,40.9115233399624,4741
"NiWUE_FLT_22","NiWUE_BL_Var.6_2006_grain","13331","C",-27.0882,40.6850230101757,4856
"NiWUE_FLT_23","NiWUE_BL_Var.13_2006_grain","13333","C",-26.8732,40.3252324739919,4734
"NiWUE_FLT_24","NiWUE_BL_Var.18_2006_grain","13334","C",-27.0342,39.927134546346,4677
"NiWUE_FLT_25","NiWUE_BL_Var.1_2007_grain","13335","C",-26.4622,40.8102535120422,4897
"NiWUE_FLT_26","NiWUE_BL_Var.6_2007_grain","13336","C",-27.0282,40.4536667541699,4925
"NiWUE_FLT_27","NiWUE_BL_Var.13_2007_grain","13337","C",-27.0312,40.628985570225,4859
"NiWUE_FLT_28","NiWUE_BL_Var.18_2007_grain","13338","C",-26.5262,40.1031226614392,4722
"NiWUE_FLT_29","NiWUE_BL_Var.1_2008_grain","13339","C",-27.7522,40.6693413780194,4895
"NiWUE_FLT_3","NiWUE_BL_Var.13_2001_grain","13303","C",-27.4184285714286,40.8346830466547,4121
"NiWUE_FLT_30","NiWUE_BL_Var.6_2008_grain","13345","C",-27.8802,40.2022626127033,4706
"NiWUE_FLT_31","NiWUE_BL_Var.13_2008_grain","13346","C",-27.7822,40.4532453084288,4707
"NiWUE_FLT_32","NiWUE_BL_Var.18_2008_grain","13347","C",-26.9142,40.329843805066,4828
"NiWUE_FLT_33","NiWUE_BL_Var.1_2009_grain","13348","C",-28.1442,40.9607466851777,4703
"NiWUE_FLT_34","NiWUE_BL_Var.6_2009_grain","13349","C",-27.5302,40.1848414526271,4807
"NiWUE_FLT_35","NiWUE_BL_Var.13_2009_grain","13350","C",-27.8392,40.4522918048545,4788
"NiWUE_FLT_36","NiWUE_BL_Var.18_2009_grain","13352","C",-26.6242,40.2070432630553,4894
"NiWUE_FLT_37","NiWUE_BL_Var.1_2010_grain","13353","C",-27.5512,40.5532157886676,4919
"NiWUE_FLT_38","NiWUE_BL_Var.6_2010_grain","13354","C",-27.0392,40.5652116961992,4790
"NiWUE_FLT_39","NiWUE_BL_Var.13_2010_grain","13355","C",-27.6242,40.456806574699,4812
"NiWUE_FLT_4","NiWUE_BL_Var.18_2001_grain","13304","C",-27.2174285714286,40.6049519001156,4190
"NiWUE_FLT_40","NiWUE_BL_Var.18_2010_grain","13356","C",-26.3812,40.2794118874911,4807
"NiWUE_FLT_41","NiWUE_BL_Var.1_2011_grain","13357","C",-28.1102,40.7394810666958,4867
"NiWUE_FLT_42","NiWUE_BL_Var.6_2011_grain","13358","C",-28.1722,40.5761916072567,4847
"NiWUE_FLT_43","NiWUE_BL_Var.13_2011_grain","13359","C",-28.0962,40.6886428064645,4761
"NiWUE_FLT_44","NiWUE_BL_Var.18_2011_grain","13362","C",-27.305,40.3600385871704,4761
"NiWUE_FLT_45","NiWUE_BL_Var.1_2012_grain","13363","C",-28.189,41.0352553730609,4775
"NiWUE_FLT_46","NiWUE_BL_Var.6_2012_grain","13365","C",-27.667,40.2593654961597,4781
"NiWUE_FLT_47","NiWUE_BL_Var.13_2012_grain","13366","C",-28.167,40.2782882649533,4860
"NiWUE_FLT_48","NiWUE_BL_Var.18_2012_grain","13367","C",-26.933,40.6655196028734,4811
"NiWUE_FLT_49","NiWUE_BL_Var.1_2013_grain","13368","C",-27.59,40.9414432922875,4854
"NiWUE_FLT_5","NiWUE_BL_Var.1_2002_grain","13305","C",-27.3424285714286,40.8708079471788,3904
"NiWUE_FLT_50","NiWUE_BL_Var.6_2013_grain","13369","C",-27.876,40.1657931669028,4682
"NiWUE_FLT_51","NiWUE_BL_Var.13_2013_grain","13370","C",-27.734,40.1807019819414,4841
"NiWUE_FLT_52","NiWUE_BL_Var.18_2013_grain","13371","C",-27.243,40.3406428655893,4798
"NiWUE_FLT_53","NiWUE_BL_Var.1_2014_grain","13377","C",-27.409,40.531944645316,4659
"NiWUE_FLT_54","NiWUE_BL_Var.6_2014_grain","13378","C",-27.747,39.9228535987797,4748
"NiWUE_FLT_55","NiWUE_BL_Var.13_2014_grain","13379","C",-27.682,40.4141859961967,4854
"NiWUE_FLT_56","NiWUE_BL_Var.18_2014_grain","13380","C",-27.559,40.0634683250654,4830
"NiWUE_FLT_57","NiWUE_BL_Var.1_2015_grain","13381","C",-26.362,40.9364009911872,4901
"NiWUE_FLT_58","NiWUE_BL_Var.6_2015_grain","13382","C",-27.253,39.9536512939127,4759
"NiWUE_FLT_59","NiWUE_BL_Var.13_2015_grain","13383","C",-27.173,40.2809877219112,4594
"NiWUE_FLT_6","NiWUE_BL_Var.6_2002_grain","13306","C",-27.9014285714286,40.8983482298976,4185
"NiWUE_FLT_60","NiWUE_BL_Var.18_2015_grain","13385","C",-27.136,39.9914836088382,4659
"NiWUE_FLT_61","NiWUE_BL_Var.1_2016_grain","13386","C",-27.734,40.5154989593912,4600
"NiWUE_FLT_62","NiWUE_BL_Var.6_2016_grain","13387","C",-27.843,40.2456532633084,4686
"NiWUE_FLT_63","NiWUE_BL_Var.13_2016_grain","13388","C",-28.194,40.4875450564903,4719
"NiWUE_FLT_64","NiWUE_BL_Var.18_2016_grain","13389","C",-28.069,40.1799758896625,4643
"NiWUE_FLT_65","NiWUE_BL_Var.1_2017_grain","13390","C",-26.698,40.8086374200231,4892
"NiWUE_FLT_66","NiWUE_BL_Var.6_2017_grain","13391","C",-27.446,40.5768791161691,4804
"NiWUE_FLT_7","NiWUE_BL_Var.13_2002_grain","13309","C",-27.4764285714286,40.9243682169373,4501
"NiWUE_FLT_8","NiWUE_BL_Var.18_2002_grain","13310","C",-27.4084285714286,40.4472368706854,4133
"NiWUE_FLT_9","NiWUE_BL_Var.1_2003_grain","13311","C",-27.0324285714286,40.6554367072438,4182
