"massspectroscopy_ID","UID","Analysis","atom","delta","percentage","amplitude"
"NiWUE_FLT_1438","NiWUE_FAST_C-IT_CC_halfN_2_2023_grain","17255","C",-26.2454285714286,44.1446521867218,5221
"NiWUE_FLT_1439","NiWUE_FAST_C-IT_CC_normN_2_2023_grain","17256","C",-26.4334285714286,43.7498196977189,5064
"NiWUE_FLT_1440","NiWUE_FAST_O-IT_CC_halfN_2_2023_straw","17257","C",-29.2244285714286,45.4488600894154,5340
"NiWUE_FLT_1441","NiWUE_FAST_O-IT_CC_normN_2_2023_straw","17258","C",-29.2444285714286,46.1243483924081,5324
"NiWUE_FLT_1442","NiWUE_FAST_C-IT_CC_halfN_2_2023_straw","17259","C",-28.8564285714286,45.1089657541921,5337
"NiWUE_FLT_1443","NiWUE_FAST_C-IT_CC_normN_2_2023_straw","17260","C",-29.3214285714286,45.5728438993336,5272
"NiWUE_FLT_1444","NiWUE_RELOAD_C-IT_none_normN_1_2019_grain","17263","C",-26.6524285714286,43.5030430034198,5260
"NiWUE_FLT_1445","NiWUE_RELOAD_O-IT_none_normN_1_2019_grain","17264","C",-27.3804285714286,43.3031328034856,5086
"NiWUE_FLT_1446","NiWUE_RELOAD_C-IT_none_normN_2_2019_grain","17265","C",-27.5964285714286,43.7248576159141,5189
"NiWUE_FLT_1447","NiWUE_RELOAD_O-IT_none_normN_2_2019_grain","17266","C",-27.8034285714286,43.5374263121657,5042
"NiWUE_FLT_1448","NiWUE_RELOAD_C-IT_none_normN_3_2019_grain","17267","C",-27.3054285714286,43.5663484311469,5072
"NiWUE_FLT_1449","NiWUE_RELOAD_O-IT_none_normN_3_2019_grain","17268","C",-27.8984285714286,43.7870649311427,4993
"NiWUE_FLT_1450","NiWUE_RELOAD_C-IT_none_normN_4_2019_grain","17269","C",-27.0964285714286,43.6322566781831,5035
"NiWUE_FLT_1451","NiWUE_RELOAD_O-IT_none_normN_4_2019_grain","17275","C",-27.4634285714286,43.5446115985942,4994
"NiWUE_FLT_1452","NiWUE_RELOAD_C-IT_none_normN_1_2019_straw","17276","C",-27.8104285714286,45.5572391058467,5270
"NiWUE_FLT_1453","NiWUE_RELOAD_O-IT_none_normN_1_2019_straw","17277","C",-28.4884285714286,46.0819979531686,5224
"NiWUE_FLT_1454","NiWUE_RELOAD_C-IT_none_normN_2_2019_straw","17278","C",-28.9124285714286,44.7557503764541,5243
"NiWUE_FLT_1455","NiWUE_RELOAD_O-IT_none_normN_2_2019_straw","17279","C",-28.9914285714286,45.3227772653623,5395
"NiWUE_FLT_1456","NiWUE_RELOAD_C-IT_none_normN_3_2019_straw","17280","C",-28.5864285714286,44.5008386446718,5303
"NiWUE_FLT_1457","NiWUE_RELOAD_O-IT_none_normN_3_2019_straw","17281","C",-28.7534285714286,44.7788686764752,5230
"NiWUE_FLT_1458","NiWUE_RELOAD_C-IT_none_normN_4_2019_straw","17284","C",-28.3926,45.1649944008256,5415
"NiWUE_FLT_1459","NiWUE_RELOAD_O-IT_none_normN_4_2019_straw","17285","C",-28.3076,45.168747589441,5312
"NiWUE_FLT_1460","NiWUE_P24A_1_A_2016_grain","17287","C",-27.0956,42.9304965987808,5099
"NiWUE_FLT_1461","NiWUE_P24A_5_B_2016_grain","17288","C",-27.1006,42.6624240132367,4994
"NiWUE_FLT_1462","NiWUE_P24A_9_C_2016_grain","17289","C",-27.0306,42.762882834134,4917
"NiWUE_FLT_1463","NiWUE_P24A_13_D_2016_grain","17290","C",-27.7056,42.9255946279438,5091
"NiWUE_FLT_1464","NiWUE_P24A_1_A_2016_straw","17291","C",-28.9826,44.1738809631076,5246
"NiWUE_FLT_1466","NiWUE_P24A_9_C_2016_straw","17292","C",-28.6506,44.4573708358202,5249
"NiWUE_FLT_1468","NiWUE_P24A_1_A_2018_grain","17293","C",-26.9376,43.2187484842018,5235
"NiWUE_FLT_1469","NiWUE_P24A_2_A_2018_grain","17299","C",-26.3756,42.8458259261349,5001
"NiWUE_FLT_1470","NiWUE_P24A_3_A_2018_grain","17300","C",-26.9006,42.479635944887,4888
"NiWUE_FLT_1471","NiWUE_P24A_4_A_2018_grain","17301","C",-26.7726,42.8773007129373,4965
"NiWUE_FLT_1472","NiWUE_P24A_5_B_2018_grain","17302","C",-27.5436,43.4814776731829,5126
"NiWUE_FLT_1473","NiWUE_P24A_6_B_2018_grain","17303","C",-27.7666,43.1693999909254,5171
"NiWUE_FLT_1474","NiWUE_P24A_7_B_2018_grain","17304","C",-27.5656,44.0086036929526,5142
"NiWUE_FLT_1475","NiWUE_P24A_8_B_2018_grain","17306","C",-27.8886,43.2358429805727,5068
"NiWUE_FLT_1476","NiWUE_P24A_9_C_2018_grain","17307","C",-27.4816,43.8481065485765,5240
"NiWUE_FLT_1477","NiWUE_P24A_10_C_2018_grain","17308","C",-27.6586,43.902952547449,5034
"NiWUE_FLT_1478","NiWUE_P24A_11_C_2018_grain","17309","C",-27.3456,43.61849680808,4952
"NiWUE_FLT_1479","NiWUE_P24A_12_C_2018_grain","17310","C",-27.5466,43.6458802202551,5133
"NiWUE_FLT_1480","NiWUE_P24A_13_D_2018_grain","17311","C",-27.3946,43.9302541641759,5185
"NiWUE_FLT_1481","NiWUE_P24A_14_D_2018_grain","17312","C",-27.4786,43.9893538770827,5014
"NiWUE_FLT_1482","NiWUE_P24A_15_D_2018_grain","17313","C",-27.3916,43.7047724094987,5015
"NiWUE_FLT_1483","NiWUE_P24A_16_D_2018_grain","17316","C",-27.4632,43.8355089491628,4978
"NiWUE_FLT_1484","NiWUE_P24A_1_A_2018_straw","17317","C",-28.6992,42.9996417702667,4937
"NiWUE_FLT_1485","NiWUE_P24A_2_A_2018_straw","17319","C",-28.5922,42.6711804468011,5165
"NiWUE_FLT_1486","NiWUE_P24A_3_A_2018_straw","17320","C",-28.7432,44.0235669124717,5215
"NiWUE_FLT_1487","NiWUE_P24A_4_A_2018_straw","17321","C",-28.8902,42.793310213758,4908
"NiWUE_FLT_1488","NiWUE_P24A_5_B_2018_straw","17322","C",-28.9962,45.4348302664092,5422
"NiWUE_FLT_1489","NiWUE_P24A_6_B_2018_straw","17323","C",-29.0842,45.4612404205693,5318
"NiWUE_FLT_1490","NiWUE_P24A_7_B_2018_straw","17324","C",-28.6912,45.5129688420004,5338
"NiWUE_FLT_1491","NiWUE_P24A_8_B_2018_straw","17325","C",-28.7102,45.5758955551944,5334
"NiWUE_FLT_1492","NiWUE_P24A_9_C_2018_straw","17331","C",-28.2212,45.1966268700936,5122
"NiWUE_FLT_1493","NiWUE_P24A_10_C_2018_straw","17332","C",-28.4812,46.1174591600544,5355
"NiWUE_FLT_1494","NiWUE_P24A_11_C_2018_straw","17333","C",-28.5172,45.7091548338296,5218
"NiWUE_FLT_1495","NiWUE_P24A_12_C_2018_straw","17334","C",-28.5472,46.0889225057207,5368
"NiWUE_FLT_1496","NiWUE_P24A_13_D_2018_straw","17335","C",-28.6682,45.0399181548453,5310
"NiWUE_FLT_1497","NiWUE_P24A_14_D_2018_straw","17336","C",-28.4152,45.7905605829949,5150
