"massspectroscopy_ID","UID","Analysis","atom","delta","percentage","amplitude"
"NiWUE_FLT_113","NiWUE_AS_1a_1993-1996_grain","14800","N",-0.927,1.62058204134346,1747
"NiWUE_FLT_114","NiWUE_AS_8p_1993-1996_grain","14801","N",-1.2,1.5087163366066,1548
"NiWUE_FLT_115","NiWUE_AS_9k_1993-1996_grain","14802","N",-0.512,1.66971562465662,1833
"NiWUE_FLT_116","NiWUE_AS_10r_1993-1996_grain","14803","N",-1.084,1.91800312247153,2014
"NiWUE_FLT_117","NiWUE_AS_1a_1997-2000_grain","14804","N",-1.073,1.50150970706549,1550
"NiWUE_FLT_118","NiWUE_AS_8p_1997-2000_grain","14805","N",-0.708,1.37495476469105,1423
"NiWUE_FLT_119","NiWUE_AS_9k_1997-2000_grain","14808","N",-0.379,1.47220957370604,1528
"NiWUE_FLT_120","NiWUE_AS_10r_1997-2000_grain","14809","N",-0.287,1.72065335531385,1845
"NiWUE_FLT_121","NiWUE_AS_1a_2001-2004_grain","14810","N",-1.419,1.4983749208679,1611
"NiWUE_FLT_122","NiWUE_AS_8p_2001-2004_grain","14811","N",-1.15,1.44198870602927,1544
"NiWUE_FLT_123","NiWUE_AS_9k_2001-2004_grain","14812","N",-0.756,1.53563044180987,1653
"NiWUE_FLT_124","NiWUE_AS_10r_2001-2004_grain","14813","N",-0.626,1.82308575230863,1968
"NiWUE_FLT_125","NiWUE_AS_1a_2005-2008_grain","14814","N",-1.559,1.36380843239122,1423
"NiWUE_FLT_126","NiWUE_AS_8p_2005-2008_grain","14820","N",-1.332,1.51386908113217,1645
"NiWUE_FLT_127","NiWUE_AS_9k_2005-2008_grain","14821","N",-1.215,1.83490386136451,1986
"NiWUE_FLT_128","NiWUE_AS_10r_2005-2008_grain","14822","N",-1.38,2.05442980857092,2138
"NiWUE_FLT_129","NiWUE_AS_1a_2009-2012_grain","14823","N",-1.145,1.35848601422971,1481
"NiWUE_FLT_130","NiWUE_AS_8p_2009-2012_grain","14824","N",-1.018,1.30768494815185,1451
"NiWUE_FLT_131","NiWUE_AS_9k_2009-2012_grain","14825","N",-0.946,1.5338611570863,1666
"NiWUE_FLT_132","NiWUE_AS_10r_2009-2012_grain","14826","N",-0.524,1.7632412097038,1846
"NiWUE_FLT_133","NiWUE_AS_1a_2013-2016_grain","14829","N",-1.058,1.14900270640194,1209
"NiWUE_FLT_134","NiWUE_AS_8p_2013-2016_grain","14830","N",-0.661,1.13591266867094,1237
"NiWUE_FLT_135","NiWUE_AS_9k_2013-2016_grain","14832","N",-0.418,1.3196699836122,1437
"NiWUE_FLT_136","NiWUE_AS_10r_2013-2016_grain","14833","N",-0.205,1.68151339448594,1826
"NiWUE_FLT_137","NiWUE_AS_1a_2020_grain","14834","N",-1.835,1.43951975397797,1548
"NiWUE_FLT_138","NiWUE_AS_8p_2020_grain","14835","N",-1.592,1.3861058493361,1473
"NiWUE_FLT_139","NiWUE_AS_9k_2020_grain","14836","N",-1.302,1.68086123457738,1732
"NiWUE_FLT_140","NiWUE_AS_10r_2020_grain","14837","N",-1.425,1.8446876686026,1961
"NiWUE_FLT_161","NiWUE_AS_1a_1985-1988_grain","14838","N",-0.456,1.8515674878045,1978
"NiWUE_FLT_162","NiWUE_AS_8p_1985-1988_grain","14844","N",-0.944,1.67004193845264,1766
"NiWUE_FLT_163","NiWUE_AS_9k_1985-1988_grain","14845","N",-0.665,1.84884440567037,1926
"NiWUE_FLT_164","NiWUE_AS_10r_1985-1988_grain","14846","N",-0.571,2.05698336511261,2142
"NiWUE_FLT_165","NiWUE_TU_Berlin_1_2019_grain","14847","N",0.839,1.78551974135481,1843
"NiWUE_FLT_166","NiWUE_TU_Berlin_2_2019_grain","14848","N",0.739,1.81388567998013,1950
"NiWUE_FLT_167","NiWUE_TU_Berlin_3_2019_grain","14849","N",0.187,1.89465232820622,1994
"NiWUE_FLT_168","NiWUE_TU_Berlin_4_2019_grain","14851","N",0.217,1.79503308420861,1958
"NiWUE_FLT_169","NiWUE_TU_Berlin_25_2019_grain","14852","N",1.02,1.54807959938651,1683
"NiWUE_FLT_170","NiWUE_TU_Berlin_26_2019_grain","14853","N",0.927,1.74474246766464,1873
"NiWUE_FLT_171","NiWUE_TU_Berlin_27_2019_grain","14854","N",0.396,1.78097847224697,1953
"NiWUE_FLT_172","NiWUE_TU_Berlin_28_2019_grain","14855","N",0.798,1.68670047900464,1826
"NiWUE_FLT_173","NiWUE_TU_Berlin_49_2019_grain","14856","N",0.833,1.92726421982745,2018
"NiWUE_FLT_174","NiWUE_TU_Berlin_50_2019_grain","14857","N",0.851,2.20703055412454,2320
"NiWUE_FLT_175","NiWUE_TU_Berlin_51_2019_grain","14858","N",0.6,1.92026173355682,1986
"NiWUE_FLT_176","NiWUE_TU_Berlin_52_2019_grain","14861","N",0.8414,1.83225110340236,2023
"NiWUE_FLT_177","NiWUE_TU_Berlin_53_2019_grain","14862","N",1.0364,1.76202755468716,1931
"NiWUE_FLT_178","NiWUE_TU_Berlin_54_2019_grain","14864","N",0.9734,1.68642953242491,1720
"NiWUE_FLT_179","NiWUE_TU_Berlin_55_2019_grain","14865","N",0.8994,1.62290002891187,1746
"NiWUE_FLT_180","NiWUE_TU_Berlin_56_2019_grain","14866","N",0.9374,1.67862093686088,1741
"NiWUE_FLT_181","NiWUE_TU_Berlin_65_2019_grain","14867","N",0.5224,1.7310157056401,1775
