"massspectroscopy_ID","UID","Analysis","atom","delta","percentage","amplitude"
"NiWUE_FLT_646","NiWUE_Rothamsted_081_1980_grain","15928","N",26.2888571428571,2.26726806012628,2613
"NiWUE_FLT_648","NiWUE_Rothamsted_091_1980_grain","15930","N",91.9578571428572,2.49678464074984,2829
"NiWUE_FLT_650","NiWUE_Rothamsted_031_1981_grain","15932","N",1.62085714285714,1.74106601952394,1970
"NiWUE_FLT_652","NiWUE_Rothamsted_061_1981_grain","15936","N",67.3148571428572,1.4411672808282,1626
"NiWUE_FLT_654","NiWUE_Rothamsted_071_1981_grain","15938","N",128.885857142857,1.63033194221357,1835
"NiWUE_FLT_656","NiWUE_Rothamsted_081_1981_grain","15940","N",157.931857142857,1.96265212031507,2178
"NiWUE_FLT_658","NiWUE_Rothamsted_091_1981_grain","15942","N",42.0078571428571,2.164922690078,2490
"NiWUE_FLT_660","NiWUE_Rothamsted_031_1982_grain","15949","N",1.95285714285714,1.64577494534197,1873
"NiWUE_FLT_662","NiWUE_Rothamsted_061_1982_grain","15951","N",17.3888571428571,1.68760634618627,1916
"NiWUE_FLT_664","NiWUE_Rothamsted_071_1982_grain","15953","N",19.2208571428571,2.00924886630703,2256
"NiWUE_FLT_666","NiWUE_Rothamsted_081_1982_grain","16021","N",39.8222,2.39788524210049,2828
"NiWUE_FLT_668","NiWUE_Rothamsted_091_1982_grain","16024","N",43.6022,2.39731142919705,2724
"NiWUE_FLT_670","NiWUE_Rothamsted_031_1983_grain","16026","N",1.6992,1.71308120149756,1934
"NiWUE_FLT_672","NiWUE_Rothamsted_061_1983_grain","16028","N",25.2102,1.48925623155081,1706
"NiWUE_FLT_674","NiWUE_Rothamsted_071_1983_grain","16030","N",31.6942,1.64172302661111,1919
"NiWUE_FLT_676","NiWUE_Rothamsted_081_1983_grain","16037","N",39.0662,2.07305206821644,2283
"NiWUE_FLT_678","NiWUE_Rothamsted_091_1983_grain","16039","N",31.7292,2.18729092976598,2545
"NiWUE_FLT_680","NiWUE_Rothamsted_031_1984_grain","16041","N",1.3342,1.37529110316134,1533
"NiWUE_FLT_682","NiWUE_Rothamsted_061_1984_grain","16044","N",23.1712,1.39876821322658,1631
"NiWUE_FLT_684","NiWUE_Rothamsted_071_1984_grain","16046","N",12.6382,1.80242419636819,2026
"NiWUE_FLT_686","NiWUE_Rothamsted_081_1984_grain","16048","N",23.1502,2.28132630274896,2529
"NiWUE_FLT_688","NiWUE_Rothamsted_091_1984_grain","16050","N",24.3152,2.43937521134391,2812
"NiWUE_FLT_690","NiWUE_Rothamsted_031_1985_grain","16054","N",1.3418,1.3347516066242,1510
"NiWUE_FLT_692","NiWUE_Rothamsted_061_1985_grain","16057","N",14.4558,1.24789029619941,1391
"NiWUE_FLT_694","NiWUE_Rothamsted_071_1985_grain","16059","N",16.5568,1.39921267686341,1562
"NiWUE_FLT_696","NiWUE_Rothamsted_081_1985_grain","16061","N",21.8838,1.68384035628065,1872
"NiWUE_FLT_698","NiWUE_Rothamsted_091_1985_grain","16068","N",20.2788,1.83357141671154,1989
"NiWUE_FLT_699","NiWUE_Rothamsted_091_1985_straw","16069","N",16.9318,0.800692236444379,890
"NiWUE_FLT_700","NiWUE_Rothamsted_031_1986_grain","16070","N",0.6548,1.44819819589491,1682
"NiWUE_FLT_702","NiWUE_Rothamsted_061_1986_grain","16072","N",13.0358,1.58849785418117,1783
"NiWUE_FLT_704","NiWUE_Rothamsted_071_1986_grain","16074","N",11.6198,1.98108101963576,2144
"NiWUE_FLT_706","NiWUE_Rothamsted_081_1986_grain","16077","N",15.9308,2.25096839720309,2608
"NiWUE_FLT_708","NiWUE_Rothamsted_091_1986_grain","16079","N",16.1058,2.53517537603992,2832
"NiWUE_FLT_710","NiWUE_Rothamsted_031_1987_grain","16081","N",-0.2432,1.52180802569699,1689
