"massspectroscopy_ID","UID","Analysis_C","atom_C","delta_C","percentage_C","amplitude_C","Analysis_N","atom_N","delta_N","percentage_N","amplitude_N","C_N_ratio"
"NiWUE_FLT_285","NiWUE_TU_Berlin_3_2021_straw","17562","C",-28.3041428571429,42.9899763475613,5105,"17562","N",-1.77271428571429,0.463076078129043,510,92.8356664875733
"NiWUE_FLT_286","NiWUE_TU_Berlin_6_2021_straw","17563","C",-28.8401428571429,43.1450980598043,5131,"17563","N",-1.11071428571429,0.59083957437083,654,73.0233720477312
"NiWUE_FLT_287","NiWUE_TU_Berlin_11_2021_straw","17564","C",-28.4921428571429,40.6160167850144,4799,"17564","N",-0.985714285714286,0.564239908167866,609,71.9835945615723
"NiWUE_FLT_288","NiWUE_TU_Berlin_14_2021_straw","17565","C",-28.5441428571429,52.4288480647796,5771,"17565","N",-1.11171428571429,0.607658582162747,644,86.28010794841
"NiWUE_FLT_289","NiWUE_TU_Berlin_19_2021_straw","17566","C",-28.7341428571429,42.2410038893753,4937,"17566","N",-0.753714285714286,0.671837144660594,724,62.8738738622662
"NiWUE_FLT_290","NiWUE_TU_Berlin_22_2021_straw","17567","C",-28.1931428571429,42.4521730934184,4944,"17567","N",-1.28171428571429,0.632343603591929,679,67.1346604160704
"NiWUE_FLT_292","NiWUE_TU_Berlin_30_2021_straw","17571","C",-28.8751428571429,42.2521012459167,4920,"17571","N",-1.48271428571429,0.575316163812234,617,73.4415333752148
"NiWUE_FLT_293","NiWUE_TU_Berlin_35_2021_straw","17572","C",-29.1831428571429,42.1142590365422,4885,"17572","N",-1.16471428571429,0.585438874871833,625,71.9362188678742
"NiWUE_FLT_296","NiWUE_TU_Berlin_46_2021_straw","17575","C",-28.9801428571429,42.0518875208938,4751,"17575","N",-0.960714285714286,0.650827709187796,673,64.6129335417705
"NiWUE_FLT_307","NiWUE_TU_Berlin_89_2021_straw","17594","C",-28.8356,41.0610650016229,4852,"17594","N",-1.1652,0.558789054251774,613,73.4822285604792
"NiWUE_FLT_308","NiWUE_TU_Berlin_96_2021_straw","17595","C",-29.2006,41.1903398664848,4844,"17595","N",-0.9462,0.587863803434912,635,70.0678279999686
"NiWUE_FLT_310","NiWUE_TU_Berlin_103_2021_straw","17597","C",-28.4546,43.0499952788415,4869,"17597","N",-1.2892,0.644596769392098,667,66.785930868752
"NiWUE_FLT_311","NiWUE_TU_Berlin_106_2021_straw","17598","C",-28.6416,42.6748838543632,4803,"17598","N",-1.0422,0.868983091044684,903,49.1089922164766
"NiWUE_FLT_312","NiWUE_TU_Berlin_111_2021_straw","17599","C",-28.4896,43.2621154293453,4917,"17599","N",-1.0872,0.727472356900104,764,59.4690850023405
"NiWUE_FLT_313","NiWUE_TU_Berlin_114_2021_straw","17600","C",-27.6756,41.3924508262383,4846,"17600","N",-1.3482,0.745232894423574,808,55.5429733925723
"NiWUE_FLT_314","NiWUE_TU_Berlin_119_2021_straw","17606","C",-28.5766,41.9487040990778,4955,"17606","N",-1.3492,0.605970622443826,659,69.2256398996743
"NiWUE_FLT_315","NiWUE_TU_Berlin_122_2021_straw","17607","C",-28.9166,42.1858987376261,4952,"17607","N",-1.3312,0.694782962954386,758,60.7180961350022
"NiWUE_FLT_316","NiWUE_TU_Berlin_127_2021_straw","17608","C",-28.3206,41.1633178064831,4768,"17608","N",-1.2832,0.602067401059677,641,68.3699495007254
"NiWUE_FLT_317","NiWUE_TU_Berlin_130_2021_straw","17609","C",-28.5516,40.8520276558027,4834,"17609","N",-0.9442,0.518165305728588,564,78.8397586719185
"NiWUE_FLT_318","NiWUE_TU_Berlin_135_2021_straw","17610","C",-28.9056,41.1297282849527,4670,"17610","N",-1.0232,0.615437344218064,639,66.8300821706059
"NiWUE_FLT_319","NiWUE_TU_Berlin_138_2021_straw","17611","C",-28.5266,41.5076996792123,4887,"17611","N",-0.8932,0.484260753552301,526,85.7135321719386
"NiWUE_FLT_320","NiWUE_TU_Berlin_143_2021_straw","17613","C",-27.9536,40.3553579491811,4821,"17613","N",-0.7952,0.586642027994382,649,68.7904310012504
"NiWUE_FLT_322","NiWUE_TU_Berlin_151_2021_straw","17615","C",-28.9276,41.18553670073,4896,"17615","N",-0.6892,0.592428767482524,652,69.5198122733716
"NiWUE_FLT_324","NiWUE_TU_Berlin_159_2021_straw","17617","C",-28.4596,40.7316214029292,4646,"17617","N",-0.9352,0.485155216337655,505,83.9558558401257
"NiWUE_FLT_325","NiWUE_TU_Berlin_164_2021_straw","17618","C",-28.6246,41.4910163011374,4893,"17618","N",0.0478000000000001,0.897212606663122,982,46.2443527799383
"NiWUE_FLT_326","NiWUE_TU_Berlin_165_2021_straw","17619","C",-28.9696,41.7567724133005,4710,"17619","N",-0.5932,0.74850230613063,771,55.7870992130424
"NiWUE_FLT_327","NiWUE_TU_Berlin_172_2021_straw","17620","C",-28.3266,42.1023733598881,4785,"17620","N",-0.6602,0.70408267157295,738,59.7974855223033
"NiWUE_FLT_328","NiWUE_TU_Berlin_173_2021_straw","17623","C",-29.0116,42.2004154366555,4804,"17623","N",-0.7704,0.881694992284248,929,47.8628276285487
"NiWUE_FLT_329","NiWUE_TU_Berlin_180_2021_straw","17624","C",-28.4626,41.4410399183479,4765,"17624","N",-0.5884,0.952050104026681,1016,43.5282132138568
"NiWUE_FLT_330","NiWUE_TU_Berlin_181_2021_straw","17626","C",-28.3046,42.4134211197859,5023,"17626","N",-0.6414,0.677434763773895,749,62.6088641856917
"NiWUE_FLT_331","NiWUE_TU_Berlin_188_2021_straw","17627","C",-28.3456,41.1002246885025,4866,"17627","N",-0.7884,0.840960087010152,923,48.872979019284
