"massspectroscopy_ID","UID","Analysis","atom","delta","percentage","amplitude"
"NiWUE_FLT_1174","NiWUE_DOK_O1_1_2003_straw","16871","C",-29.0967142857143,44.2840584061424,5411
"NiWUE_FLT_1175","NiWUE_DOK_O2_1_2003_straw","16872","C",-28.8577142857143,43.9664091243234,5334
"NiWUE_FLT_1176","NiWUE_DOK_K1_1_2003_straw","16873","C",-28.7697142857143,43.4066980787898,5255
"NiWUE_FLT_1177","NiWUE_DOK_K2_1_2003_straw","16874","C",-28.8217142857143,44.0711750157285,5313
"NiWUE_FLT_1178","NiWUE_DOK_N0_2_2003_straw","16875","C",-28.0397142857143,44.1736508054223,5329
"NiWUE_FLT_1179","NiWUE_DOK_M2_2_2003_straw","16876","C",-28.8217142857143,44.1608775696893,5284
"NiWUE_FLT_1180","NiWUE_DOK_D1_2_2003_straw","16879","C",-28.7237142857143,43.5284299243311,5527
"NiWUE_FLT_1181","NiWUE_DOK_D2_2_2003_straw","16880","C",-29.0017142857143,43.2247120298911,5517
"NiWUE_FLT_1182","NiWUE_DOK_O1_2_2003_straw","16881","C",-29.0467142857143,44.3218737357186,5501
"NiWUE_FLT_1183","NiWUE_DOK_O2_2_2003_straw","16882","C",-29.1127142857143,44.1158848989682,5575
"NiWUE_FLT_1184","NiWUE_DOK_K1_2_2003_straw","16883","C",-28.6927142857143,44.4321115803062,5368
"NiWUE_FLT_1185","NiWUE_DOK_K2_2_2003_straw","16884","C",-28.8647142857143,43.9786265361054,5367
"NiWUE_FLT_1186","NiWUE_DOK_N0_3_2003_straw","16885","C",-27.9117142857143,44.607387244646,5512
"NiWUE_FLT_1187","NiWUE_DOK_M2_3_2003_straw","16891","C",-28.9997142857143,43.9380208805951,5129
"NiWUE_FLT_1188","NiWUE_DOK_D1_3_2003_straw","16892","C",-28.9937142857143,43.8192305375148,4990
"NiWUE_FLT_1189","NiWUE_DOK_D2_3_2003_straw","16893","C",-29.2787142857143,43.2907679907891,4854
"NiWUE_FLT_1190","NiWUE_DOK_O1_3_2003_straw","16894","C",-28.8907142857143,44.5036603144235,5152
"NiWUE_FLT_1191","NiWUE_DOK_O2_3_2003_straw","16895","C",-29.2907142857143,43.8343081512934,4888
"NiWUE_FLT_1192","NiWUE_DOK_K1_3_2003_straw","16896","C",-28.6557142857143,44.1169333195213,4940
"NiWUE_FLT_1193","NiWUE_DOK_K2_3_2003_straw","16897","C",-28.7667142857143,43.8235088278887,5110
"NiWUE_FLT_1194","NiWUE_DOK_N0_4_2003_straw","16900","C",-28.6808,43.7290492381628,4934
"NiWUE_FLT_1195","NiWUE_DOK_M2_4_2003_straw","16901","C",-29.0288,44.0984205871504,5055
