"massspectroscopy_ID","UID","Analysis_C","atom_C","delta_C","percentage_C","amplitude_C","Analysis_N","atom_N","delta_N","percentage_N","amplitude_N","C_N_ratio"
"NiWUE_FLT_1","NiWUE_BL_Var.1_2001_grain","13301","C",-27.1974285714286,40.66120144652,4226,"13301","N",3.73671428571429,1.84693837626651,2000,22.0154618957642
"NiWUE_FLT_10","NiWUE_BL_Var.6_2003_grain","13312","C",-27.3154285714286,40.2811623897776,4272,"13312","N",4.84071428571429,1.296678246499,1436,31.0648863729578
"NiWUE_FLT_11","NiWUE_BL_Var.13_2003_grain","13313","C",-27.3904285714286,40.5402979777951,3927,"13313","N",-0.365285714285714,1.59451677876132,1577,25.4248174229237
"NiWUE_FLT_12","NiWUE_BL_Var.18_2003_grain","13314","C",-27.1134285714286,40.4908420465068,4298,"13314","N",-0.437285714285714,1.13531478543901,1256,35.6648592670707
"NiWUE_FLT_13","NiWUE_BL_Var.1_2004_grain","13315","C",-27.6894285714286,40.7007742225518,4047,"13315","N",3.97071428571429,1.88044062522449,1923,21.6442751111554
"NiWUE_FLT_14","NiWUE_BL_Var.6_2004_grain","13321","C",-27.2674285714286,40.0264519995272,4827,"13321","N",5.18771428571429,1.17632519757126,1535,34.026689288106
"NiWUE_FLT_15","NiWUE_BL_Var.13_2004_grain","13322","C",-27.8434285714286,40.3312910476164,4788,"13322","N",0.621714285714286,1.57871909104837,2015,25.54684444896
"NiWUE_FLT_16","NiWUE_BL_Var.18_2004_grain","13323","C",-26.8314285714286,40.1198276618449,4856,"13323","N",5.49971428571429,1.05675565435602,1380,37.9650939140646
"NiWUE_FLT_17","NiWUE_BL_Var.1_2005_grain","13324","C",-27.3834285714286,40.5724045002708,4856,"13324","N",4.17271428571429,1.71687202543725,2218,23.6315834256416
"NiWUE_FLT_18","NiWUE_BL_Var.6_2005_grain","13325","C",-27.1314285714286,24.0325327822539,3197,"13325","N",4.21471428571429,0.649628591048915,842,36.9942658211056
"NiWUE_FLT_19","NiWUE_BL_Var.13_2005_grain","13326","C",-27.2174285714286,40.6289807120117,4682,"13326","N",-0.659285714285714,1.42587043830657,1763,28.4941602129466
