"massspectroscopy_ID","UID","Analysis","atom","delta","percentage","amplitude"
"NiWUE_FLT_199","NiWUE_TU_Berlin_42_2020_grain","15093","N",0.892428571428572,1.71919431315028,1797
"NiWUE_FLT_200","NiWUE_TU_Berlin_47_2020_grain","15094","N",1.06642857142857,1.73845124560336,1833
"NiWUE_FLT_201","NiWUE_TU_Berlin_50_2020_grain","15095","N",1.10342857142857,1.62292665164985,1770
"NiWUE_FLT_202","NiWUE_TU_Berlin_55_2020_grain","15096","N",0.987428571428572,1.6364614539719,1765
"NiWUE_FLT_203","NiWUE_TU_Berlin_58_2020_grain","15097","N",0.926428571428571,1.49170023015197,1634
"NiWUE_FLT_204","NiWUE_TU_Berlin_63_2020_grain","15098","N",1.00142857142857,1.72883070494236,1908
"NiWUE_FLT_205","NiWUE_TU_Berlin_67_2020_grain","15101","N",0.214428571428572,1.66691782414994,1808
"NiWUE_FLT_206","NiWUE_TU_Berlin_70_2020_grain","15102","N",0.366428571428571,1.6328541152648,1700
"NiWUE_FLT_207","NiWUE_TU_Berlin_75_2020_grain","15103","N",0.0944285714285715,1.59182165595873,1664
"NiWUE_FLT_208","NiWUE_TU_Berlin_78_2020_grain","15104","N",0.0444285714285715,1.56427463441716,1666
"NiWUE_FLT_209","NiWUE_TU_Berlin_83_2020_grain","15105","N",-0.0545714285714285,1.57277017465059,1695
"NiWUE_FLT_210","NiWUE_TU_Berlin_86_2020_grain","15106","N",0.312428571428571,1.43976759428658,1504
"NiWUE_FLT_211","NiWUE_TU_Berlin_91_2020_grain","15107","N",0.128428571428572,1.53189315063948,1607
"NiWUE_FLT_212","NiWUE_TU_Berlin_94_2020_grain","15113","N",0.0524285714285715,1.56988291423691,1735
"NiWUE_FLT_213","NiWUE_TU_Berlin_99_2020_grain","15114","N",0.248428571428572,1.8563148958145,2034
"NiWUE_FLT_214","NiWUE_TU_Berlin_102_2020_grain","15115","N",-0.140571428571428,1.80330197553014,1868
"NiWUE_FLT_215","NiWUE_TU_Berlin_107_2020_grain","15116","N",0.248428571428572,1.79888813297913,1947
"NiWUE_FLT_216","NiWUE_TU_Berlin_110_2020_grain","15117","N",0.189428571428572,1.79690539721652,1906
"NiWUE_FLT_217","NiWUE_TU_Berlin_115_2020_grain","15118","N",0.656428571428571,1.85436203511059,2055
"NiWUE_FLT_218","NiWUE_TU_Berlin_118_2020_grain","15119","N",0.648428571428571,1.91260339187399,2053
"NiWUE_FLT_219","NiWUE_TU_Berlin_123_2020_grain","15122","N",0.5992,1.77761585392683,1891
"NiWUE_FLT_220","NiWUE_TU_Berlin_126_2020_grain","15123","N",0.6222,1.78349101337055,1967
"NiWUE_FLT_221","NiWUE_TU_Berlin_130_2020_grain","15125","N",-0.0317999999999999,1.51621543341238,1666
"NiWUE_FLT_222","NiWUE_TU_Berlin_135_2020_grain","15126","N",-0.2418,1.58353545765594,1681
"NiWUE_FLT_223","NiWUE_TU_Berlin_138_2020_grain","15127","N",0.00520000000000009,1.48105021129763,1632
"NiWUE_FLT_224","NiWUE_TU_Berlin_143_2020_grain","15128","N",-0.1298,1.47021459409401,1543
"NiWUE_FLT_225","NiWUE_TU_Berlin_146_2020_grain","15129","N",-0.1958,1.6130405801313,1786
"NiWUE_FLT_226","NiWUE_TU_Berlin_151_2020_grain","15130","N",0.0622000000000001,1.62844913292622,1806
"NiWUE_FLT_227","NiWUE_TU_Berlin_154_2020_grain","15131","N",-0.0387999999999999,1.63803301035024,1803
"NiWUE_FLT_228","NiWUE_TU_Berlin_159_2020_grain","15142","N",-0.2168,1.63297611731081,1707
"NiWUE_FLT_229","NiWUE_TU_Berlin_163_2020_grain","15144","N",-0.4828,1.97810890947034,2138
"NiWUE_FLT_230","NiWUE_TU_Berlin_166_2020_grain","15145","N",-0.7628,2.0318160466311,2258
"NiWUE_FLT_231","NiWUE_TU_Berlin_171_2020_grain","15146","N",-0.3608,2.13530841426805,2279
"NiWUE_FLT_232","NiWUE_TU_Berlin_174_2020_grain","15137","N",-0.5788,2.24206405503444,2374
"NiWUE_FLT_233","NiWUE_TU_Berlin_179_2020_grain","15138","N",0.0612000000000001,2.0353904289588,2109
"NiWUE_FLT_234","NiWUE_TU_Berlin_182_2020_grain","15139","N",0.3812,3.23015343482731,3422
"NiWUE_FLT_235","NiWUE_TU_Berlin_187_2020_grain","15140","N",-0.0107999999999999,2.10178543008106,2311
"NiWUE_FLT_236","NiWUE_TU_Berlin_190_2020_grain","15141","N",-0.2298,2.03126560657286,2195
"NiWUE_FLT_237","NiWUE_TU_Berlin_3_2021_grain","15147","N",0.4382,1.87219590111522,2028
"NiWUE_FLT_238","NiWUE_TU_Berlin_6_2021_grain","15148","N",0.4362,2.10903664070868,2329
"NiWUE_FLT_239","NiWUE_TU_Berlin_11_2021_grain","15149","N",0.3062,1.67125330188395,1837
"NiWUE_FLT_240","NiWUE_TU_Berlin_14_2021_grain","15150","N",0.5042,1.74269284548697,1822
"NiWUE_FLT_241","NiWUE_TU_Berlin_19_2021_grain","15151","N",0.5242,1.81587857257369,1878
"NiWUE_FLT_242","NiWUE_TU_Berlin_22_2021_grain","15154","N",0.394,1.92003475342459,2135
