"massspectroscopy_ID","UID","Analysis","atom","delta","percentage","amplitude"
"NiWUE_FLT_265","NiWUE_TU_Berlin_114_2021_grain","17641","C",-27.5332857142857,40.8956523367077,5186
"NiWUE_FLT_266","NiWUE_TU_Berlin_119_2021_grain","17642","C",-27.8882857142857,41.0236901769444,5211
"NiWUE_FLT_267","NiWUE_TU_Berlin_122_2021_grain","17643","C",-27.8542857142857,41.1167108067937,5013
"NiWUE_FLT_268","NiWUE_TU_Berlin_127_2021_grain","17644","C",-27.8452857142857,41.0710571638828,5034
"NiWUE_FLT_269","NiWUE_TU_Berlin_130_2021_grain","17645","C",-27.9952857142857,40.9069305613978,5150
"NiWUE_FLT_270","NiWUE_TU_Berlin_135_2021_grain","17646","C",-28.0322857142857,40.646069357488,5012
"NiWUE_FLT_271","NiWUE_TU_Berlin_138_2021_grain","17649","C",-28.1562857142857,40.9821128727853,5012
"NiWUE_FLT_272","NiWUE_TU_Berlin_143_2021_grain","17650","C",-27.5902857142857,41.1704774634464,5053
"NiWUE_FLT_273","NiWUE_TU_Berlin_146_2021_grain","17651","C",-28.2302857142857,41.0201138062105,4979
"NiWUE_FLT_274","NiWUE_TU_Berlin_151_2021_grain","17652","C",-27.9472857142857,41.1057356222716,5228
"NiWUE_FLT_275","NiWUE_TU_Berlin_154_2021_grain","17653","C",-27.8762857142857,40.7091412096625,5027
"NiWUE_FLT_276","NiWUE_TU_Berlin_159_2021_grain","17654","C",-28.0592857142857,40.4014286792557,5077
"NiWUE_FLT_277","NiWUE_TU_Berlin_164_2021_grain","17655","C",-27.7792857142857,40.9356027804443,5178
"NiWUE_FLT_278","NiWUE_TU_Berlin_165_2021_grain","17661","C",-27.8752857142857,40.9057547746999,5092
"NiWUE_FLT_279","NiWUE_TU_Berlin_172_2021_grain","17662","C",-27.6882857142857,40.9679123835111,5099
"NiWUE_FLT_280","NiWUE_TU_Berlin_173_2021_grain","17663","C",-28.4422857142857,40.5661414896224,4907
"NiWUE_FLT_281","NiWUE_TU_Berlin_180_2021_grain","17664","C",-27.8842857142857,40.8063820458097,5104
"NiWUE_FLT_282","NiWUE_TU_Berlin_181_2021_grain","17665","C",-28.2042857142857,40.8601801472173,5159
"NiWUE_FLT_283","NiWUE_TU_Berlin_188_2021_grain","17666","C",-28.1552857142857,40.9091715584991,5049
"NiWUE_FLT_284","NiWUE_TU_Berlin_189_2021_grain","17667","C",-27.8612857142857,40.7677035473757,5151
