"massspectroscopy_ID","UID","Analysis_C","atom_C","delta_C","percentage_C","amplitude_C","Analysis_N","atom_N","delta_N","percentage_N","amplitude_N","C_N_ratio"
"NiWUE_FLT_867","NiWUE_Rothamsted_081_2002_straw","16320","C",-26.8994,45.838403327609,5448,"16320","N",4.1282,0.552557735338033,631,82.9567670418492
"NiWUE_FLT_868","NiWUE_Rothamsted_091_2002_grain","16321","C",-25.2584,43.4240805360713,5173,"16321","N",5.8972,2.053311203781,2330,21.1483190936228
"NiWUE_FLT_869","NiWUE_Rothamsted_091_2002_straw","16322","C",-27.4294,45.3614329755877,5169,"16322","N",3.2232,0.576645354682884,623,78.6643516803035
"NiWUE_FLT_870","NiWUE_Rothamsted_031_2003_grain","16323","C",-25.3944,42.5653185167315,4968,"16323","N",1.1432,1.34122962738136,1467,31.7360410534896
"NiWUE_FLT_872","NiWUE_Rothamsted_061_2003_grain","16325","C",-25.2844,43.0766318329931,4943,"16325","N",4.8312,1.50623778601032,1626,28.5988256522852
"NiWUE_FLT_874","NiWUE_Rothamsted_071_2003_grain","16332","C",-25.6324,43.5042122164553,5215,"16332","N",4.2102,1.68464029948046,1918,25.824036282328
"NiWUE_FLT_876","NiWUE_Rothamsted_081_2003_grain","16334","C",-25.4604,43.6085874216864,5070,"16334","N",4.9072,2.09471693761011,2294,20.8183676938422
"NiWUE_FLT_878","NiWUE_Rothamsted_091_2003_grain","16336","C",-26.6874,45.7318338294252,5240,"16336","N",0.5422,0.525358424936596,571,87.0488254470165
"NiWUE_FLT_879","NiWUE_Rothamsted_091_2003_straw","16338","C",-24.9394,44.1832955085875,5014,"16338","N",4.4592,2.54483712377993,2722,17.3619345205719
"NiWUE_FLT_880","NiWUE_Rothamsted_031_2004_grain","16339","C",-25.3444,43.1407913708576,5150,"16339","N",0.9202,1.36865029034584,1548,31.520682584268
"NiWUE_FLT_882","NiWUE_Rothamsted_061_2004_grain","16341","C",-24.6884,43.5043246671548,4925,"16341","N",5.8122,1.50892722310704,1606,28.8312941810241
"NiWUE_FLT_884","NiWUE_Rothamsted_071_2004_grain","16343","C",-24.5114,43.8616844147438,5023,"16343","N",4.4212,2.11300275682626,2277,20.7579873112064
"NiWUE_FLT_886","NiWUE_Rothamsted_081_2004_grain","16345","C",-24.5104,44.3384238629589,5242,"16345","N",5.7602,2.30803724026613,2597,19.210445606955
"NiWUE_FLT_888","NiWUE_Rothamsted_091_2004_grain","16349","C",-25.2508,44.1430611292389,5135,"16349","N",4.6458,2.48596645852414,2745,17.7569013362495
"NiWUE_FLT_889","NiWUE_Rothamsted_091_2004_straw","16351","C",-26.6408,46.2150387580202,5315,"16351","N",2.8128,0.505233866846109,554,91.4725670440794
"NiWUE_FLT_890","NiWUE_Rothamsted_031_2005_grain","16352","C",-26.3528,43.2402894391415,5007,"16352","N",0.7418,1.48431915923174,1625,29.1313961490074
"NiWUE_FLT_892","NiWUE_Rothamsted_061_2005_grain","16354","C",-26.1898,42.5818069548605,5025,"16354","N",4.3828,1.23586313232808,1376,34.4551154905369
"NiWUE_FLT_894","NiWUE_Rothamsted_071_2005_grain","16356","C",-26.3978,43.7542583869872,5071,"16356","N",6.1358,1.66814069884491,1831,26.2293572822031
"NiWUE_FLT_896","NiWUE_Rothamsted_081_2005_grain","16363","C",-26.3598,43.7971970198748,4999,"16363","N",8.1898,1.82484332821225,1969,24.0005245068253
"NiWUE_FLT_898","NiWUE_Rothamsted_091_2005_grain","16365","C",-26.4578,43.2415369481058,4996,"16365","N",8.5508,1.99166415064679,2170,21.7112593677318
"NiWUE_FLT_899","NiWUE_Rothamsted_091_2005_straw","16366","C",-27.3978,45.0904121870591,5362,"16366","N",5.8178,0.519521091397787,591,86.7922649025509
"NiWUE_FLT_900","NiWUE_Rothamsted_031_2006_grain","16367","C",-25.3268,42.4496353059738,5142,"16367","N",0.6838,1.53561547638019,1767,27.6434015929806
"NiWUE_FLT_902","NiWUE_Rothamsted_061_2006_grain","16369","C",-25.0168,42.6796529975593,5150,"16369","N",5.2728,1.41146896748423,1624,30.2377551194983
"NiWUE_FLT_904","NiWUE_Rothamsted_071_2006_grain","16372","C",-25.1338,42.6627055789177,4853,"16372","N",5.1218,1.56530261651018,1666,27.2552445315868
"NiWUE_FLT_906","NiWUE_Rothamsted_081_2006_grain","16374","C",-25.2148,42.662293143442,4912,"16374","N",4.9648,1.83243216189338,1978,23.2817858312205
"NiWUE_FLT_908","NiWUE_Rothamsted_091_2006_grain","16376","C",-25.4738,43.4809226918421,5018,"16376","N",6.1478,1.98371981371685,2154,21.9188830958808
"NiWUE_FLT_909","NiWUE_Rothamsted_091_2006_straw","16377","C",-27.5878,45.0794539629089,5167,"16377","N",2.7358,0.483103591018705,524,93.3121897683504
