"massspectroscopy_ID","UID","Analysis","atom","delta","percentage","amplitude"
"NiWUE_FLT_448","NiWUE_Rothamsted_3_1908_grain","15520","N",2.854,1.83361853904885,2057
"NiWUE_FLT_449","NiWUE_Rothamsted_6_1910_grain","15521","N",5.441,1.66788037811488,1816
"NiWUE_FLT_452","NiWUE_Rothamsted_8_1911_grain","15524","N",6.872,2.19469832189805,2533
"NiWUE_FLT_455","NiWUE_Rothamsted_3_1915_grain","15529","N",3.466,1.8180971262993,2048
"NiWUE_FLT_457","NiWUE_Rothamsted_8_1915_grain","15531","N",6.146,2.25036499658031,2541
"NiWUE_FLT_459","NiWUE_Rothamsted_6_1916_grain","15533","N",3.531,1.79962566235311,2008
"NiWUE_FLT_460","NiWUE_Rothamsted_3_1920_grain","15534","N",1.813,1.68124209820467,1898
"NiWUE_FLT_462","NiWUE_Rothamsted_6_1920_grain","15541","N",3.499,1.70252272555965,1980
"NiWUE_FLT_464","NiWUE_Rothamsted_8_1920_grain","15543","N",9.623,1.83641886445216,2095
"NiWUE_FLT_466","NiWUE_Rothamsted_3_1925_grain","15545","N",2.344,1.78147002069611,2057
"NiWUE_FLT_468","NiWUE_Rothamsted_6_1925_grain","15549","N",3.8464,1.68864459947039,1969
"NiWUE_FLT_470","NiWUE_Rothamsted_8_1925_grain","15552","N",7.5344,2.1141990752621,2404
"NiWUE_FLT_472","NiWUE_Rothamsted_3-1_1930_grain","15554","N",4.1584,1.85327365493063,2110
"NiWUE_FLT_474","NiWUE_Rothamsted_6-1_1930_grain","15556","N",6.8544,1.94256200811549,2119
"NiWUE_FLT_476","NiWUE_Rothamsted_8-1_1930_grain","15558","N",6.3274,2.33960456419323,2566
"NiWUE_FLT_478","NiWUE_Rothamsted_3-1_1935_grain","15565","N",1.8394,1.64675572418695,1811
"NiWUE_FLT_480","NiWUE_Rothamsted_6-1_1935_grain","15567","N",3.7204,1.80712688870331,1979
"NiWUE_FLT_482","NiWUE_Rothamsted_8-1_1935_grain","15569","N",3.9384,2.30916359051251,2676
"NiWUE_FLT_484","NiWUE_Rothamsted_3-1_1940_grain","15572","N",4.5194,1.75588736364478,1971
"NiWUE_FLT_486","NiWUE_Rothamsted_6-1_1940_grain","15574","N",2.1074,1.78122672095351,1982
"NiWUE_FLT_488","NiWUE_Rothamsted_8-1_1940_grain","15576","N",0.8744,1.88200880888988,2128
"NiWUE_FLT_490","NiWUE_Rothamsted_3-1_1945_grain","15578","N",1.7674,1.63683502318492,1902
"NiWUE_FLT_492","NiWUE_Rothamsted_6-1_1945_grain","15582","N",1.9578,1.51531395997959,1709
"NiWUE_FLT_494","NiWUE_Rothamsted_8-1_1945_grain","15585","N",0.4958,1.80951921383766,1991
"NiWUE_FLT_496","NiWUE_Rothamsted_3-1_1950_grain","15587","N",2.4728,2.04804748609918,2301
"NiWUE_FLT_498","NiWUE_Rothamsted_6-1_1950_grain","15589","N",1.3048,1.84024329325259,2119
"NiWUE_FLT_500","NiWUE_Rothamsted_8-1_1950_grain","15596","N",0.4268,1.92649233322693,2094
"NiWUE_FLT_502","NiWUE_Rothamsted_3-1b_1955_grain","15598","N",1.3978,1.76123405637215,1911
"NiWUE_FLT_504","NiWUE_Rothamsted_6-1b_1955_grain","15600","N",0.5108,1.6795291670493,1937
"NiWUE_FLT_506","NiWUE_Rothamsted_8-1b_1955_grain","15602","N",-0.7652,2.1150295067902,2281
"NiWUE_FLT_508","NiWUE_Rothamsted_3-1b_1960_grain","15605","N",0.1688,1.84323569051829,2092
"NiWUE_FLT_510","NiWUE_Rothamsted_6-1b_1960_grain","15607","N",-0.8412,1.9100013264156,2111
"NiWUE_FLT_511","NiWUE_Rothamsted_6-1b_1960_straw","15608","N",-1.7872,0.73257719644339,814
"NiWUE_FLT_512","NiWUE_Rothamsted_8-1b_1960_grain","15609","N",-2.8892,2.00264093100983,2155
