"massspectroscopy_ID","UID","Analysis","atom","delta","percentage","amplitude"
"NiWUE_FLT_1124","NiWUE_DOK_M2_1_1998_straw","16719","C",-27.7385714285714,42.7141706590327,5401
"NiWUE_FLT_1125","NiWUE_DOK_K2_1_1998_straw","16720","C",-27.7915714285714,42.744209262488,5340
"NiWUE_FLT_1126","NiWUE_DOK_N0_1_1999_grain","16721","C",-25.3325714285714,41.4145804065574,5418
"NiWUE_FLT_1127","NiWUE_DOK_M2_1_1999_grain","16722","C",-25.8385714285714,41.5710888510997,5234
"NiWUE_FLT_1128","NiWUE_DOK_K2_1_1999_grain","16725","C",-25.5966,42.1679466009736,5540
"NiWUE_FLT_1129","NiWUE_DOK_N0_1_1999_straw","16726","C",-28.2646,42.6991423036959,5315
"NiWUE_FLT_1130","NiWUE_DOK_M2_1_1999_straw","16728","C",-28.5136,44.3854928973199,5764
"NiWUE_FLT_1131","NiWUE_DOK_K2_1_1999_straw","16729","C",-28.3576,43.2626114069199,5385
"NiWUE_FLT_1132","NiWUE_DOK_N0_1_2000_grain","16730","C",-25.9996,41.1877492159244,5384
"NiWUE_FLT_1133","NiWUE_DOK_M2_1_2000_grain","16731","C",-26.5796,41.5604483788974,5333
"NiWUE_FLT_1134","NiWUE_DOK_K2_1_2000_grain","16732","C",-26.9206,41.6071169797504,5312
"NiWUE_FLT_1135","NiWUE_DOK_N0_1_2000_straw","16733","C",-27.8486,43.3652205911241,5661
"NiWUE_FLT_1136","NiWUE_DOK_M2_1_2000_straw","16734","C",-28.1286,43.8126843371126,5451
"NiWUE_FLT_1137","NiWUE_DOK_K2_1_2000_straw","16740","C",-28.2526,43.1610382543402,5570
"NiWUE_FLT_1138","NiWUE_DOK_N0_1_2003_grain","16741","C",-26.0686,41.572547116648,5477
"NiWUE_FLT_1139","NiWUE_DOK_M2_1_2003_grain","16742","C",-26.2806,41.3568950486573,5472
"NiWUE_FLT_1140","NiWUE_DOK_D1_1_2003_grain","16743","C",-26.6826,41.8474989678704,5377
"NiWUE_FLT_1141","NiWUE_DOK_D2_1_2003_grain","16744","C",-26.8226,41.8893394221562,5278
"NiWUE_FLT_1142","NiWUE_DOK_O1_1_2003_grain","16745","C",-26.8086,41.7563064927232,5422
"NiWUE_FLT_1143","NiWUE_DOK_O2_1_2003_grain","16747","C",-27.0536,41.6077516847057,5250
"NiWUE_FLT_1144","NiWUE_DOK_K1_1_2003_grain","16748","C",-26.7966,41.7746010578004,5398
"NiWUE_FLT_1145","NiWUE_DOK_K2_1_2003_grain","16749","C",-26.7536,41.6861017659973,5298
"NiWUE_FLT_1146","NiWUE_DOK_N0_2_2003_grain","16750","C",-25.8866,41.8172333418181,5259
"NiWUE_FLT_1147","NiWUE_DOK_M2_2_2003_grain","16751","C",-26.4306,41.9189414486313,5428
"NiWUE_FLT_1148","NiWUE_DOK_D1_2_2003_grain","16752","C",-26.9756,41.9795159249269,5520
"NiWUE_FLT_1149","NiWUE_DOK_D2_2_2003_grain","16753","C",-27.0376,41.9837786070044,5259
"NiWUE_FLT_1150","NiWUE_DOK_O1_2_2003_grain","16754","C",-27.0206,41.7938160681191,5243
"NiWUE_FLT_1151","NiWUE_DOK_O2_2_2003_grain","16757","C",-26.8228,41.9374242752983,5496
"NiWUE_FLT_1152","NiWUE_DOK_K1_2_2003_grain","16758","C",-26.5968,41.7017281372019,5484
"NiWUE_FLT_1153","NiWUE_DOK_K2_2_2003_grain","16760","C",-26.9138,41.5421946889809,5197
"NiWUE_FLT_1154","NiWUE_DOK_N0_3_2003_grain","16761","C",-26.1368,41.6197382071948,5281
"NiWUE_FLT_1155","NiWUE_DOK_M2_3_2003_grain","16762","C",-26.6288,41.9859777524754,5376
"NiWUE_FLT_1156","NiWUE_DOK_D1_3_2003_grain","16763","C",-26.9418,41.8441164359426,5350
"NiWUE_FLT_1157","NiWUE_DOK_D2_3_2003_grain","16764","C",-26.9058,41.7064573046431,5185
"NiWUE_FLT_1158","NiWUE_DOK_O1_3_2003_grain","16765","C",-26.8758,41.8105960090082,5512
"NiWUE_FLT_1159","NiWUE_DOK_O2_3_2003_grain","16766","C",-27.2068,42.0348787657453,5432
"NiWUE_FLT_1160","NiWUE_DOK_K1_3_2003_grain","16772","C",-26.7368,41.6900876809334,5357
"NiWUE_FLT_1161","NiWUE_DOK_K2_3_2003_grain","16773","C",-26.7548,41.8787053850916,5401
"NiWUE_FLT_1162","NiWUE_DOK_N0_4_2003_grain","16774","C",-26.7368,41.8831995421288,5383
"NiWUE_FLT_1163","NiWUE_DOK_M2_4_2003_grain","16775","C",-26.9208,41.8842445521756,5246
"NiWUE_FLT_1164","NiWUE_DOK_D1_4_2003_grain","16776","C",-27.1208,41.863076277746,5451
"NiWUE_FLT_1165","NiWUE_DOK_D2_4_2003_grain","16777","C",-26.9788,41.7532531563195,5361
"NiWUE_FLT_1166","NiWUE_DOK_O1_4_2003_grain","16778","C",-26.3638,41.2788277295244,5346
"NiWUE_FLT_1167","NiWUE_DOK_O2_4_2003_grain","16780","C",-27.0438,40.1008409347176,5187
"NiWUE_FLT_1168","NiWUE_DOK_K1_4_2003_grain","16781","C",-26.6328,41.641140744962,5304
"NiWUE_FLT_1169","NiWUE_DOK_K2_4_2003_grain","16782","C",-26.8138,42.1636197079123,5465
"NiWUE_FLT_1170","NiWUE_DOK_N0_1_2003_straw","16783","C",-28.0738,43.8172605380656,5406
"NiWUE_FLT_1171","NiWUE_DOK_M2_1_2003_straw","16784","C",-28.5738,44.1600667838149,5546
"NiWUE_FLT_1172","NiWUE_DOK_D1_1_2003_straw","16785","C",-28.7278,43.9846292259595,5557
"NiWUE_FLT_1173","NiWUE_DOK_D2_1_2003_straw","16786","C",-29.0508,43.6927282716421,5670
