"massspectroscopy_ID","UID","Analysis","atom","delta","percentage","amplitude"
"NiWUE_FLT_538","NiWUE_Rothamsted_091_1969_grain","15785","C",-24.4372,43.4129117557682,5226
"NiWUE_FLT_539","NiWUE_Rothamsted_091_1969_straw","15787","C",-26.0142,45.4971744013701,5510
"NiWUE_FLT_540","NiWUE_Rothamsted_031_1970_grain","15759","C",-24.4958571428571,43.5351985697425,5258
"NiWUE_FLT_541","NiWUE_Rothamsted_031_1970_straw","15760","C",-24.8168571428571,45.3327710914792,5512
"NiWUE_FLT_542","NiWUE_Rothamsted_061_1970_grain","15761","C",-23.7888571428571,43.279429457457,5246
"NiWUE_FLT_543","NiWUE_Rothamsted_061_1970_straw","15762","C",-24.5298571428571,45.5960286325652,5607
"NiWUE_FLT_544","NiWUE_Rothamsted_071_1970_grain","15765","C",-23.5392,43.5555528424872,5262
"NiWUE_FLT_545","NiWUE_Rothamsted_071_1970_straw","15766","C",-24.3942,45.3479031671709,5514
"NiWUE_FLT_546","NiWUE_Rothamsted_081_1970_grain","15768","C",-23.7602,43.6972325158343,5316
"NiWUE_FLT_547","NiWUE_Rothamsted_081_1970_straw","15769","C",-24.0292,46.3516171339621,5700
"NiWUE_FLT_548","NiWUE_Rothamsted_091_1970_grain","15770","C",-23.6622,43.4968384913987,5104
"NiWUE_FLT_549","NiWUE_Rothamsted_091_1970_straw","15771","C",-24.7262,45.7797455074816,5435
"NiWUE_FLT_550","NiWUE_Rothamsted_031_1971_grain","15788","C",-24.1292,43.8564891239447,5344
"NiWUE_FLT_551","NiWUE_Rothamsted_031_1971_straw","15789","C",-26.4222,44.1043680267911,5372
"NiWUE_FLT_552","NiWUE_Rothamsted_061_1971_grain","15790","C",-24.4892,43.6600392855141,5126
"NiWUE_FLT_553","NiWUE_Rothamsted_061_1971_straw","15791","C",-26.3752,45.2167572401671,5273
"NiWUE_FLT_554","NiWUE_Rothamsted_071_1971_grain","15792","C",-24.4732,44.0332359989477,5149
"NiWUE_FLT_555","NiWUE_Rothamsted_071_1971_straw","15793","C",-26.2762,44.6694039980903,5255
"NiWUE_FLT_556","NiWUE_Rothamsted_081_1971_grain","15794","C",-24.3152,43.5523631138612,5164
"NiWUE_FLT_557","NiWUE_Rothamsted_081_1971_straw","15797","C",-25.9628,45.6452723352769,5413
"NiWUE_FLT_558","NiWUE_Rothamsted_091_1971_grain","15798","C",-24.8118,43.4108327056805,5410
"NiWUE_FLT_559","NiWUE_Rothamsted_091_1971_straw","15800","C",-26.2378,45.8080317228557,5637
"NiWUE_FLT_560","NiWUE_Rothamsted_031_1972_grain","15801","C",-24.4238,42.9858914690168,5179
"NiWUE_FLT_561","NiWUE_Rothamsted_031_1972_straw","15802","C",-27.1118,43.400305994783,5232
"NiWUE_FLT_562","NiWUE_Rothamsted_061_1972_grain","15803","C",-24.5718,43.6116533545068,5419
"NiWUE_FLT_563","NiWUE_Rothamsted_061_1972_straw","15804","C",-26.0358,44.1121642100214,5478
"NiWUE_FLT_564","NiWUE_Rothamsted_071_1972_grain","15805","C",-24.6998,43.0223087256836,5155
"NiWUE_FLT_565","NiWUE_Rothamsted_071_1972_straw","15806","C",-26.3638,44.8746241488324,5543
"NiWUE_FLT_566","NiWUE_Rothamsted_081_1972_grain","15812","C",-24.4268,43.2227395682203,5217
"NiWUE_FLT_567","NiWUE_Rothamsted_081_1972_straw","15813","C",-26.1958,45.2042270202589,5594
"NiWUE_FLT_568","NiWUE_Rothamsted_091_1972_grain","15814","C",-24.8568,43.2584018797058,5285
"NiWUE_FLT_569","NiWUE_Rothamsted_091_1972_straw","15815","C",-26.3048,44.7217007023872,5520
"NiWUE_FLT_570","NiWUE_Rothamsted_031_1973_grain","15816","C",-24.9448,43.479083137461,5127
"NiWUE_FLT_571","NiWUE_Rothamsted_031_1973_straw","15817","C",-25.9548,43.7729639788196,5433
"NiWUE_FLT_572","NiWUE_Rothamsted_061_1973_grain","15818","C",-24.8108,43.1869964294433,5374
"NiWUE_FLT_573","NiWUE_Rothamsted_061_1973_straw","15820","C",-25.6848,44.484488064581,5501
"NiWUE_FLT_574","NiWUE_Rothamsted_071_1973_grain","15821","C",-25.1818,43.42318570755,5126
"NiWUE_FLT_575","NiWUE_Rothamsted_071_1973_straw","15822","C",-25.7058,44.5561142879506,5440
"NiWUE_FLT_576","NiWUE_Rothamsted_081_1973_grain","15823","C",-25.0368,43.8529977091207,5113
"NiWUE_FLT_577","NiWUE_Rothamsted_081_1973_straw","15824","C",-26.1488,44.9415537622771,5465
"NiWUE_FLT_578","NiWUE_Rothamsted_091_1973_grain","15825","C",-25.1738,43.652752500977,5205
"NiWUE_FLT_579","NiWUE_Rothamsted_091_1973_straw","15826","C",-26.1888,44.7645551002229,5538
