"massspectroscopy_ID","UID","Analysis_C","atom_C","delta_C","percentage_C","amplitude_C","Analysis_N","atom_N","delta_N","percentage_N","amplitude_N","C_N_ratio"
"NiWUE_FLT_1350","NiWUE_FAST_O-IT_CC_normN_2_2016_grain","17125","C",-27.349,43.444887877978,5129,"17125","N",2.478,2.17733835775869,2382,19.9532092580684
"NiWUE_FLT_1351","NiWUE_FAST_C-IT_CC_halfN_2_2016_grain","17127","C",-27.536,43.7286279748025,5075,"17127","N",-0.564,1.90544904754569,2049,22.9492507454488
"NiWUE_FLT_1352","NiWUE_FAST_C-IT_CC_normN_2_2016_straw","17128","C",-28.717,44.1509656513092,5050,"17128","N",-2.031,1.2443549768332,1334,35.4810053990143
"NiWUE_FLT_1353","NiWUE_FAST_O-IT_CC_halfN_2_2016_straw","17129","C",-29.151,44.6689087411397,5163,"17129","N",0.545,0.545373144396867,587,81.9052225069487
"NiWUE_FLT_1354","NiWUE_FAST_O-IT_CC_normN_2_2016_straw","17130","C",-29.03,44.1164928635211,5078,"17130","N",0.749,0.599649846449527,614,73.5704230139154
"NiWUE_FLT_1355","NiWUE_FAST_C-IT_CC_halfN_2_2016_straw","17131","C",-28.869,44.2944282211281,4962,"17131","N",-1.856,0.664925005318255,693,66.615675251869
"NiWUE_FLT_1356","NiWUE_FAST_C-IT_CC_normN_2_2017_grain","17132","C",-27.03,43.9241988953384,5017,"17132","N",-1.48,2.6950088765515,2861,16.2983503607392
"NiWUE_FLT_1357","NiWUE_FAST_O-IT_CC_halfN_2_2017_grain","17133","C",-26.981,43.7434043078694,5169,"17133","N",1.37,2.05426200360828,2265,21.2939752724019
"NiWUE_FLT_1358","NiWUE_FAST_O-IT_CC_normN_2_2017_grain","17139","C",-27.596,44.1058314819954,5206,"17139","N",1.468,1.81376829615426,1997,24.3172358760009
"NiWUE_FLT_1359","NiWUE_FAST_C-IT_CC_halfN_2_2017_grain","17140","C",-26.957,43.7181027359225,5182,"17140","N",-0.851,1.98115018214386,2187,22.0670311266427
"NiWUE_FLT_1360","NiWUE_FAST_C-IT_CC_normN_2_2017_straw","17141","C",-27.311,45.7458883911648,5320,"17141","N",-3.322,0.467784454865542,501,97.7926647953999
"NiWUE_FLT_1361","NiWUE_FAST_O-IT_CC_halfN_2_2017_straw","17142","C",-27.902,44.1784697418196,5235,"17142","N",0.513,0.655219736982224,731,67.4254257744043
"NiWUE_FLT_1363","NiWUE_FAST_C-IT_CC_halfN_2_2017_straw","17144","C",-27.824,44.9682974454821,5311,"17144","N",-1.799,0.619389651682162,681,72.6009827954915
"NiWUE_FLT_1364","NiWUE_FAST_O-IT_CC_halfN_1_2019_grain","17145","C",-27.714,41.3436685420548,4957,"17145","N",0.879,1.73294097562678,1924,23.8575168592233
"NiWUE_FLT_1365","NiWUE_FAST_O-IT_CC_normN_1_2019_grain","17147","C",-27.966,41.3761503319023,4886,"17147","N",2.24,1.52846470789,1652,27.0703995442727
"NiWUE_FLT_1366","NiWUE_FAST_C-IT_CC_halfN_1_2019_grain","17148","C",-28.326,41.7344408564291,4764,"17148","N",-0.853,1.6277487023572,1697,25.6393636167499
"NiWUE_FLT_1367","NiWUE_FAST_C-IT_CC_normN_1_2019_grain","17149","C",-27.784,41.8610523723563,4953,"17149","N",-1.403,2.17027745379095,2384,19.2883413589517
"NiWUE_FLT_1368","NiWUE_FAST_O-IT_CC_halfN_2_2019_grain","17150","C",-28.28,41.6375492479861,4917,"17150","N",2.967,1.70806700926902,1856,24.3769998612673
"NiWUE_FLT_1369","NiWUE_FAST_O-IT_CC_normN_2_2019_grain","17151","C",-28.478,41.5437989567011,4898,"17151","N",2.552,1.4742556603207,1594,28.1795078525687
"NiWUE_FLT_1370","NiWUE_FAST_C-IT_CC_halfN_2_2019_grain","17152","C",-28.134,41.9747252646875,5017,"17152","N",-1.416,1.45415281840977,1606,28.8654154730381
"NiWUE_FLT_1371","NiWUE_FAST_C-IT_CC_normN_2_2019_grain","17153","C",-27.984,41.5579592558287,4941,"17153","N",-1.581,2.5650841137812,2820,16.2014021421575
