"massspectroscopy_ID","UID","Analysis_C","atom_C","delta_C","percentage_C","amplitude_C","Analysis_N","atom_N","delta_N","percentage_N","amplitude_N","C_N_ratio"
"NiWUE_FLT_1476","NiWUE_P24A_9_C_2018_grain","17307","C",-27.4816,43.8481065485765,5240,"17307","N",-1.777,2.05977858363137,2291,21.2877767042673
"NiWUE_FLT_1477","NiWUE_P24A_10_C_2018_grain","17308","C",-27.6586,43.902952547449,5034,"17308","N",0.171,2.06091152461488,2177,21.302686710752
"NiWUE_FLT_1478","NiWUE_P24A_11_C_2018_grain","17309","C",-27.3456,43.61849680808,4952,"17309","N",-1.097,1.90778695207568,1990,22.8634003186902
"NiWUE_FLT_1479","NiWUE_P24A_12_C_2018_grain","17310","C",-27.5466,43.6458802202551,5133,"17310","N",0.574,1.9464386576965,2120,22.4234552923993
"NiWUE_FLT_1480","NiWUE_P24A_13_D_2018_grain","17311","C",-27.3946,43.9302541641759,5185,"17311","N",-1.452,2.36020389969827,2590,18.6129063551636
"NiWUE_FLT_1481","NiWUE_P24A_14_D_2018_grain","17312","C",-27.4786,43.9893538770827,5014,"17312","N",-0.429,2.39054936165804,2494,18.401357689001
"NiWUE_FLT_1482","NiWUE_P24A_15_D_2018_grain","17313","C",-27.3916,43.7047724094987,5015,"17313","N",-0.782,2.37572360709462,2504,18.3964044802953
"NiWUE_FLT_1483","NiWUE_P24A_16_D_2018_grain","17316","C",-27.4632,43.8355089491628,4978,"17316","N",-0.245,2.21212153543138,2295,19.8160490945243
"NiWUE_FLT_1500","NiWUE_P24A_1_A_2022_grain","17340","C",-27.5832,43.1486824527799,5014,"17340","N",2.13,1.48609823018243,1575,29.0348791058603
"NiWUE_FLT_1501","NiWUE_P24A_2_A_2022_grain","17341","C",-27.5322,43.1582857272482,4989,"17341","N",4.061,1.45422396593111,1544,29.6778809442979
"NiWUE_FLT_1502","NiWUE_P24A_3_A_2022_grain","17342","C",-27.3202,42.8880360540431,5090,"17342","N",2.733,1.4892704857197,1639,28.7980165223762
"NiWUE_FLT_1503","NiWUE_P24A_4_A_2022_grain","17343","C",-27.1992,43.0870283889798,4902,"17343","N",4.669,1.69915042918823,1775,25.357983406781
"NiWUE_FLT_1504","NiWUE_P24A_5_B_2022_grain","17344","C",-27.2062,43.5764130089831,5178,"17344","N",1.842,1.88948725798099,2083,23.0625598690444
"NiWUE_FLT_1505","NiWUE_P24A_6_B_2022_grain","17345","C",-26.8632,43.2589506437127,4999,"17345","N",2.851,1.65321585103714,1750,26.1665472276801
