"massspectroscopy_ID","UID","Analysis_C","atom_C","delta_C","percentage_C","amplitude_C","Analysis_N","atom_N","delta_N","percentage_N","amplitude_N","C_N_ratio"
"NiWUE_FLT_514","NiWUE_Rothamsted_3-1b_1965_grain","15736","C",-24.0878571428571,43.2976974088178,5375,"15736","N",0.805714285714286,1.85566933438855,2150,23.3326577135492
"NiWUE_FLT_515","NiWUE_Rothamsted_3-1b_1965_straw","15737","C",-25.8318571428571,42.6222342950512,5326,"15737","N",-2.48828571428571,0.62739745841667,725,67.9349808056518
"NiWUE_FLT_516","NiWUE_Rothamsted_6-1b_1965_grain","15738","C",-24.3958571428571,43.5297069364238,5256,"15738","N",-1.47228571428571,1.57382882294729,1759,27.6584761326878
"NiWUE_FLT_517","NiWUE_Rothamsted_6-1b_1965_straw","15739","C",-26.4698571428571,44.1443898944068,5343,"15739","N",-1.09528571428571,0.892519731490546,1001,49.4604078059807
"NiWUE_FLT_518","NiWUE_Rothamsted_8-1b_1965_grain","15740","C",-24.4368571428571,43.6803792528008,5127,"15740","N",-4.40928571428571,2.34799515028537,2533,18.6032663855766
"NiWUE_FLT_519","NiWUE_Rothamsted_8-1b_1965_straw","15741","C",-26.3208571428571,45.56223921572,5375,"15741","N",-5.47928571428571,0.767338664496588,837,59.3769626421875
"NiWUE_FLT_520","NiWUE_Rothamsted_031_1968_grain","15744","C",-24.5498571428571,43.2370874777039,5090,"15744","N",1.94271428571429,1.60415767958801,1739,26.9531405970069
"NiWUE_FLT_521","NiWUE_Rothamsted_061_1968_grain","15745","C",-24.8258571428571,42.9169620287214,5185,"15745","N",2.10671428571429,1.42519059544435,1595,30.113138667843
"NiWUE_FLT_522","NiWUE_Rothamsted_071_1968_grain","15746","C",-24.7938571428571,42.9080431684312,5091,"15746","N",2.87071428571429,1.47207682433813,1602,29.1479646028145
"NiWUE_FLT_523","NiWUE_Rothamsted_081_1968_grain","15747","C",-24.7268571428571,43.0128760224051,5132,"15747","N",3.19671428571429,1.76895361917327,1947,24.3154345915002
"NiWUE_FLT_524","NiWUE_Rothamsted_091_1968_grain","15748","C",-25.0958571428571,42.9521727105097,5179,"15748","N",6.83471428571429,2.03113550447174,2267,21.1468770133486
"NiWUE_FLT_525","NiWUE_Rothamsted_031_1968_straw","15749","C",-26.3488571428571,43.6506028994977,5164,"15749","N",1.43471428571429,0.484846542309738,528,90.0297291830786
"NiWUE_FLT_528","NiWUE_Rothamsted_081_1968_straw","15757","C",-25.8138571428571,45.6402787555904,5350,"15757","N",1.85071428571429,0.592236517753565,645,77.0642764966777
"NiWUE_FLT_529","NiWUE_Rothamsted_091_1968_straw","15758","C",-25.6328571428571,45.5491199036344,5407,"15758","N",5.31471428571429,0.664408851692975,738,68.5558595247054
"NiWUE_FLT_530","NiWUE_Rothamsted_031_1969_grain","15772","C",-24.2702,41.4390837684296,5020,"15772","N",1.8864,1.40397941147526,1561,29.5154497492856
"NiWUE_FLT_532","NiWUE_Rothamsted_061_1969_grain","15774","C",-24.4222,43.68019963617,5347,"15774","N",1.9894,1.42332993545231,1623,30.6887381120733
"NiWUE_FLT_534","NiWUE_Rothamsted_071_1969_grain","15781","C",-25.0022,42.8744942488482,5108,"15781","N",4.1544,1.62093608401999,1780,26.4504533346668
"NiWUE_FLT_536","NiWUE_Rothamsted_081_1969_grain","15783","C",-24.3352,43.5066895743075,5387,"15783","N",2.7144,1.87612663597123,2174,23.1896337593358
"NiWUE_FLT_537","NiWUE_Rothamsted_081_1969_straw","15784","C",-26.0112,45.8220279361623,5513,"15784","N",0.5884,0.573280267779433,645,79.929539723478
"NiWUE_FLT_538","NiWUE_Rothamsted_091_1969_grain","15785","C",-24.4372,43.4129117557682,5226,"15785","N",5.5594,2.02096125240958,2261,21.4813182113251
"NiWUE_FLT_539","NiWUE_Rothamsted_091_1969_straw","15787","C",-26.0142,45.4971744013701,5510,"15787","N",3.2234,0.646423755026166,733,70.3828936477257
"NiWUE_FLT_540","NiWUE_Rothamsted_031_1970_grain","15759","C",-24.4958571428571,43.5351985697425,5258,"15759","N",1.39771428571429,1.69232918911029,1895,25.725017833339
"NiWUE_FLT_542","NiWUE_Rothamsted_061_1970_grain","15761","C",-23.7888571428571,43.279429457457,5246,"15761","N",1.60571428571429,1.98489183379599,2234,21.8044271836656
"NiWUE_FLT_543","NiWUE_Rothamsted_061_1970_straw","15762","C",-24.5298571428571,45.5960286325652,5607,"15762","N",-0.360285714285714,0.471130500591157,544,96.7800398729291
"NiWUE_FLT_544","NiWUE_Rothamsted_071_1970_grain","15765","C",-23.5392,43.5555528424872,5262,"15765","N",1.1974,2.37265184633864,2670,18.3573299680271
"NiWUE_FLT_545","NiWUE_Rothamsted_071_1970_straw","15766","C",-24.3942,45.3479031671709,5514,"15766","N",0.2164,0.606065980758543,692,74.8233766733024
"NiWUE_FLT_546","NiWUE_Rothamsted_081_1970_grain","15768","C",-23.7602,43.6972325158343,5316,"15768","N",0.1334,2.26400966042803,2566,19.3008153982757
"NiWUE_FLT_547","NiWUE_Rothamsted_081_1970_straw","15769","C",-24.0292,46.3516171339621,5700,"15769","N",-0.5016,0.649519461542383,755,71.3629381079562
"NiWUE_FLT_548","NiWUE_Rothamsted_091_1970_grain","15770","C",-23.6622,43.4968384913987,5104,"15770","N",2.9094,2.27672618361412,2468,19.1049933033014
"NiWUE_FLT_549","NiWUE_Rothamsted_091_1970_straw","15771","C",-24.7262,45.7797455074816,5435,"15771","N",0.9504,0.63278653247749,697,72.3462702789271
"NiWUE_FLT_550","NiWUE_Rothamsted_031_1971_grain","15788","C",-24.1292,43.8564891239447,5344,"15788","N",0.8824,1.66226031715643,1882,26.3836468159022
"NiWUE_FLT_552","NiWUE_Rothamsted_061_1971_grain","15790","C",-24.4892,43.6600392855141,5126,"15790","N",1.0484,1.49296077721939,1616,29.2439292121459
"NiWUE_FLT_554","NiWUE_Rothamsted_071_1971_grain","15792","C",-24.4732,44.0332359989477,5149,"15792","N",1.9154,1.6747662535317,1809,26.2921681793454
"NiWUE_FLT_555","NiWUE_Rothamsted_071_1971_straw","15793","C",-26.2762,44.6694039980903,5255,"15793","N",0.3164,0.526915491997275,572,84.7752717020537
"NiWUE_FLT_556","NiWUE_Rothamsted_081_1971_grain","15794","C",-24.3152,43.5523631138612,5164,"15794","N",2.1184,1.84960530703252,2026,23.5468415603412
"NiWUE_FLT_557","NiWUE_Rothamsted_081_1971_straw","15797","C",-25.9628,45.6452723352769,5413,"15797","N",0.5396,0.579700044805394,640,78.7394666333001
"NiWUE_FLT_558","NiWUE_Rothamsted_091_1971_grain","15798","C",-24.8118,43.4108327056805,5410,"15798","N",4.7276,1.91134704659464,2241,22.7121666800509
"NiWUE_FLT_559","NiWUE_Rothamsted_091_1971_straw","15800","C",-26.2378,45.8080317228557,5637,"15800","N",2.5976,0.554808496455314,640,82.565483433517
"NiWUE_FLT_560","NiWUE_Rothamsted_031_1972_grain","15801","C",-24.4238,42.9858914690168,5179,"15801","N",0.6516,1.55790110813488,1739,27.5921823564781
"NiWUE_FLT_562","NiWUE_Rothamsted_061_1972_grain","15803","C",-24.5718,43.6116533545068,5419,"15803","N",1.4116,1.48655579275332,1734,29.3373807879296
"NiWUE_FLT_564","NiWUE_Rothamsted_071_1972_grain","15805","C",-24.6998,43.0223087256836,5155,"15805","N",2.2176,1.56012104913956,1725,27.5762632325302
"NiWUE_FLT_566","NiWUE_Rothamsted_081_1972_grain","15812","C",-24.4268,43.2227395682203,5217,"15812","N",2.2206,2.14278949615322,2407,20.1712485737935
"NiWUE_FLT_567","NiWUE_Rothamsted_081_1972_straw","15813","C",-26.1958,45.2042270202589,5594,"15813","N",0.9526,0.617212396466338,719,73.2393375101699
"NiWUE_FLT_568","NiWUE_Rothamsted_091_1972_grain","15814","C",-24.8568,43.2584018797058,5285,"15814","N",4.3036,1.88846130564833,2145,22.9066922103839
"NiWUE_FLT_569","NiWUE_Rothamsted_091_1972_straw","15815","C",-26.3048,44.7217007023872,5520,"15815","N",2.6356,0.76222848517287,884,58.6723030853991
"NiWUE_FLT_570","NiWUE_Rothamsted_031_1973_grain","15816","C",-24.9448,43.479083137461,5127,"15816","N",1.1326,1.69291414209864,1843,25.6829818218434
"NiWUE_FLT_572","NiWUE_Rothamsted_061_1973_grain","15818","C",-24.8108,43.1869964294433,5374,"15818","N",1.3016,1.48575788208504,1733,29.0673177306903
"NiWUE_FLT_574","NiWUE_Rothamsted_071_1973_grain","15821","C",-25.1818,43.42318570755,5126,"15821","N",1.3676,1.76116495014304,1921,24.6559447506738
"NiWUE_FLT_575","NiWUE_Rothamsted_071_1973_straw","15822","C",-25.7058,44.5561142879506,5440,"15822","N",-0.0823999999999999,0.555537190883328,634,80.20365696328
"NiWUE_FLT_576","NiWUE_Rothamsted_081_1973_grain","15823","C",-25.0368,43.8529977091207,5113,"15823","N",1.5676,2.3396380417446,2528,18.7434966121601
"NiWUE_FLT_577","NiWUE_Rothamsted_081_1973_straw","15824","C",-26.1488,44.9415537622771,5465,"15824","N",0.2206,0.921860702013582,1053,48.7509161244352
"NiWUE_FLT_578","NiWUE_Rothamsted_091_1973_grain","15825","C",-25.1738,43.652752500977,5205,"15825","N",4.6066,2.20972701107056,2447,19.7548168992279
"NiWUE_FLT_579","NiWUE_Rothamsted_091_1973_straw","15826","C",-26.1888,44.7645551002229,5538,"15826","N",2.6086,0.983412221323724,1148,45.5196245578151
