"massspectroscopy_ID","UID","Analysis_C","atom_C","delta_C","percentage_C","amplitude_C","Analysis_N","atom_N","delta_N","percentage_N","amplitude_N","C_N_ratio"
"NiWUE_FLT_1175","NiWUE_DOK_O2_1_2003_straw","16872","C",-28.8577142857143,43.9664091243234,5334,"16872","N",3.80885714285714,0.514708782761329,560,85.4199706646752
"NiWUE_FLT_1176","NiWUE_DOK_K1_1_2003_straw","16873","C",-28.7697142857143,43.4066980787898,5255,"16873","N",2.55285714285714,0.509671819600207,549,85.1659762410223
"NiWUE_FLT_1177","NiWUE_DOK_K2_1_2003_straw","16874","C",-28.8217142857143,44.0711750157285,5313,"16874","N",2.34685714285714,0.584523130587796,628,75.3968024694089
"NiWUE_FLT_1178","NiWUE_DOK_N0_2_2003_straw","16875","C",-28.0397142857143,44.1736508054223,5329,"16875","N",2.54685714285714,0.514222457993571,546,85.9037759217717
"NiWUE_FLT_1179","NiWUE_DOK_M2_2_2003_straw","16876","C",-28.8217142857143,44.1608775696893,5284,"16876","N",0.580857142857143,0.549758203519789,580,80.327819188422
"NiWUE_FLT_1180","NiWUE_DOK_D1_2_2003_straw","16879","C",-28.7237142857143,43.5284299243311,5527,"16879","N",2.63885714285714,0.460795324233662,533,94.4636970800914
"NiWUE_FLT_1181","NiWUE_DOK_D2_2_2003_straw","16880","C",-29.0017142857143,43.2247120298911,5517,"16880","N",2.75085714285714,0.476407754073833,555,90.730496429309
"NiWUE_FLT_1185","NiWUE_DOK_K2_2_2003_straw","16884","C",-28.8647142857143,43.9786265361054,5367,"16884","N",0.665857142857143,0.617415343017883,680,71.2302132323777
"NiWUE_FLT_1187","NiWUE_DOK_M2_3_2003_straw","16891","C",-28.9997142857143,43.9380208805951,5129,"16891","N",-0.612142857142857,0.753989918339322,794,58.2740164183752
"NiWUE_FLT_1193","NiWUE_DOK_K2_3_2003_straw","16897","C",-28.7667142857143,43.8235088278887,5110,"16897","N",1.47085714285714,0.58523978170219,613,74.8812883164342
"NiWUE_FLT_1194","NiWUE_DOK_N0_4_2003_straw","16900","C",-28.6808,43.7290492381628,4934,"16900","N",3.192,0.607842398907079,626,71.9414264565766
"NiWUE_FLT_1195","NiWUE_DOK_M2_4_2003_straw","16901","C",-29.0288,44.0984205871504,5055,"16901","N",-0.218,0.616182267408868,650,71.5671691958783
"NiWUE_FLT_1201","NiWUE_DOK_K2_4_2003_straw","16908","C",-28.8808,44.5779108475666,5199,"16908","N",0.928,0.511204527119077,550,87.2017137617853
"NiWUE_FLT_1202","NiWUE_DOK_N0_1_2005_grain","16909","C",-27.1598,42.1358775234559,4873,"16909","N",4.481,2.0624937732849,2186,20.4295780521784
"NiWUE_FLT_1203","NiWUE_DOK_M2_1_2005_grain","16915","C",-27.5978,42.0676007333849,5088,"16915","N",1.361,2.6815392257259,3004,15.6878558142281
"NiWUE_FLT_1204","NiWUE_DOK_K2_1_2005_grain","16916","C",-27.4518,42.6762428793894,5017,"16916","N",2.023,2.61063352173575,2841,16.3470830065091
"NiWUE_FLT_1206","NiWUE_DOK_M2_1_2005_straw","16918","C",-28.9208,44.2653371899945,5010,"16918","N",-0.432,0.519239417557613,533,85.2503405812463
"NiWUE_FLT_1207","NiWUE_DOK_K2_1_2005_straw","16919","C",-29.3898,43.9737340180723,5238,"16919","N",1.31,0.66323197751275,735,66.3021921575351
"NiWUE_FLT_1208","NiWUE_DOK_N0_1_2006_grain","16920","C",-26.5208,42.0090633256772,4972,"16920","N",5.838,2.24877862012259,2436,18.6808354320743
"NiWUE_FLT_1209","NiWUE_DOK_M2_1_2006_grain","16922","C",-28.1598,42.0557928542509,4980,"16922","N",1.106,2.27467259413032,2481,18.4887235915946
"NiWUE_FLT_1210","NiWUE_DOK_K2_1_2006_grain","16923","C",-27.7898,42.3445162724664,4939,"16923","N",2.568,2.57664720640399,2746,16.4339596694586
"NiWUE_FLT_1211","NiWUE_DOK_N0_1_2006_straw","16924","C",-27.6378,43.3995708864109,5174,"16924","N",4.182,0.534937432525149,588,81.1301813027835
"NiWUE_FLT_1213","NiWUE_DOK_K2_1_2006_straw","16926","C",-29.1258,43.192588519325,4992,"16926","N",1.516,0.526685767591853,559,82.0082697825934
"NiWUE_FLT_1214","NiWUE_DOK_N0_1_2007_grain","16927","C",-25.8458,42.2782189800039,4910,"16927","N",5.466,2.45438292066285,2611,17.2256002207618
"NiWUE_FLT_1215","NiWUE_DOK_M2_1_2007_grain","16928","C",-27.7478,42.2772811381539,4861,"16928","N",0.434,2.35187714813967,2469,17.9759734353451
"NiWUE_FLT_1216","NiWUE_DOK_K2_1_2007_grain","16929","C",-28.0618,41.7594589374798,4959,"16929","N",2.964,2.4814886095889,2704,16.8283903363949
"NiWUE_FLT_1217","NiWUE_DOK_N0_1_2007_straw","16932","C",-27.3946,25.7552980180194,3282,"16932","N",0.8294,3.75825752318128,3999,6.85298914700718
"NiWUE_FLT_1219","NiWUE_DOK_K2_1_2007_straw","16935","C",-28.3176,44.260509848846,5152,"16935","N",1.9064,0.560537977365216,599,78.9607691826529
"NiWUE_FLT_1220","NiWUE_DOK_N0_1_2009_grain","16936","C",-25.2436,42.124346205912,4938,"16936","N",3.2614,2.57485285809447,2765,16.3599042459794
"NiWUE_FLT_1221","NiWUE_DOK_M2_1_2009_grain","16937","C",-27.5106,41.4047637844606,4837,"16937","N",0.5904,2.19018893948371,2341,18.9046538579548
"NiWUE_FLT_1222","NiWUE_DOK_K2_1_2009_grain","16938","C",-27.4156,41.4881222528406,4746,"16938","N",1.9324,2.43972810769584,2539,17.0052237058593
"NiWUE_FLT_1223","NiWUE_DOK_N0_1_2009_straw","16939","C",-26.9406,43.2020043783253,5074,"16939","N",2.0384,0.709893580657729,762,60.8570151293633
"NiWUE_FLT_1225","NiWUE_DOK_K2_1_2009_straw","16941","C",-28.4486,42.6416044849201,4841,"16941","N",1.2654,0.520406736521252,532,81.9389940452447
"NiWUE_FLT_1226","NiWUE_DOK_N0_1_2010_grain","16947","C",-26.1866,40.9805918713362,4759,"16947","N",2.9414,2.39044060810718,2525,17.1435306664179
"NiWUE_FLT_1227","NiWUE_DOK_M2_1_2010_grain","16948","C",-27.6766,41.6995656626415,4803,"16948","N",-0.0946,2.77369158461693,2920,15.0339590363651
"NiWUE_FLT_1228","NiWUE_DOK_K2_1_2010_grain","16949","C",-27.4856,41.6957135759227,4927,"16949","N",1.2914,2.59439354395757,2792,16.0714682909358
"NiWUE_FLT_1229","NiWUE_DOK_N0_1_2012_grain","16950","C",-26.5206,41.8570700757614,4936,"16950","N",3.9854,2.5928902055458,2801,16.143016771877
"NiWUE_FLT_1230","NiWUE_DOK_M2_1_2012_grain","16951","C",-27.3266,41.7482677893059,4768,"16951","N",0.9014,2.42097975552617,2512,17.2443688114329
"NiWUE_FLT_1231","NiWUE_DOK_K2_1_2012_grain","16952","C",-27.3126,41.8450064208336,4894,"16952","N",2.3134,2.71195926048086,2900,15.4298064246784
"NiWUE_FLT_1232","NiWUE_DOK_N0_1_2012_straw","16953","C",-28.3216,43.217568271049,5044,"16953","N",2.2144,0.507863654855587,547,85.0967929243491
"NiWUE_FLT_1233","NiWUE_DOK_M2_1_2012_straw","16955","C",-28.9886,42.9842741970632,5073,"16955","N",-0.1996,0.749932051361918,819,57.3175584627986
"NiWUE_FLT_1234","NiWUE_DOK_K2_1_2012_straw","16956","C",-28.9826,43.6594831976156,4955,"16956","N",1.8204,0.664430347532178,695,65.7096464057901
"NiWUE_FLT_1235","NiWUE_DOK_N0_1_2013_grain","16957","C",-26.8026,41.8026396652742,5082,"16957","N",10.6554,2.06444744777929,2318,20.2488272153602
"NiWUE_FLT_1236","NiWUE_DOK_M2_1_2013_grain","16958","C",-28.4276,41.9911577779706,5079,"16958","N",2.7514,2.26161158390594,2539,18.5669184208233
"NiWUE_FLT_1237","NiWUE_DOK_K2_1_2013_grain","16959","C",-28.2896,42.0224209325954,4876,"16959","N",5.3234,2.47775805738134,2637,16.9598564344929
