"massspectroscopy_ID","UID","Analysis","atom","delta","percentage","amplitude"
"NiWUE_FLT_1","NiWUE_BL_Var.1_2001_grain","13301","N",3.73671428571429,1.84693837626651,2000
"NiWUE_FLT_10","NiWUE_BL_Var.6_2003_grain","13312","N",4.84071428571429,1.296678246499,1436
"NiWUE_FLT_11","NiWUE_BL_Var.13_2003_grain","13313","N",-0.365285714285714,1.59451677876132,1577
"NiWUE_FLT_12","NiWUE_BL_Var.18_2003_grain","13314","N",-0.437285714285714,1.13531478543901,1256
"NiWUE_FLT_13","NiWUE_BL_Var.1_2004_grain","13315","N",3.97071428571429,1.88044062522449,1923
"NiWUE_FLT_14","NiWUE_BL_Var.6_2004_grain","13321","N",5.18771428571429,1.17632519757126,1535
"NiWUE_FLT_15","NiWUE_BL_Var.13_2004_grain","13322","N",0.621714285714286,1.57871909104837,2015
"NiWUE_FLT_16","NiWUE_BL_Var.18_2004_grain","13323","N",5.49971428571429,1.05675565435602,1380
"NiWUE_FLT_17","NiWUE_BL_Var.1_2005_grain","13324","N",4.17271428571429,1.71687202543725,2218
"NiWUE_FLT_18","NiWUE_BL_Var.6_2005_grain","13325","N",4.21471428571429,0.649628591048915,842
"NiWUE_FLT_19","NiWUE_BL_Var.13_2005_grain","13326","N",-0.659285714285714,1.42587043830657,1763
"NiWUE_FLT_2","NiWUE_BL_Var.6_2001_grain","13302","N",5.90671428571429,1.42888802575539,1588
"NiWUE_FLT_20","NiWUE_BL_Var.18_2005_grain","13327","N",-0.508285714285714,1.05346548958719,1322
"NiWUE_FLT_21","NiWUE_BL_Var.1_2006_grain","13330","N",4.2986,2.11242735620925,2660
"NiWUE_FLT_22","NiWUE_BL_Var.6_2006_grain","13331","N",3.7806,1.05534602033086,1374
"NiWUE_FLT_23","NiWUE_BL_Var.13_2006_grain","13333","N",0.2616,1.31324284416281,1672
"NiWUE_FLT_24","NiWUE_BL_Var.18_2006_grain","13334","N",0.1766,0.869574196673159,1095
"NiWUE_FLT_25","NiWUE_BL_Var.1_2007_grain","13335","N",4.0236,2.33625081081053,3074
"NiWUE_FLT_26","NiWUE_BL_Var.6_2007_grain","13336","N",4.6726,1.49612518163692,1995
"NiWUE_FLT_27","NiWUE_BL_Var.13_2007_grain","13337","N",0.2396,2.14594501301775,2808
"NiWUE_FLT_28","NiWUE_BL_Var.18_2007_grain","13338","N",-0.4304,1.27361574762335,1623
"NiWUE_FLT_29","NiWUE_BL_Var.1_2008_grain","13339","N",5.0306,1.9263676493325,2541
"NiWUE_FLT_3","NiWUE_BL_Var.13_2001_grain","13303","N",0.232714285714286,1.98431036541403,2073
"NiWUE_FLT_30","NiWUE_BL_Var.6_2008_grain","13345","N",6.0716,1.2056971184042,1523
"NiWUE_FLT_31","NiWUE_BL_Var.13_2008_grain","13346","N",1.1256,1.65436325787281,2088
"NiWUE_FLT_32","NiWUE_BL_Var.18_2008_grain","13347","N",1.4636,1.06449721112575,1386
"NiWUE_FLT_33","NiWUE_BL_Var.1_2009_grain","13348","N",5.0776,2.27084619196768,2841
"NiWUE_FLT_34","NiWUE_BL_Var.6_2009_grain","13349","N",5.0816,1.20117074081568,1569
"NiWUE_FLT_35","NiWUE_BL_Var.13_2009_grain","13350","N",1.0706,1.69458487459054,2182
"NiWUE_FLT_36","NiWUE_BL_Var.18_2009_grain","13352","N",-0.4314,1.0839503404725,1446
"NiWUE_FLT_37","NiWUE_BL_Var.1_2010_grain","13353","N",4.2716,2.14870331915399,2866
"NiWUE_FLT_38","NiWUE_BL_Var.6_2010_grain","13354","N",4.5716,1.46148157333428,1878
"NiWUE_FLT_39","NiWUE_BL_Var.13_2010_grain","13355","N",1.0126,1.59402701390697,2064
"NiWUE_FLT_4","NiWUE_BL_Var.18_2001_grain","13304","N",0.859714285714286,1.24433680292667,1331
"NiWUE_FLT_40","NiWUE_BL_Var.18_2010_grain","13356","N",1.0796,1.18703062273788,1538
"NiWUE_FLT_41","NiWUE_BL_Var.1_2011_grain","13357","N",3.7096,1.88568406092505,2468
"NiWUE_FLT_42","NiWUE_BL_Var.6_2011_grain","13358","N",5.2266,1.55587814414396,2042
"NiWUE_FLT_43","NiWUE_BL_Var.13_2011_grain","13359","N",0.0966,1.69587444620802,2159
"NiWUE_FLT_44","NiWUE_BL_Var.18_2011_grain","13362","N",-0.3034,1.05564234540973,1368
"NiWUE_FLT_45","NiWUE_BL_Var.1_2012_grain","13363","N",3.3416,1.75707902036654,2250
"NiWUE_FLT_46","NiWUE_BL_Var.6_2012_grain","13365","N",4.8076,1.18929993159032,1558
"NiWUE_FLT_47","NiWUE_BL_Var.13_2012_grain","13366","N",0.8046,1.41239627960586,1886
"NiWUE_FLT_48","NiWUE_BL_Var.18_2012_grain","13367","N",2.0756,1.20206998211767,1571
"NiWUE_FLT_49","NiWUE_BL_Var.1_2013_grain","13368","N",4.7356,2.21987466691823,2911
"NiWUE_FLT_5","NiWUE_BL_Var.1_2002_grain","13305","N",4.18271428571429,2.30495189900793,2264
"NiWUE_FLT_50","NiWUE_BL_Var.6_2013_grain","13369","N",4.8036,1.34092087246908,1712
"NiWUE_FLT_51","NiWUE_BL_Var.13_2013_grain","13370","N",1.2266,1.59793080605223,2127
"NiWUE_FLT_52","NiWUE_BL_Var.18_2013_grain","13371","N",-0.4494,1.19026743658184,1550
"NiWUE_FLT_53","NiWUE_BL_Var.1_2014_grain","13377","N",4.0936,1.75716896790734,2205
"NiWUE_FLT_54","NiWUE_BL_Var.6_2014_grain","13378","N",5.3826,1.19942135698291,1567
