"massspectroscopy_ID","UID","Analysis_C","atom_C","delta_C","percentage_C","amplitude_C","Analysis_N","atom_N","delta_N","percentage_N","amplitude_N","C_N_ratio"
"NiWUE_FLT_392","NiWUE_Rothamsted_3_1855_grain","15652","C",-23.3262857142857,43.5796059363258,5334,"15652","N",3.271,2.10220509442351,2412,20.7304254242028
"NiWUE_FLT_393","NiWUE_Rothamsted_3_1855_straw","15653","C",-25.3472857142857,43.5358554918731,5144,"15653","N",1.768,0.528582360431907,579,82.3634285796062
"NiWUE_FLT_394","NiWUE_Rothamsted_6_1855_grain","15654","C",-23.6722857142857,43.238144531767,5302,"15654","N",4.841,2.1394056709393,2453,20.2103533327475
"NiWUE_FLT_395","NiWUE_Rothamsted_8_1855_grain","15660","C",-23.6402857142857,43.6578998778253,5242,"15660","N",5.874,2.48963172111181,2783,17.5358867368258
"NiWUE_FLT_396","NiWUE_Rothamsted_3_1860_grain","15661","C",-22.9922857142857,43.741810556135,5311,"15661","N",3.342,2.06897745859225,2349,21.141753079271
"NiWUE_FLT_397","NiWUE_Rothamsted_3_1860_straw","15662","C",-25.7952857142857,43.1579576158954,5290,"15662","N",1.916,0.675718287774083,778,63.8697492679445
"NiWUE_FLT_398","NiWUE_Rothamsted_6_1860_grain","15663","C",-23.2222857142857,43.4924469353825,5353,"15663","N",4.277,2.1602059767226,2491,20.1334721799853
"NiWUE_FLT_399","NiWUE_Rothamsted_8_1860_grain","15664","C",-23.3002857142857,43.2695367092539,5251,"15664","N",4.932,2.41611271020957,2737,17.9087409815003
"NiWUE_FLT_400","NiWUE_Rothamsted_6_1862_straw","15665","C",-25.9972857142857,44.4214115812563,5227,"15665","N",2.174,0.482887806043124,524,91.9911644596161
"NiWUE_FLT_401","NiWUE_Rothamsted_8_1862_straw","15666","C",-25.9422857142857,45.0971790309191,5305,"15666","N",2.681,0.484013936145152,530,93.1733069301435
"NiWUE_FLT_403","NiWUE_Rothamsted_6_1865_grain","15670","C",-23.6118,42.7550348324705,5318,"15670","N",6.5268,1.58881956121481,1850,26.9099373372394
"NiWUE_FLT_404","NiWUE_Rothamsted_6_1865_straw","15672","C",-26.1908,44.7482823327551,5281,"15672","N",1.4188,0.506007712318935,556,88.4339926909067
"NiWUE_FLT_405","NiWUE_Rothamsted_8_1865_grain","15673","C",-23.6008,42.708824886708,5152,"15673","N",10.6508,2.05577936683686,2299,20.7750041544693
"NiWUE_FLT_406","NiWUE_Rothamsted_3_1866_grain","15674","C",-23.1208,42.5132556083597,5264,"15674","N",3.6238,1.88110029247037,2161,22.6002067930832
"NiWUE_FLT_407","NiWUE_Rothamsted_3_1870_grain","15675","C",-23.4598,43.3926491697338,5328,"15675","N",3.0468,1.83656374816505,2107,23.6270857535375
"NiWUE_FLT_408","NiWUE_Rothamsted_6_1870_grain","15676","C",-23.2518,43.176751054635,5128,"15676","N",5.2698,1.81920899088338,2010,23.7338047860401
"NiWUE_FLT_409","NiWUE_Rothamsted_8_1870_grain","15677","C",-22.9088,43.4895057362247,5278,"15677","N",7.9878,2.35333286530273,2669,18.479963619864
"NiWUE_FLT_410","NiWUE_Rothamsted_3_1872_straw","15678","C",-25.3628,44.3986355948981,5160,"15678","N",1.6608,0.520233874645883,559,85.3436074786934
"NiWUE_FLT_412","NiWUE_Rothamsted_8_1872_straw","15685","C",-25.7038,44.8599617442107,5331,"15685","N",3.8538,0.586594173790926,648,76.4752937355285
"NiWUE_FLT_413","NiWUE_Rothamsted_3_1874_straw","15686","C",-25.1328,44.4055198872697,5455,"15686","N",1.3918,0.448658537263605,517,98.9739773104543
"NiWUE_FLT_414","NiWUE_Rothamsted_3_1875_grain","15687","C",-22.9238,43.1163048299299,5345,"15687","N",3.1058,2.02172326833919,2337,21.3265116473379
"NiWUE_FLT_415","NiWUE_Rothamsted_6_1875_grain","15688","C",-23.0458,42.9324911308208,5331,"15688","N",2.7678,2.22822302297904,2596,19.2675915687389
"NiWUE_FLT_416","NiWUE_Rothamsted_8_1875_grain","15689","C",-23.2848,43.3782436379457,5120,"15689","N",7.1038,2.4278743868567,2660,17.8667577996513
"NiWUE_FLT_417","NiWUE_Rothamsted_6_1879_straw","15691","C",-26.3628,43.8624625045431,5274,"15691","N",3.3388,0.495188859326518,553,88.577240134599
"NiWUE_FLT_418","NiWUE_Rothamsted_3_1880_grain","15692","C",-22.8668,43.4494594877578,5219,"15692","N",3.5758,2.11916292680193,2373,20.5031236335039
"NiWUE_FLT_419","NiWUE_Rothamsted_6_1880_grain","15693","C",-23.5418,43.3369713384704,5023,"15693","N",5.4848,1.91476805000032,2042,22.6330136114727
"NiWUE_FLT_420","NiWUE_Rothamsted_8_1880_grain","15694","C",-23.4058,43.3228096210235,5206,"15694","N",10.0248,2.29092129731291,2558,18.9106494718252
"NiWUE_FLT_421","NiWUE_Rothamsted_3_1885_grain","15695","C",-23.7778,42.9334285092555,5168,"15695","N",2.5128,1.61058231736483,1804,26.65708423988
"NiWUE_FLT_422","NiWUE_Rothamsted_6_1885_grain","15696","C",-23.7958,43.1519662642438,5225,"15696","N",4.3258,1.55084300294517,1755,27.8248450567175
"NiWUE_FLT_423","NiWUE_Rothamsted_8_1885_grain","15697","C",-23.7588,43.207007744736,5326,"15697","N",6.7028,1.76415649931104,2034,24.4915957068489
"NiWUE_FLT_424","NiWUE_Rothamsted_3_1890_grain","15698","C",-23.8768,43.3308046766342,5290,"15698","N",3.1558,1.68185968258531,1914,25.7636264935177
"NiWUE_FLT_425","NiWUE_Rothamsted_6_1890_grain","15701","C",-24.2128,43.7723818619361,5268,"15701","N",5.0196,1.79624374168952,2038,24.3688430729142
"NiWUE_FLT_426","NiWUE_Rothamsted_8_1890_grain","15702","C",-24.2028,43.751694805014,5376,"15702","N",9.8396,2.3709488372221,2780,18.4532429034931
"NiWUE_FLT_427","NiWUE_Rothamsted_3_1892_straw","15704","C",-25.2458,44.9337915075431,5260,"15704","N",2.0966,0.588001626856037,642,76.4178013380642
"NiWUE_FLT_428","NiWUE_Rothamsted_6_1892_straw","15705","C",-24.9208,44.5640797724585,5390,"15705","N",3.8456,0.572476245984739,649,77.8444172749947
"NiWUE_FLT_429","NiWUE_Rothamsted_8_1892_straw","15706","C",-24.1468,44.4143469854778,5259,"15706","N",8.6166,0.82062667836737,914,54.1224751233286
"NiWUE_FLT_430","NiWUE_Rothamsted_3_1895_grain","15707","C",-22.8958,43.24261337285,5301,"15707","N",2.8406,1.76752527423958,2055,24.4650608413244
"NiWUE_FLT_431","NiWUE_Rothamsted_3_1895_straw","15708","C",-24.5018,44.0209203644231,5261,"15708","N",2.3306,0.552509198611115,621,79.6745474556477
"NiWUE_FLT_432","NiWUE_Rothamsted_6_1895_grain","15709","C",-22.8748,43.2569921642436,5099,"15709","N",3.1836,1.80186120741931,1989,24.0068391428426
"NiWUE_FLT_434","NiWUE_Rothamsted_8_1895_grain","15716","C",-22.7368,43.4616665894481,5304,"15716","N",6.4616,1.88115707150377,2183,23.1036882819707
"NiWUE_FLT_435","NiWUE_Rothamsted_8_1895_straw","15717","C",-23.8058,44.8377920716564,5430,"15717","N",4.8626,0.473115319852947,539,94.7713806553396
"NiWUE_FLT_436","NiWUE_Rothamsted_3_1897_straw","15718","C",-25.7658,43.2532221718553,5258,"15718","N",2.3996,0.48231479965195,553,89.6784054793009
"NiWUE_FLT_437","NiWUE_Rothamsted_3_1898_grain","15719","C",-23.7548,43.7586656848103,5210,"15719","N",3.6336,1.83360671725559,2061,23.8648044168954
"NiWUE_FLT_438","NiWUE_Rothamsted_6_1900_grain","15720","C",-23.8728,43.7505277367229,5075,"15720","N",4.4916,2.09259328290344,2257,20.9073249418156
"NiWUE_FLT_440","NiWUE_Rothamsted_8_1900_grain","15722","C",-24.0928,43.598678218257,5239,"15722","N",8.8286,2.15125469292641,2454,20.2666278249687
"NiWUE_FLT_441","NiWUE_Rothamsted_8_1900_straw","15724","C",-25.1728,45.0417601277365,5343,"15724","N",6.3356,0.505249122464515,566,89.1476266362044
"NiWUE_FLT_442","NiWUE_Rothamsted_6_1905_grain","15725","C",-24.4418,43.3204319745575,5266,"15725","N",4.6546,1.82408494538029,2090,23.7491308089964
"NiWUE_FLT_443","NiWUE_Rothamsted_6_1905_straw","15726","C",-25.8228,44.2326879315112,5356,"15726","N",4.0296,0.521093998146855,593,84.8842782469459
"NiWUE_FLT_445","NiWUE_Rothamsted_8_1906_grain","15728","C",-23.8838,44.8757935230985,5293,"15728","N",10.4236,2.09726987278686,2333,21.3972431995446
"NiWUE_FLT_446","NiWUE_Rothamsted_3_1907_grain","15729","C",-23.7348,43.3977375746208,5150,"15729","N",2.9556,1.8625102922614,2087,23.3006699371999
