"massspectroscopy_ID","UID","Analysis","atom","delta","percentage","amplitude"
"NiWUE_FLT_1506","NiWUE_P24A_7_B_2022_grain","17506","C",-26.7305714285714,43.686446211119,5265
"NiWUE_FLT_1507","NiWUE_P24A_8_B_2022_grain","17507","C",-26.3795714285714,43.6806592444441,5206
"NiWUE_FLT_1508","NiWUE_P24A_9_C_2022_grain","17508","C",-27.2705714285714,44.2902200087368,5151
"NiWUE_FLT_1509","NiWUE_P24A_10_C_2022_grain","17509","C",-26.4735714285714,43.9729861419993,5353
"NiWUE_FLT_1510","NiWUE_P24A_11_C_2022_grain","17510","C",-26.4935714285714,43.4777849778003,5110
"NiWUE_FLT_1511","NiWUE_P24A_12_C_2022_grain","17511","C",-26.2805714285714,43.6528108166181,5133
"NiWUE_FLT_1512","NiWUE_P24A_13_D_2022_grain","17514","C",-27.0225714285714,43.8874316289718,5115
"NiWUE_FLT_1513","NiWUE_P24A_14_D_2022_grain","17515","C",-26.2775714285714,43.8848736996987,5334
"NiWUE_FLT_1514","NiWUE_P24A_15_D_2022_grain","17516","C",-26.2975714285714,43.9601727287848,5125
"NiWUE_FLT_1515","NiWUE_P24A_16_D_2022_grain","17517","C",-26.1635714285714,43.5257951440027,5060
"NiWUE_FLT_1516","NiWUE_P24A_1_A_2022_straw","17518","C",-28.6435714285714,43.7567697525584,5188
"NiWUE_FLT_1517","NiWUE_P24A_2_A_2022_straw","17519","C",-28.5735714285714,44.2647329545277,5310
"NiWUE_FLT_1518","NiWUE_P24A_3_A_2022_straw","17520","C",-28.2665714285714,44.6607121387033,5084
"NiWUE_FLT_1519","NiWUE_P24A_4_A_2022_straw","17526","C",-28.3905714285714,44.0867281689517,5123
"NiWUE_FLT_1520","NiWUE_P24A_5_B_2022_straw","17527","C",-28.3445714285714,45.5958991586526,5412
"NiWUE_FLT_1521","NiWUE_P24A_6_B_2022_straw","17528","C",-27.9975714285714,45.786211161575,5310
"NiWUE_FLT_1522","NiWUE_P24A_7_B_2022_straw","17529","C",-28.2495714285714,46.1889453576913,5430
"NiWUE_FLT_1523","NiWUE_P24A_8_B_2022_straw","17530","C",-28.0025714285714,46.3646039730973,5475
"NiWUE_FLT_1524","NiWUE_P24A_9_C_2022_straw","17531","C",-28.3745714285714,45.3478132687499,5363
"NiWUE_FLT_1525","NiWUE_P24A_10_C_2022_straw","17532","C",-28.0875714285714,46.1870399621737,5484
"NiWUE_FLT_1526","NiWUE_P24A_11_C_2022_straw","17535","C",-27.7956,46.0079909167497,5489
"NiWUE_FLT_1527","NiWUE_P24A_12_C_2022_straw","17536","C",-27.6876,45.9164791261634,5419
"NiWUE_FLT_1528","NiWUE_P24A_13_D_2022_straw","17538","C",-28.3226,44.7357077027344,5326
"NiWUE_FLT_1529","NiWUE_P24A_14_D_2022_straw","17539","C",-27.7606,46.5147866733516,5453
"NiWUE_FLT_1530","NiWUE_P24A_15_D_2022_straw","17540","C",-27.8116,45.4242315727837,5351
"NiWUE_FLT_1531","NiWUE_P24A_16_D_2022_straw","17541","C",-27.9286,46.1729527405225,5421
"NiWUE_FLT_1532","NiWUE_P24A_1_A_2024_grain","17542","C",-26.8566,43.5573934952922,5200
"NiWUE_FLT_1533","NiWUE_P24A_5_B_2024_grain","17543","C",-27.4076,43.963958104529,5078
"NiWUE_FLT_1534","NiWUE_P24A_9_C_2024_grain","17544","C",-27.2346,43.5286203045968,5162
"NiWUE_FLT_1535","NiWUE_P24A_13_D_2024_grain","17550","C",-27.3246,44.1755657961768,5182
"NiWUE_FLT_1536","NiWUE_P24A_1_A_2024_straw","17551","C",-28.5986,43.9012785162027,5088
"NiWUE_FLT_1537","NiWUE_P24A_5_B_2024_straw","17552","C",-29.0526,44.9599582848372,5115
"NiWUE_FLT_1538","NiWUE_P24A_9_C_2024_straw","17553","C",-28.8216,45.0265169089552,5226
"NiWUE_FLT_1539","NiWUE_P24A_13_D_2024_straw","17554","C",-28.9346,45.2955911225619,5183
