"massspectroscopy_ID","UID","Analysis","atom","delta","percentage","amplitude"
"NiWUE_FLT_265","NiWUE_TU_Berlin_114_2021_grain","17641","N",0.962571428571429,1.77125950569492,2141
"NiWUE_FLT_266","NiWUE_TU_Berlin_119_2021_grain","17642","N",0.687571428571429,1.8470813460079,2245
"NiWUE_FLT_267","NiWUE_TU_Berlin_122_2021_grain","17643","N",0.710571428571429,2.00607448843317,2323
"NiWUE_FLT_268","NiWUE_TU_Berlin_127_2021_grain","17644","N",0.790571428571429,1.92583724280255,2225
"NiWUE_FLT_269","NiWUE_TU_Berlin_130_2021_grain","17645","N",1.08657142857143,1.60693453658318,1936
"NiWUE_FLT_270","NiWUE_TU_Berlin_135_2021_grain","17646","N",0.813571428571429,1.52740433955571,1791
"NiWUE_FLT_271","NiWUE_TU_Berlin_138_2021_grain","17649","N",0.869571428571429,1.7208552733722,1993
"NiWUE_FLT_272","NiWUE_TU_Berlin_143_2021_grain","17650","N",1.08357142857143,1.60914420114274,1880
"NiWUE_FLT_273","NiWUE_TU_Berlin_146_2021_grain","17651","N",0.934571428571428,1.722845284947,1982
"NiWUE_FLT_274","NiWUE_TU_Berlin_151_2021_grain","17652","N",1.21257142857143,1.7535330849284,2132
"NiWUE_FLT_275","NiWUE_TU_Berlin_154_2021_grain","17653","N",1.05657142857143,1.67371452280058,1965
"NiWUE_FLT_276","NiWUE_TU_Berlin_159_2021_grain","17654","N",1.36957142857143,1.40819576772007,1674
"NiWUE_FLT_277","NiWUE_TU_Berlin_164_2021_grain","17655","N",1.18157142857143,1.92178090310783,2349
"NiWUE_FLT_278","NiWUE_TU_Berlin_165_2021_grain","17661","N",1.03857142857143,2.00671391642874,2373
"NiWUE_FLT_279","NiWUE_TU_Berlin_172_2021_grain","17662","N",1.08457142857143,1.85750088078392,2220
"NiWUE_FLT_280","NiWUE_TU_Berlin_173_2021_grain","17663","N",1.16557142857143,1.93833153664932,2222
"NiWUE_FLT_281","NiWUE_TU_Berlin_180_2021_grain","17664","N",1.06057142857143,1.91015894610142,2271
"NiWUE_FLT_282","NiWUE_TU_Berlin_181_2021_grain","17665","N",0.939571428571429,2.1076538079343,2563
"NiWUE_FLT_283","NiWUE_TU_Berlin_188_2021_grain","17666","N",0.749571428571429,1.88027129923256,2201
"NiWUE_FLT_284","NiWUE_TU_Berlin_189_2021_grain","17667","N",0.959571428571429,1.96124568962501,2363
