"massspectroscopy_ID","UID","Analysis","atom","delta","percentage","amplitude"
"NiWUE_FLT_844","NiWUE_Rothamsted_071_2000_grain","16287","C",-25.4321428571429,43.4608758856141,5007
"NiWUE_FLT_845","NiWUE_Rothamsted_071_2000_straw","16288","C",-27.4381428571429,45.0855110691212,5293
"NiWUE_FLT_846","NiWUE_Rothamsted_081_2000_grain","16289","C",-26.2031428571429,44.2154238324679,5338
"NiWUE_FLT_847","NiWUE_Rothamsted_081_2000_straw","16290","C",-26.6201428571429,45.30471691145,5400
"NiWUE_FLT_848","NiWUE_Rothamsted_091_2000_grain","16291","C",-25.9801428571429,43.8289311736084,5161
"NiWUE_FLT_849","NiWUE_Rothamsted_091_2000_straw","16292","C",-27.4021428571429,45.2269526257968,5110
"NiWUE_FLT_850","NiWUE_Rothamsted_031_2001_grain","16295","C",-25.3191428571429,43.6676650875129,5185
"NiWUE_FLT_851","NiWUE_Rothamsted_031_2001_straw","16296","C",-26.9061428571429,43.5389092223533,5154
"NiWUE_FLT_852","NiWUE_Rothamsted_061_2001_grain","16297","C",-25.3951428571429,43.4230881496595,5106
"NiWUE_FLT_853","NiWUE_Rothamsted_061_2001_straw","16298","C",-26.9881428571429,44.9972467683289,5317
"NiWUE_FLT_854","NiWUE_Rothamsted_071_2001_grain","16299","C",-25.5421428571429,43.5770205564458,5178
"NiWUE_FLT_855","NiWUE_Rothamsted_071_2001_straw","16300","C",-26.7251428571429,45.2836337292947,5178
"NiWUE_FLT_856","NiWUE_Rothamsted_081_2001_grain","16301","C",-25.4311428571429,42.9460524747422,4924
"NiWUE_FLT_857","NiWUE_Rothamsted_081_2001_straw","16307","C",-26.3511428571429,45.3906096895116,5116
"NiWUE_FLT_858","NiWUE_Rothamsted_091_2001_grain","16308","C",-25.2681428571429,43.8382664573748,5218
"NiWUE_FLT_859","NiWUE_Rothamsted_091_2001_straw","16309","C",-25.8561428571429,45.1400944136849,5324
"NiWUE_FLT_860","NiWUE_Rothamsted_031_2002_grain","16310","C",-24.8671428571429,43.1244167917431,5193
"NiWUE_FLT_861","NiWUE_Rothamsted_031_2002_straw","16311","C",-27.3361428571429,43.6074336302324,5129
"NiWUE_FLT_862","NiWUE_Rothamsted_061_2002_grain","16312","C",-24.3401428571429,42.6708203780526,4862
"NiWUE_FLT_863","NiWUE_Rothamsted_061_2002_straw","16313","C",-26.5981428571429,43.5464108515064,5041
"NiWUE_FLT_864","NiWUE_Rothamsted_071_2002_grain","16316","C",-24.3104,43.5726243945375,4978
"NiWUE_FLT_865","NiWUE_Rothamsted_071_2002_straw","16317","C",-26.9804,45.3961175413166,5194
"NiWUE_FLT_866","NiWUE_Rothamsted_081_2002_grain","16319","C",-24.3214,42.8180984132981,5051
"NiWUE_FLT_867","NiWUE_Rothamsted_081_2002_straw","16320","C",-26.8994,45.838403327609,5448
"NiWUE_FLT_868","NiWUE_Rothamsted_091_2002_grain","16321","C",-25.2584,43.4240805360713,5173
"NiWUE_FLT_869","NiWUE_Rothamsted_091_2002_straw","16322","C",-27.4294,45.3614329755877,5169
"NiWUE_FLT_870","NiWUE_Rothamsted_031_2003_grain","16323","C",-25.3944,42.5653185167315,4968
"NiWUE_FLT_871","NiWUE_Rothamsted_031_2003_straw","16324","C",-27.3324,43.6547515166927,5146
"NiWUE_FLT_872","NiWUE_Rothamsted_061_2003_grain","16325","C",-25.2844,43.0766318329931,4943
"NiWUE_FLT_873","NiWUE_Rothamsted_061_2003_straw","16331","C",-26.6174,44.3309654882761,5115
"NiWUE_FLT_874","NiWUE_Rothamsted_071_2003_grain","16332","C",-25.6324,43.5042122164553,5215
"NiWUE_FLT_875","NiWUE_Rothamsted_071_2003_straw","16333","C",-26.9384,44.5384908390391,5093
"NiWUE_FLT_876","NiWUE_Rothamsted_081_2003_grain","16334","C",-25.4604,43.6085874216864,5070
"NiWUE_FLT_877","NiWUE_Rothamsted_081_2003_straw","16335","C",-26.7154,48.8165060135201,5438
"NiWUE_FLT_878","NiWUE_Rothamsted_091_2003_grain","16336","C",-26.6874,45.7318338294252,5240
"NiWUE_FLT_879","NiWUE_Rothamsted_091_2003_straw","16338","C",-24.9394,44.1832955085875,5014
"NiWUE_FLT_880","NiWUE_Rothamsted_031_2004_grain","16339","C",-25.3444,43.1407913708576,5150
"NiWUE_FLT_881","NiWUE_Rothamsted_031_2004_straw","16340","C",-27.3864,43.3850859435065,5115
"NiWUE_FLT_882","NiWUE_Rothamsted_061_2004_grain","16341","C",-24.6884,43.5043246671548,4925
"NiWUE_FLT_883","NiWUE_Rothamsted_061_2004_straw","16342","C",-26.6294,44.0087817180454,5036
"NiWUE_FLT_884","NiWUE_Rothamsted_071_2004_grain","16343","C",-24.5114,43.8616844147438,5023
"NiWUE_FLT_885","NiWUE_Rothamsted_071_2004_straw","16344","C",-26.0804,45.9892952691889,5192
"NiWUE_FLT_886","NiWUE_Rothamsted_081_2004_grain","16345","C",-24.5104,44.3384238629589,5242
"NiWUE_FLT_887","NiWUE_Rothamsted_081_2004_straw","16348","C",-25.8948,46.3268475339558,5253
"NiWUE_FLT_888","NiWUE_Rothamsted_091_2004_grain","16349","C",-25.2508,44.1430611292389,5135
"NiWUE_FLT_889","NiWUE_Rothamsted_091_2004_straw","16351","C",-26.6408,46.2150387580202,5315
"NiWUE_FLT_890","NiWUE_Rothamsted_031_2005_grain","16352","C",-26.3528,43.2402894391415,5007
"NiWUE_FLT_891","NiWUE_Rothamsted_031_2005_straw","16353","C",-27.8268,43.5215878439817,5162
"NiWUE_FLT_892","NiWUE_Rothamsted_061_2005_grain","16354","C",-26.1898,42.5818069548605,5025
"NiWUE_FLT_893","NiWUE_Rothamsted_061_2005_straw","16355","C",-27.5288,43.7320846858321,5011
"NiWUE_FLT_894","NiWUE_Rothamsted_071_2005_grain","16356","C",-26.3978,43.7542583869872,5071
"NiWUE_FLT_895","NiWUE_Rothamsted_071_2005_straw","16357","C",-27.2688,44.9427768895054,5338
"NiWUE_FLT_896","NiWUE_Rothamsted_081_2005_grain","16363","C",-26.3598,43.7971970198748,4999
"NiWUE_FLT_897","NiWUE_Rothamsted_081_2005_straw","16364","C",-27.2848,45.1962333347816,5368
"NiWUE_FLT_898","NiWUE_Rothamsted_091_2005_grain","16365","C",-26.4578,43.2415369481058,4996
"NiWUE_FLT_899","NiWUE_Rothamsted_091_2005_straw","16366","C",-27.3978,45.0904121870591,5362
"NiWUE_FLT_900","NiWUE_Rothamsted_031_2006_grain","16367","C",-25.3268,42.4496353059738,5142
"NiWUE_FLT_901","NiWUE_Rothamsted_031_2006_straw","16368","C",-27.2648,43.8439046510805,5158
"NiWUE_FLT_902","NiWUE_Rothamsted_061_2006_grain","16369","C",-25.0168,42.6796529975593,5150
"NiWUE_FLT_903","NiWUE_Rothamsted_061_2006_straw","16371","C",-26.8598,44.6618630024502,5048
"NiWUE_FLT_904","NiWUE_Rothamsted_071_2006_grain","16372","C",-25.1338,42.6627055789177,4853
"NiWUE_FLT_905","NiWUE_Rothamsted_071_2006_straw","16373","C",-27.0548,45.0448372907104,5057
"NiWUE_FLT_906","NiWUE_Rothamsted_081_2006_grain","16374","C",-25.2148,42.662293143442,4912
"NiWUE_FLT_907","NiWUE_Rothamsted_081_2006_straw","16375","C",-27.2048,45.3745146363548,5289
"NiWUE_FLT_908","NiWUE_Rothamsted_091_2006_grain","16376","C",-25.4738,43.4809226918421,5018
"NiWUE_FLT_909","NiWUE_Rothamsted_091_2006_straw","16377","C",-27.5878,45.0794539629089,5167
