"massspectroscopy_ID","UID","Analysis_C","atom_C","delta_C","percentage_C","amplitude_C","Analysis_N","atom_N","delta_N","percentage_N","amplitude_N","C_N_ratio"
"NiWUE_FLT_1080","NiWUE_Rothamsted_31_2024_grain","16653","C",-25.64,43.9098663314423,5793,"16653","N",1.8642,1.34497217453331,1560,32.6474161792072
"NiWUE_FLT_1081","NiWUE_Rothamsted_61_2024_grain","16654","C",-25.29,44.0505156906309,5513,"16654","N",2.9622,1.45027084941387,1563,30.3739923535207
"NiWUE_FLT_1082","NiWUE_Rothamsted_71_2024_grain","16655","C",-25.814,43.5832900727732,5643,"16655","N",3.0512,1.37405356988519,1543,31.7187706709388
"NiWUE_FLT_1083","NiWUE_Rothamsted_81_2024_grain","16656","C",-25.485,44.2859846120574,5827,"16656","N",4.5832,1.68517783772332,1949,26.279709844682
"NiWUE_FLT_1084","NiWUE_Rothamsted_91_2024_grain","16657","C",-25.362,44.1289396437961,5818,"16657","N",2.7372,1.94226695131816,2253,22.7203266851897
"NiWUE_FLT_1089","NiWUE_Rothamsted_91_2024_straw","16665","C",-27.1742,45.7637992387088,5855,"16665","N",0.185,0.51012759085907,566,89.7104960773465
"NiWUE_FLT_1090","NiWUE_DOK_N0_1_1992_grain","16666","C",-26.1632,42.7958200100772,5475,"16666","N",5.579,1.97051838946143,2185,21.718051574121
"NiWUE_FLT_1091","NiWUE_DOK_M2_1_1992_grain","16667","C",-27.1792,42.2846476225823,5362,"16667","N",-0.773,2.27622774474833,2484,18.5766330808245
"NiWUE_FLT_1092","NiWUE_DOK_K2_1_1992_grain","16668","C",-27.1862,41.9912221514851,5292,"16668","N",0.117,2.28284162876309,2482,18.3942773876246
"NiWUE_FLT_1094","NiWUE_DOK_M2_1_1992_straw","16675","C",-28.4372,44.7041416656058,5643,"16675","N",-1.901,0.53038489362937,583,84.2862272333963
"NiWUE_FLT_1095","NiWUE_DOK_K2_1_1992_straw","16676","C",-28.0392,43.7029500301018,5530,"16676","N",-0.377,0.597840469868163,657,73.1013576911902
"NiWUE_FLT_1096","NiWUE_DOK_N0_1_1993_grain","16677","C",-25.7432,41.67550784988,5526,"16677","N",3.676,2.15929558270217,2493,19.3005108627726
"NiWUE_FLT_1097","NiWUE_DOK_M2_1_1993_grain","16678","C",-27.2982,41.707961019502,5268,"16678","N",0.771,2.27669118252732,2473,18.3195513469695
"NiWUE_FLT_1098","NiWUE_DOK_K2_1_1993_grain","16679","C",-26.8822,41.7227859481858,5252,"16679","N",1.482,2.5615717798974,2770,16.2879628342318
"NiWUE_FLT_1099","NiWUE_DOK_N0_1_1993_straw","16680","C",-27.5712,44.2972763612837,5524,"16680","N",1.795,0.561054276138256,607,78.9536382579283
"NiWUE_FLT_1100","NiWUE_DOK_M2_1_1993_straw","16681","C",-28.2972,44.5748764343577,5710,"16681","N",-0.663,0.553365165940211,619,80.5523715223771
"NiWUE_FLT_1101","NiWUE_DOK_K2_1_1993_straw","16683","C",-28.3512,44.7228724392417,5843,"16683","N",0.467,0.764589168435882,873,58.4926837647087
"NiWUE_FLT_1102","NiWUE_DOK_N0_1_1995_grain","16684","C",-26.6312,41.2572981853328,5272,"16684","N",5.405,1.75242679054528,1920,23.542951071009
"NiWUE_FLT_1103","NiWUE_DOK_M2_1_1995_grain","16685","C",-26.9042,40.5961261863965,5219,"16685","N",0.265,2.10354815377183,2322,19.2988813275343
"NiWUE_FLT_1104","NiWUE_DOK_K2_1_1995_grain","16686","C",-27.1712,41.3827854567192,5394,"16686","N",2.039,2.06799842557468,2319,20.0110333474839
"NiWUE_FLT_1105","NiWUE_DOK_N0_1_1995_straw","16687","C",-28.5562,43.03621740622,5532,"16687","N",3.147,0.617533681849124,687,69.6904778980697
"NiWUE_FLT_1106","NiWUE_DOK_M2_1_1995_straw","16688","C",-28.9262,43.0223382145301,5395,"16688","N",-0.951,0.574630479373529,616,74.869572288323
